name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Blautia producta	33035	S	554589	563496	1118085	0.15112	0.04318	0.04593	0.04591	48	nan
Enterocloster clostridioformis	1531	S	409554	418735	828289	0.11195	0.03618	0.03774	0.03762	52	nan
Enterocloster bolteae	208479	S	6097	6184	12281	0.00166	0.00046	0.00000	0.00048	51	4.0
Agathobacter rectalis	39491	S	282000	298489	580489	0.07846	0.04348	0.04697	0.04630	44	nan
[Clostridium] hylemonae	89153	S	1708	1740	3448	0.00047	0.00021	0.00000	0.00022	51	4.0
Roseburia hominis	301301	S	864	948	1812	0.00024	0.00013	0.00000	0.00013	52	5.0
Wansuia hejianensis	2763667	S	613	618	1231	0.00017	0.00007	0.00000	0.00008	50	0.0
Flavonifractor plautii	292800	S	457137	463479	920616	0.12443	0.05459	0.04898	0.05136	63	nan
Faecalibacterium duncaniae	411483	S	251880	358942	610822	0.08256	0.05832	0.05581	0.05616	60	nan
Faecalibacterium prausnitzii	853	S	2658	3029	5687	0.00077	0.00049	0.00000	0.00047	60	5.0
Clostridioides difficile	1496	S	3723	3814	7537	0.00102	0.00044	0.00000	0.00052	28	0.0
Bacillus subtilis	1423	S	11071	401880	412951	0.05582	0.04651	0.05077	0.04961	44	nan
Bacillus vallismortis	72361	S	1100	1124	2224	0.00030	0.00013	0.00014	0.00014	44	nan
Bacillus inaquosorum	483913	S	936	992	1928	0.00026	0.00011	0.00012	0.00012	44	nan
Bacillus spizizenii	96241	S	738	1870	2608	0.00035	0.00022	0.00024	0.00024	44	nan
Bacillus tequilensis	227866	S	570	587	1157	0.00016	0.00007	0.00007	0.00007	44	nan
Staphylococcus epidermidis	1282	S	202887	217376	420263	0.05680	0.04078	0.04575	0.04401	32	nan
Lactobacillus delbrueckii	1584	S	213662	215242	428904	0.05797	0.05300	0.05527	0.05490	53	nan
Streptococcus mutans	1309	S	185079	188058	373137	0.05043	0.04404	0.04648	0.04651	37	nan
Megasphaera elsdenii	907	S	251253	252375	503628	0.06807	0.04843	0.04981	0.04873	56	nan
Megamonas funiformis	437897	S	211256	211538	422794	0.05715	0.04162	0.04498	0.04618	32	nan
Bifidobacterium longum	216816	S	500848	594798	1095646	0.14809	0.10705	0.10057	0.09926	61	nan
Cutibacterium acnes	1747	S	264767	267212	531979	0.07190	0.05111	0.04804	0.04770	60	nan
Collinsella aerofaciens	74426	S	327720	328445	656165	0.08869	0.06509	0.06116	0.06090	61	nan
Pseudomonas putida	303	S	805237	837099	1642336	0.22198	0.07184	0.06068	0.06384	63	nan
Escherichia coli	562	S	34421	451638	486059	0.06570	0.04449	0.04668	0.04587	53	nan
Escherichia albertii	208962	S	1181	1477	2658	0.00036	0.00015	0.00015	0.00015	52	nan
Escherichia fergusonii	564	S	712	1235	1947	0.00026	0.00013	0.00013	0.00013	52	nan
Escherichia marmotae	1499973	S	662	786	1448	0.00020	0.00008	0.00008	0.00008	52	nan
Shigella flexneri	623	S	654	15385	16039	0.00217	0.00159	0.00166	0.00164	53	nan
Bacteroides uniformis	820	S	350374	528502	878876	0.11879	0.05181	0.05480	0.05463	48	nan
Parabacteroides distasonis	823	S	274109	476701	750810	0.10148	0.04427	0.04704	0.04691	46	nan
Akkermansia muciniphila	239935	S	280612	282235	562847	0.07608	0.04943	0.04994	0.04853	57	nan
Campylobacter jejuni	197	S	1269	1776	3045	0.00041	0.00051	0.00000	0.00057	30	0.0
Homo sapiens	9606	S	669	687	1356	0.00018	0.00001	0.00000	0.00001	38	3.0
