name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Citrobacter pasteurii	1563222	S	295623	550504	846127	0.05280	0.03435	0.03148	0.03103	54	nan
Citrobacter sp. FDAARGOS_156	1702170	S	93779	528668	622447	0.03884	0.03299	0.03038	0.02979	53	nan
Citrobacter sp. Colony219	2861802	S	56593	366638	423231	0.02641	0.02288	0.02108	0.02065	53	nan
Citrobacter sp. RHB35-C21	2742626	S	2256	16696	18952	0.00118	0.00104	0.00096	0.00094	53	nan
Citrobacter sp. RHB25-C09	2742624	S	1482	1515	2997	0.00019	0.00009	0.00009	0.00009	55	nan
Citrobacter sp. R56	1573676	S	1132	1352	2484	0.00016	0.00008	0.00008	0.00008	55	nan
Citrobacter sp. S171	2971264	S	1027	1211	2238	0.00014	0.00008	0.00007	0.00007	55	nan
Citrobacter sp. RHB36-C18	2742627	S	641	6694	7335	0.00046	0.00042	0.00038	0.00038	54	nan
Citrobacter sp. RHBSTW-00127	2742636	S	622	36084	36706	0.00229	0.00225	0.00208	0.00203	53	nan
Citrobacter sp. LUTT5	2697370	S	362	4494	4856	0.00030	0.00028	0.00026	0.00025	53	nan
Citrobacter sp. Colony475	2861800	S	338	5390	5728	0.00036	0.00034	0.00031	0.00030	53	nan
Citrobacter sp. XT1-2-2	2942480	S	308	4524	4832	0.00030	0.00028	0.00026	0.00026	53	nan
Citrobacter sp. 172116965	2683822	S	306	3512	3818	0.00024	0.00022	0.00020	0.00020	54	nan
Citrobacter sp. Colony322	2861801	S	290	2264	2554	0.00016	0.00014	0.00013	0.00013	54	nan
Citrobacter sp. RHBSTW-01013	2742677	S	281	2072	2353	0.00015	0.00013	0.00012	0.00012	54	nan
Citrobacter sp. RHBSTW-00229	2742641	S	206	10574	10780	0.00067	0.00066	0.00061	0.00060	53	nan
Citrobacter sp. CF971	2566012	S	194	2073	2267	0.00014	0.00013	0.00012	0.00012	53	nan
Citrobacter sp. RHBSTW-00524	2742653	S	193	1456	1649	0.00010	0.00009	0.00008	0.00008	54	nan
Citrobacter sp. CRE-46	1703250	S	160	782	942	0.00006	0.00005	0.00004	0.00004	54	nan
Citrobacter sp. RHBSTW-00986	2742675	S	124	1025	1149	0.00007	0.00006	0.00006	0.00006	54	nan
