name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Microcella humidisoli	2963406	S	166060	166999	333059	0.02183	0.01094	0.01297	0.01261	71	nan
Microbacterium sp. AB	2981139	S	68431	69228	137659	0.00902	0.00454	0.00559	0.00546	72	nan
Microbacterium sp. ABRD28	2268461	S	18053	18345	36398	0.00239	0.00120	0.00136	0.00133	70	nan
Microbacterium resistens	156977	S	8598	8772	17370	0.00114	0.00057	0.00071	0.00069	71	nan
Microbacterium foliorum	104336	S	7956	21123	29079	0.00191	0.00138	0.00151	0.00144	69	nan
Curtobacterium sp. MCLR17_007	2175648	S	55550	56480	112030	0.00734	0.00370	0.00435	0.00434	71	nan
Curtobacterium sp. MCSS17_016	2175644	S	7962	12023	19985	0.00131	0.00079	0.00090	0.00089	71	nan
Agromyces mangrovi	1858653	S	43962	44322	88284	0.00579	0.00290	0.00364	0.00359	73	nan
Cryobacterium sp. SO2	1897060	S	7511	8418	15929	0.00104	0.00055	0.00065	0.00058	69	nan
Cryobacterium sp. LW097	1978566	S	4346	4841	9187	0.00060	0.00032	0.00033	0.00033	69	nan
Cryobacterium sp. SO1	1897061	S	3886	4335	8221	0.00054	0.00028	0.00030	0.00029	68	nan
Cryobacterium sp. PAMC25264	2861288	S	1795	2362	4157	0.00027	0.00015	0.00017	0.00016	69	nan
Cryobacterium soli	2220095	S	2113	2607	4720	0.00031	0.00017	0.00020	0.00018	69	nan
Cryobacterium arcticum	670052	S	1881	2554	4435	0.00029	0.00017	0.00019	0.00018	69	nan
Cryobacterium breve	1259258	S	433	436	869	0.00006	0.00003	0.00003	0.00003	69	nan
Frondihabitans sp. 762G35	1446794	S	16562	16658	33220	0.00218	0.00109	0.00132	0.00126	71	nan
Agrococcus carbonis	684552	S	7409	7486	14895	0.00098	0.00049	0.00065	0.00065	74	nan
Clavibacter phaseoli	1734031	S	4840	5331	10171	0.00067	0.00035	0.00039	0.00048	74	nan
Clavibacter michiganensis	28447	S	910	1033	1943	0.00013	0.00007	0.00010	0.00009	74	nan
Clavibacter capsici	1874630	S	278	293	571	0.00004	0.00002	0.00000	0.00003	74	5.0
Clavibacter nebraskensis	31963	S	189	209	398	0.00003	0.00001	0.00000	0.00002	74	5.0
Clavibacter californiensis	1401995	S	129	144	273	0.00002	0.00001	0.00000	0.00001	74	5.0
Clavibacter zhangzhiyongii	2768071	S	116	121	237	0.00002	0.00001	0.00000	0.00001	75	5.0
Microterricola viridarii	412690	S	135	135	270	0.00002	0.00001	0.00000	0.00001	69	5.0
Paraoerskovia sediminicola	1138587	S	199183	199976	399159	0.02616	0.01311	0.01652	0.01642	73	nan
Paraoerskovia marina	545619	S	2678	2689	5367	0.00035	0.00018	0.00021	0.00021	72	nan
Arthrobacter sp. PGP41	2079227	S	38753	39145	77898	0.00511	0.00257	0.00254	0.00246	66	nan
Arthrobacter sp. NicSoilB11	2830999	S	16128	34378	50506	0.00331	0.00225	0.00222	0.00218	66	nan
Paenarthrobacter sp. GOM3	2782567	S	63042	63682	126724	0.00830	0.00417	0.00390	0.00379	63	nan
Paenarthrobacter sp. YJN-5	2735316	S	129	289	418	0.00003	0.00002	0.00002	0.00002	64	nan
Paenarthrobacter ureafaciens	37931	S	416	2809	3225	0.00021	0.00018	0.00017	0.00017	64	nan
Rothia mucilaginosa	43675	S	12456	12499	24955	0.00164	0.00082	0.00074	0.00072	61	nan
Micrococcus luteus	1270	S	120	245	365	0.00002	0.00002	0.00000	0.00002	73	4.0
Ornithinimicrobium pratense	2593973	S	84856	85183	170039	0.01114	0.00558	0.00673	0.00650	72	nan
Sanguibacter keddieii	60920	S	22554	22737	45291	0.00297	0.00149	0.00188	0.00184	73	nan
Brevibacterium sp. JSBI002	2886045	S	19721	20245	39966	0.00262	0.00133	0.00128	0.00124	65	nan
Luteimicrobium xylanilyticum	1133546	S	18784	18878	37662	0.00247	0.00124	0.00163	0.00163	74	nan
Georgenia wutianyii	2585135	S	17067	17156	34223	0.00224	0.00112	0.00153	0.00153	74	nan
Demequina sp. OYTSA14	3075619	S	6877	9533	16410	0.00108	0.00062	0.00071	0.00069	71	nan
Austwickia chelonae	100225	S	891	903	1794	0.00012	0.00006	0.00000	0.00006	66	4.0
Austwickia sp. TVS 96-490-7B	2830843	S	113	113	226	0.00001	0.00001	0.00000	0.00001	63	4.0
Gephyromycinifex aptenodytis	2716227	S	105	107	212	0.00001	0.00001	0.00000	0.00001	68	4.0
