name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Yersinia intermedia	631	S	4344930	4799870	9144800	0.50046	0.26268	0.28215	0.22276	50	nan
Yersinia enterocolitica	630	S	27007	27197	54204	0.00297	0.00149	0.00000	0.00126	49	5.0
Yersinia rochesterensis	1604335	S	10054	10962	21016	0.00115	0.00060	0.00000	0.00051	49	5.0
Yersinia pseudotuberculosis	633	S	1452	1661	3113	0.00017	0.00009	0.00010	0.00008	49	nan
Yersinia similis	367190	S	975	978	1953	0.00011	0.00005	0.00000	0.00005	49	5.0
Yersinia pestis	632	S	307	3873	4180	0.00023	0.00021	0.00022	0.00018	50	nan
Yersinia canariae	2607663	S	5170	5218	10388	0.00057	0.00029	0.00000	0.00024	49	5.0
Yersinia frederiksenii	29484	S	4669	4914	9583	0.00052	0.00027	0.00029	0.00023	49	nan
Yersinia aleksiciae	263819	S	3504	3519	7023	0.00038	0.00019	0.00000	0.00017	51	4.0
Yersinia rohdei	29485	S	3067	3081	6148	0.00034	0.00017	0.00000	0.00014	49	4.0
Yersinia hibernica	2339259	S	2317	2329	4646	0.00025	0.00013	0.00014	0.00011	50	nan
Yersinia ruckeri	29486	S	2169	2175	4344	0.00024	0.00012	0.00012	0.00010	50	nan
Yersinia alsatica	2890317	S	2015	2025	4040	0.00022	0.00011	0.00012	0.00009	49	nan
Yersinia aldovae	29483	S	1895	1903	3798	0.00021	0.00010	0.00011	0.00009	49	nan
Yersinia kristensenii	28152	S	1559	1576	3135	0.00017	0.00009	0.00009	0.00007	49	nan
Yersinia mollaretii	33060	S	1366	1371	2737	0.00015	0.00008	0.00000	0.00007	51	5.0
Yersinia massiliensis	419257	S	935	1055	1990	0.00011	0.00006	0.00006	0.00005	50	nan
Yersinia sp. SCPM-O-B-9106 (C-191)	2992843	S	731	806	1537	0.00008	0.00004	0.00005	0.00004	50	nan
Yersinia sp. KBS0713	1179669	S	142	164	306	0.00002	0.00001	0.00001	0.00001	51	nan
Yersinia bercovieri	634	S	600	702	1302	0.00007	0.00004	0.00004	0.00003	51	nan
