name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Citrobacter sp. RHBSTW-00017	2742629	S	5848	591864	597712	0.03879	0.03842	0.03524	0.03373	54	nan
Citrobacter sp. RHB25-C09	2742624	S	161	164	325	0.00002	0.00001	0.00001	0.00001	55	nan
Citrobacter sp. S171	2971264	S	132	144	276	0.00002	0.00001	0.00000	0.00001	55	5.0
Citrobacter sp. RHB35-C21	2742626	S	124	630	754	0.00005	0.00004	0.00004	0.00004	54	nan
Citrobacter sp. RHBSTW-00986	2742675	S	123	700	823	0.00005	0.00005	0.00004	0.00004	54	nan
Citrobacter sp. RHBSTW-00524	2742653	S	117	593	710	0.00005	0.00004	0.00003	0.00003	54	nan
Citrobacter sp. RHBSTW-01013	2742677	S	116	588	704	0.00005	0.00004	0.00003	0.00003	54	nan
Citrobacter sp. R56	1573676	S	111	122	233	0.00002	0.00001	0.00000	0.00001	55	5.0
Citrobacter sp. 172116965	2683822	S	106	806	912	0.00006	0.00005	0.00005	0.00005	54	nan
Citrobacter braakii	57706	S	3425	18907	22332	0.00145	0.00123	0.00112	0.00108	54	nan
Citrobacter freundii	546	S	2136	5885	8021	0.00052	0.00038	0.00035	0.00034	54	nan
Citrobacter portucalensis	1639133	S	1631	2766	4397	0.00029	0.00018	0.00016	0.00016	54	nan
Citrobacter werkmanii	67827	S	518	1233	1751	0.00011	0.00008	0.00007	0.00007	54	nan
Citrobacter arsenatis	2546350	S	885	989	1874	0.00012	0.00006	0.00006	0.00006	55	nan
Citrobacter tructae	2562449	S	438	459	897	0.00006	0.00003	0.00003	0.00003	53	nan
Citrobacter pasteurii	1563222	S	430	667	1097	0.00007	0.00004	0.00004	0.00004	54	nan
Citrobacter cronae	1748967	S	185	1014	1199	0.00008	0.00007	0.00006	0.00006	54	nan
Citrobacter koseri	545	S	179	289	468	0.00003	0.00002	0.00002	0.00002	55	nan
Citrobacter rodentium	67825	S	166	56	222	0.00001	0.00000	0.00000	0.00000	54	4.0
Citrobacter farmeri	67824	S	153	174	327	0.00002	0.00001	0.00001	0.00001	55	nan
Citrobacter amalonaticus	35703	S	143	288	431	0.00003	0.00002	0.00002	0.00002	55	nan
Enterobacter bugandensis	881260	S	42061	72213	114274	0.00742	0.00469	0.00430	0.00418	58	nan
Enterobacter cloacae complex sp. ECL405	2912630	S	971	21523	22494	0.00146	0.00140	0.00128	0.00124	57	nan
Enterobacter sp. BIDMC 29	1329841	S	874	4232	5106	0.00033	0.00027	0.00025	0.00024	58	nan
Enterobacter cloacae complex sp.	2027919	S	229	320	549	0.00004	0.00002	0.00002	0.00002	57	nan
Enterobacter cloacae complex sp. ECL411	2912629	S	136	23899	24035	0.00156	0.00155	0.00142	0.00138	57	nan
Enterobacter hormaechei	158836	S	2214	18225	20439	0.00133	0.00118	0.00109	0.00105	57	nan
Enterobacter roggenkampii	1812935	S	1073	1584	2657	0.00017	0.00010	0.00010	0.00009	58	nan
Enterobacter asburiae	61645	S	1051	2874	3925	0.00025	0.00019	0.00017	0.00017	58	nan
Enterobacter cloacae	550	S	862	1796	2658	0.00017	0.00012	0.00011	0.00010	57	nan
Enterobacter chuandaensis	2497875	S	453	553	1006	0.00007	0.00004	0.00004	0.00003	58	nan
Enterobacter kobei	208224	S	276	1093	1369	0.00009	0.00007	0.00006	0.00006	57	nan
Enterobacter ludwigii	299767	S	242	895	1137	0.00007	0.00006	0.00005	0.00005	57	nan
Enterobacter cancerogenus	69218	S	205	215	420	0.00003	0.00001	0.00000	0.00001	58	5.0
Enterobacter sichuanensis	2071710	S	178	202	380	0.00002	0.00001	0.00001	0.00001	57	nan
Enterobacter chengduensis	2494701	S	143	180	323	0.00002	0.00001	0.00001	0.00001	58	nan
Enterobacter mori	539813	S	1378	1558	2936	0.00019	0.00010	0.00009	0.00009	57	nan
Enterobacter sp. SGAir0187	2836161	S	247	564	811	0.00005	0.00004	0.00003	0.00003	58	nan
Enterobacter huaxiensis	2494702	S	128	137	265	0.00002	0.00001	0.00001	0.00001	59	nan
Salmonella enterica	28901	S	4008	71087	75095	0.00487	0.00461	0.00429	0.00408	54	nan
Salmonella sp. A7	2874627	S	1607	23633	25240	0.00164	0.00153	0.00142	0.00136	54	nan
Salmonella bongori	54736	S	189	386	575	0.00004	0.00003	0.00002	0.00002	54	nan
Klebsiella sp. WP8-S18-ESBL-06	2675726	S	12944	40779	53723	0.00349	0.00265	0.00247	0.00235	57	nan
Klebsiella pneumoniae	573	S	683	2272	2955	0.00019	0.00015	0.00000	0.00013	57	5.0
Klebsiella oxytoca	571	S	199	207	406	0.00003	0.00001	0.00000	0.00001	57	4.0
Klebsiella michiganensis	1134687	S	113	150	263	0.00002	0.00001	0.00000	0.00001	58	4.0
Klebsiella aerogenes	548	S	111	115	226	0.00001	0.00001	0.00000	0.00001	57	5.0
Raoultella electrica	1259973	S	24438	25993	50431	0.00327	0.00169	0.00157	0.00151	58	nan
Kosakonia radicincitans	283686	S	35220	37144	72364	0.00470	0.00241	0.00222	0.00213	56	nan
Kosakonia oryzae	497725	S	195	202	397	0.00003	0.00001	0.00000	0.00001	56	5.0
Blochmannia endosymbiont of Colobopsis nipponica	2681987	S	14852	14856	29708	0.00193	0.00096	0.00132	0.00130	31	nan
Candidatus Mikella endobia	1778264	S	5401	5403	10804	0.00070	0.00035	0.00046	0.00044	35	nan
Escherichia sp. HH154_1D	2509664	S	129	9283	9412	0.00061	0.00060	0.00000	0.00053	53	5.0
Escherichia coli	562	S	1202	9997	11199	0.00073	0.00065	0.00000	0.00057	54	5.0
Cronobacter sakazakii	28141	S	9063	9492	18555	0.00120	0.00062	0.00058	0.00055	59	nan
Lelliottia steviae	2781390	S	122	123	245	0.00002	0.00001	0.00000	0.00001	42	4.0
Serratia sp. JSRIV002	2831894	S	216486	680184	896670	0.05820	0.04415	0.04054	0.03884	57	nan
Serratia sp. 3ACOL1	2448483	S	20514	28434	48948	0.00318	0.00185	0.00170	0.00162	56	nan
