name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Enterobacter ludwigii	299767	S	16981	42846	59827	0.00389	0.00279	0.00259	0.00248	57	nan
Enterobacter sp. BIDMC 29	1329841	S	5485	17264	22749	0.00148	0.00112	0.00106	0.00101	58	nan
Enterobacter cloacae complex sp.	2027919	S	1223	1569	2792	0.00018	0.00010	0.00010	0.00009	57	nan
Enterobacter cloacae complex sp. ECL68	2850494	S	374	18636	19010	0.00124	0.00121	0.00113	0.00108	57	nan
Enterobacter sp. BWH 37	1329836	S	359	34658	35017	0.00228	0.00225	0.00210	0.00202	57	nan
Enterobacter roggenkampii	1812935	S	5558	7207	12765	0.00083	0.00047	0.00047	0.00042	58	nan
Enterobacter asburiae	61645	S	3560	6894	10454	0.00068	0.00045	0.00043	0.00040	58	nan
Enterobacter hormaechei	158836	S	3147	19079	22226	0.00144	0.00124	0.00116	0.00111	57	nan
Enterobacter cloacae	550	S	2969	4115	7084	0.00046	0.00027	0.00026	0.00024	57	nan
Enterobacter chuandaensis	2497875	S	2816	3223	6039	0.00039	0.00021	0.00000	0.00019	58	5.0
Enterobacter sichuanensis	2071710	S	781	851	1632	0.00011	0.00006	0.00006	0.00005	57	nan
Enterobacter chengduensis	2494701	S	733	884	1617	0.00011	0.00006	0.00000	0.00005	58	5.0
Enterobacter kobei	208224	S	714	1945	2659	0.00017	0.00013	0.00012	0.00011	57	nan
Enterobacter cancerogenus	69218	S	626	651	1277	0.00008	0.00004	0.00000	0.00004	58	5.0
Enterobacter bugandensis	881260	S	54822	76526	131348	0.00854	0.00497	0.00462	0.00448	58	nan
Enterobacter sp. ODB01	1827481	S	1099	10785	11884	0.00077	0.00070	0.00066	0.00063	57	nan
Enterobacter sp. SGAir0187	2836161	S	497	760	1257	0.00008	0.00005	0.00005	0.00004	58	nan
Enterobacter sp. RHBSTW-00994	2742676	S	206	210	416	0.00003	0.00001	0.00001	0.00001	53	nan
Enterobacter sp. JBIWA003	2831890	S	192	378	570	0.00004	0.00002	0.00002	0.00002	58	nan
Enterobacter sp. SES19	2705458	S	183	389	572	0.00004	0.00003	0.00002	0.00002	58	nan
Enterobacter sp. CP102	2976431	S	157	170	327	0.00002	0.00001	0.00001	0.00001	56	nan
Enterobacter sp. S-33	3026145	S	143	806	949	0.00006	0.00005	0.00005	0.00005	58	nan
Enterobacter sp. JBIWA005	2831891	S	131	435	566	0.00004	0.00003	0.00003	0.00003	58	nan
Enterobacter mori	539813	S	1717	1864	3581	0.00023	0.00012	0.00012	0.00011	57	nan
Enterobacter oligotrophicus	2478464	S	407	421	828	0.00005	0.00003	0.00003	0.00002	56	nan
Enterobacter huaxiensis	2494702	S	331	347	678	0.00004	0.00002	0.00000	0.00002	59	5.0
Enterobacter pseudoroggenkampii	2996112	S	284	471	755	0.00005	0.00003	0.00003	0.00003	58	nan
Enterobacter quasiroggenkampii	2497436	S	214	377	591	0.00004	0.00002	0.00002	0.00002	58	nan
Enterobacter soli	885040	S	156	167	323	0.00002	0.00001	0.00001	0.00001	55	nan
Leclercia sp. J807	2681307	S	45301	59946	105247	0.00684	0.00390	0.00367	0.00352	59	nan
Leclercia adecarboxylata	83655	S	117	128	245	0.00002	0.00001	0.00000	0.00001	58	5.0
Citrobacter pasteurii	1563222	S	6998	11577	18575	0.00121	0.00075	0.00069	0.00066	54	nan
Citrobacter sp. Y3	2716879	S	1293	22163	23456	0.00152	0.00144	0.00131	0.00127	55	nan
Citrobacter sp. S39	2660638	S	850	17614	18464	0.00120	0.00115	0.00104	0.00101	54	nan
Citrobacter freundii	546	S	590	1731	2321	0.00015	0.00011	0.00010	0.00010	54	nan
Citrobacter portucalensis	1639133	S	294	527	821	0.00005	0.00003	0.00003	0.00003	54	nan
Citrobacter braakii	57706	S	154	974	1128	0.00007	0.00006	0.00006	0.00006	55	nan
Citrobacter amalonaticus	35703	S	138	437	575	0.00004	0.00003	0.00003	0.00003	55	nan
Citrobacter farmeri	67824	S	128	154	282	0.00002	0.00001	0.00000	0.00001	55	5.0
Salmonella enterica	28901	S	2543	53637	56180	0.00365	0.00349	0.00322	0.00308	54	nan
Salmonella bongori	54736	S	173	531	704	0.00005	0.00003	0.00003	0.00003	53	nan
secondary endosymbiont of Ctenarytaina eucalypti	1199245	S	19453	19458	38911	0.00253	0.00126	0.00118	0.00115	46	nan
Symbiopectobacterium purcellii	2871826	S	12732	12756	25488	0.00166	0.00083	0.00076	0.00073	55	nan
Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus	1505597	S	10622	10626	21248	0.00138	0.00069	0.00093	0.00098	31	nan
Shigella dysenteriae	622	S	9171	31067	40238	0.00262	0.00202	0.00187	0.00177	53	nan
Shigella flexneri	623	S	7416	87468	94884	0.00617	0.00569	0.00527	0.00498	53	nan
Shigella sonnei	624	S	2122	10502	12624	0.00082	0.00068	0.00063	0.00060	53	nan
Shigella boydii	621	S	163	1469	1632	0.00011	0.00010	0.00009	0.00008	53	nan
Escherichia coli	562	S	11929	77381	89310	0.00581	0.00503	0.00465	0.00441	53	nan
Escherichia albertii	208962	S	467	508	975	0.00006	0.00003	0.00003	0.00003	52	nan
Escherichia fergusonii	564	S	302	375	677	0.00004	0.00002	0.00002	0.00002	52	nan
Escherichia marmotae	1499973	S	236	251	487	0.00003	0.00002	0.00001	0.00001	52	nan
Escherichia sp. E4742	2044467	S	179	219	398	0.00003	0.00001	0.00001	0.00001	53	nan
Klebsiella sp. FDAARGOS_511	2488567	S	881	2877	3758	0.00024	0.00019	0.00000	0.00017	58	5.0
Klebsiella pneumoniae	573	S	826	4767	5593	0.00036	0.00031	0.00000	0.00028	58	5.0
Klebsiella aerogenes	548	S	133	142	275	0.00002	0.00001	0.00000	0.00001	57	5.0
Klebsiella oxytoca	571	S	129	138	267	0.00002	0.00001	0.00000	0.00001	57	5.0
Klebsiella michiganensis	1134687	S	103	155	258	0.00002	0.00001	0.00000	0.00001	58	5.0
Buttiauxella sp. 3AFRM03	2479367	S	4024	5999	10023	0.00065	0.00039	0.00036	0.00034	52	nan
Kluyvera genomosp. 3	2774055	S	3268	5638	8906	0.00058	0.00037	0.00000	0.00033	57	5.0
Cedecea neteri	158822	S	405	414	819	0.00005	0.00003	0.00000	0.00002	57	5.0
Serratia sp. JSRIV004	2831895	S	27497	98705	126202	0.00820	0.00642	0.00588	0.00569	57	nan
Serratia sp. JSRIV001	2831893	S	10569	36501	47070	0.00306	0.00237	0.00217	0.00210	57	nan
Serratia sp. K-E0102	3021405	S	1711	8606	10317	0.00067	0.00056	0.00055	0.00051	57	nan
Serratia sp. 3ACOL1	2448483	S	110	145	255	0.00002	0.00001	0.00001	0.00001	56	nan
Serratia fonticola	47917	S	535	656	1191	0.00008	0.00004	0.00004	0.00004	56	nan
Serratia marcescens	615	S	223	496	719	0.00005	0.00003	0.00000	0.00003	58	5.0
Yersinia enterocolitica	630	S	40470	41251	81721	0.00531	0.00268	0.00245	0.00236	49	nan
Edwardsiella anguillarum	1821960	S	5118	89673	94791	0.00616	0.00583	0.00582	0.00558	62	nan
Edwardsiella ictaluri	67780	S	529	673	1202	0.00008	0.00004	0.00000	0.00004	62	5.0
Edwardsiella piscicida	1263550	S	351	423	774	0.00005	0.00003	0.00003	0.00003	63	nan
Edwardsiella tarda	636	S	118	125	243	0.00002	0.00001	0.00000	0.00001	60	4.0
Moellerella wisconsensis	158849	S	48947	52363	101310	0.00659	0.00340	0.00339	0.00318	42	nan
Morganella morganii	582	S	10839	10941	21780	0.00142	0.00071	0.00068	0.00063	54	nan
Dickeya parazeae	2893572	S	33483	66535	100018	0.00650	0.00433	0.00399	0.00383	55	nan
Dickeya zeae	204042	S	410	476	886	0.00006	0.00003	0.00003	0.00003	56	nan
Dickeya sp. DW 0440	1225785	S	246	5182	5428	0.00035	0.00034	0.00032	0.00030	55	nan
Pectobacterium polonicum	2485124	S	4573	4799	9372	0.00061	0.00031	0.00029	0.00027	54	nan
Pectobacterium carotovorum	554	S	229	325	554	0.00004	0.00002	0.00000	0.00002	54	5.0
Pectobacterium punjabense	2108399	S	128	133	261	0.00002	0.00001	0.00000	0.00001	52	4.0
Mixta calida	665913	S	39305	39848	79153	0.00515	0.00259	0.00245	0.00238	60	nan
Mixta hanseatica	2872648	S	701	713	1414	0.00009	0.00005	0.00000	0.00004	55	4.0
Mixta gaviniae	665914	S	243	246	489	0.00003	0.00002	0.00000	0.00001	61	4.0
Buchnera aphidicola	9	S	10072	10071	20143	0.00131	0.00065	0.00090	0.00095	27	nan
Erwinia persicina	55211	S	5793	5838	11631	0.00076	0.00038	0.00035	0.00034	57	nan
Pantoea alhagi	1891675	S	291	295	586	0.00004	0.00002	0.00000	0.00002	55	4.0
Pantoea agglomerans	549	S	161	210	371	0.00002	0.00001	0.00000	0.00001	57	3.0
Aeromonas sp. FDAARGOS 1416	2778065	S	438379	881243	1319622	0.08578	0.05729	0.05554	0.05345	61	nan
Aeromonas sp. FDAARGOS 1410	2778059	S	3939	5959	9898	0.00064	0.00039	0.00039	0.00036	62	nan
Aeromonas sp. CU5	2033033	S	699	737	1436	0.00009	0.00005	0.00004	0.00004	61	nan
Aeromonas sp. ASNIH3	1636608	S	679	7053	7732	0.00050	0.00046	0.00046	0.00043	61	nan
Aeromonas sp. FDAARGOS 1405	2778054	S	283	430	713	0.00005	0.00003	0.00003	0.00003	62	nan
Aeromonas sp. FDAARGOS 1417	2778066	S	186	344	530	0.00003	0.00002	0.00002	0.00002	61	nan
Aeromonas sp. FDAARGOS 1411	2778060	S	169	360	529	0.00003	0.00002	0.00002	0.00002	62	nan
Aeromonas sp. FDAARGOS 1419	2778068	S	169	344	513	0.00003	0.00002	0.00002	0.00002	62	nan
Aeromonas sp. FDAARGOS 1415	2778064	S	165	178	343	0.00002	0.00001	0.00000	0.00001	64	5.0
Aeromonas sp. FDAARGOS 1414	2778063	S	151	314	465	0.00003	0.00002	0.00002	0.00002	62	nan
Aeromonas sp. FDAARGOS 1404	2778053	S	117	319	436	0.00003	0.00002	0.00002	0.00002	61	nan
Aeromonas sp. CA23	2033032	S	100	120	220	0.00001	0.00001	0.00000	0.00001	63	5.0
Aeromonas veronii	654	S	12503	16846	29349	0.00191	0.00110	0.00107	0.00102	61	nan
Aeromonas media	651	S	3753	4144	7897	0.00051	0.00027	0.00000	0.00026	64	5.0
Aeromonas rivipollensis	948519	S	1574	1935	3509	0.00023	0.00013	0.00000	0.00012	64	5.0
Aeromonas hydrophila	644	S	1356	3809	5165	0.00034	0.00025	0.00027	0.00023	62	nan
Aeromonas salmonicida	645	S	1193	1501	2694	0.00018	0.00010	0.00009	0.00009	61	nan
Aeromonas jandaei	650	S	1053	1253	2306	0.00015	0.00008	0.00008	0.00008	62	nan
Aeromonas allosaccharophila	656	S	1051	1397	2448	0.00016	0.00009	0.00009	0.00008	61	nan
Aeromonas dhakensis	196024	S	648	964	1612	0.00010	0.00006	0.00000	0.00006	64	5.0
Aeromonas caviae	648	S	629	1413	2042	0.00013	0.00009	0.00010	0.00009	62	nan
Aeromonas encheleia	73010	S	470	480	950	0.00006	0.00003	0.00000	0.00003	65	5.0
Aeromonas enteropelogenes	29489	S	376	430	806	0.00005	0.00003	0.00003	0.00003	63	nan
Aeromonas rivuli	648794	S	301	305	606	0.00004	0.00002	0.00002	0.00002	62	nan
Aeromonas schubertii	652	S	194	197	391	0.00003	0.00001	0.00000	0.00001	63	5.0
Aeromonas simiae	218936	S	157	159	316	0.00002	0.00001	0.00001	0.00001	63	nan
Vibrio sp. SCSIO 43140	2819100	S	138685	146933	285618	0.01857	0.00955	0.00866	0.00831	47	nan
Vibrio sp. SCSIO 43137	3021011	S	51434	51582	103016	0.00670	0.00335	0.00306	0.00295	47	nan
Vibrio sp. FE10	3035453	S	36375	40263	76638	0.00498	0.00262	0.00247	0.00231	45	nan
Vibrio sp. EJY3	1116375	S	27748	49871	77619	0.00505	0.00324	0.00307	0.00284	47	nan
Vibrio sp. LQ2	2883075	S	20036	65262	85298	0.00554	0.00424	0.00409	0.00369	49	nan
Vibrio sp. JC009	2912314	S	9999	10028	20027	0.00130	0.00065	0.00059	0.00057	48	nan
Vibrio sp. SCSIO 43186	2822843	S	122	35723	35845	0.00233	0.00232	0.00213	0.00202	48	nan
Vibrio cholerae	666	S	229254	298046	527300	0.03428	0.01937	0.01751	0.01682	49	nan
Vibrio gazogenes	687	S	51048	51559	102607	0.00667	0.00335	0.00308	0.00296	46	nan
Vibrio panuliri	1381081	S	15062	15184	30246	0.00197	0.00099	0.00090	0.00086	46	nan
Vibrio mimicus	674	S	2371	2486	4857	0.00032	0.00016	0.00016	0.00014	47	nan
Vibrio metschnikovii	28172	S	1965	1981	3946	0.00026	0.00013	0.00000	0.00011	45	4.0
Vibrio parahaemolyticus	670	S	1024	1254	2278	0.00015	0.00008	0.00000	0.00007	46	5.0
Vibrio natriegens	691	S	205	1100	1305	0.00008	0.00007	0.00007	0.00006	47	nan
Vibrio harveyi	669	S	113	163	276	0.00002	0.00001	0.00000	0.00001	46	5.0
Vibrio campbellii	680	S	102	128	230	0.00001	0.00001	0.00000	0.00001	47	5.0
Vibrio metoecus	1481663	S	1686	1848	3534	0.00023	0.00012	0.00011	0.00010	48	nan
Vibrio tarriae	2014742	S	1243	1573	2816	0.00018	0.00010	0.00010	0.00009	49	nan
Vibrio fluvialis	676	S	1199	1481	2680	0.00017	0.00010	0.00000	0.00008	51	5.0
Vibrio vulnificus	672	S	537	548	1085	0.00007	0.00004	0.00003	0.00003	48	nan
Vibrio paracholerae	650003	S	463	881	1344	0.00009	0.00006	0.00005	0.00005	48	nan
Vibrio qinghaiensis	2025808	S	367	433	800	0.00005	0.00003	0.00000	0.00002	46	5.0
Vibrio anguillarum	55601	S	338	453	791	0.00005	0.00003	0.00000	0.00003	46	5.0
Vibrio furnissii	29494	S	313	325	638	0.00004	0.00002	0.00000	0.00002	52	5.0
Vibrio aestuarianus	28171	S	266	270	536	0.00003	0.00002	0.00000	0.00002	43	4.0
Vibrio coralliilyticus	190893	S	265	317	582	0.00004	0.00002	0.00000	0.00002	47	5.0
Vibrio porteresiae	435912	S	215	216	431	0.00003	0.00001	0.00000	0.00001	46	5.0
Vibrio zhugei	2479546	S	103	104	207	0.00001	0.00001	0.00000	0.00001	46	5.0
Photobacterium damselae	38293	S	3610	3678	7288	0.00047	0.00024	0.00023	0.00022	42	nan
Pseudomonas sp. DR 5-09	1534110	S	14427	25946	40373	0.00262	0.00169	0.00000	0.00161	63	5.0
Pseudomonas sp. B21-053	2895493	S	10142	11636	21778	0.00142	0.00076	0.00000	0.00071	61	4.0
Pseudomonas sp. JS425	2829498	S	8544	198396	206940	0.01345	0.01290	0.01311	0.01265	64	nan
Pseudomonas sp. 905_Psudmo1	3038925	S	3783	8418	12201	0.00079	0.00055	0.00058	0.00054	64	nan
Pseudomonas sp. JY-Q	1338689	S	3344	24899	28243	0.00184	0.00162	0.00163	0.00158	64	nan
Pseudomonas sp. JBR1	3020907	S	2679	3499	6178	0.00040	0.00023	0.00000	0.00023	66	5.0
Pseudomonas sp. LPH1	1898684	S	1925	3064	4989	0.00032	0.00020	0.00021	0.00020	64	nan
Pseudomonas sp. B11D7D	2735906	S	914	959	1873	0.00012	0.00006	0.00007	0.00006	63	nan
Pseudomonas sp. RtIB026	2749999	S	881	1077	1958	0.00013	0.00007	0.00000	0.00007	66	5.0
Pseudomonas sp. BT-42-2	2986927	S	695	711	1406	0.00009	0.00005	0.00000	0.00004	63	5.0
