name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Vibrio japonicus	1824638	S	7900510	7986612	15887122	0.87014	0.43743	nan	nan	46	nan
Vibrio parahaemolyticus	670	S	1127	3028	4155	0.00023	0.00017	nan	nan	46	5.0
Vibrio harveyi	669	S	293	413	706	0.00004	0.00002	nan	nan	46	5.0
Vibrio alginolyticus	663	S	286	526	812	0.00004	0.00003	nan	nan	46	5.0
Vibrio campbellii	680	S	255	315	570	0.00003	0.00002	nan	nan	47	5.0
Vibrio cholerae	666	S	258	1881	2139	0.00012	0.00010	nan	nan	46	5.0
Vibrio vulnificus	672	S	173	214	387	0.00002	0.00001	nan	nan	48	5.0
Vibrio taketomensis	2572923	S	102	102	204	0.00001	0.00001	nan	nan	45	4.0
Photobacterium leiognathi	553611	S	147	161	308	0.00002	0.00001	nan	nan	43	5.0
Halomonas sp. SH5A2	2749040	S	1923316	1932505	3855821	0.21118	0.10584	nan	nan	59	4.0
Escherichia coli	562	S	402	1219	1621	0.00009	0.00007	nan	nan	52	4.0
Klebsiella pneumoniae	573	S	194	732	926	0.00005	0.00004	nan	nan	58	5.0
Salmonella enterica	28901	S	234	1426	1660	0.00009	0.00008	nan	nan	48	5.0
Shewanella sp. MEBiC00475	2575361	S	175	307	482	0.00003	0.00002	nan	nan	42	4.0
Ruegeria sp. THAF33	2587853	S	4051274	4230072	8281346	0.45357	0.23168	nan	nan	59	4.0
Ruegeria sp. SCSIO 43209	2793010	S	3860	3970	7830	0.00043	0.00022	nan	nan	57	4.0
Ruegeria sp. B32	2867020	S	3263	3283	6546	0.00036	0.00018	nan	nan	61	nan
Ruegeria sp. AD91A	2293862	S	3038	3066	6104	0.00033	0.00017	nan	nan	58	4.0
Ruegeria sp. YS9	2966453	S	2144	2194	4338	0.00024	0.00012	nan	nan	59	5.0
Ruegeria sp. TM1040	292414	S	1317	1333	2650	0.00015	0.00007	nan	nan	61	5.0
Ruegeria pomeroyi	89184	S	5511	5548	11059	0.00061	0.00030	nan	nan	65	5.0
Ruegeria conchae	981384	S	5349	5389	10738	0.00059	0.00030	nan	nan	56	4.0
Sulfitobacter sp. SK012	1389005	S	3103	3109	6212	0.00034	0.00017	nan	nan	55	5.0
Sulfitobacter sp. JL08	2070369	S	2440	2451	4891	0.00027	0.00013	nan	nan	57	4.0
Sulfitobacter sp. SK011	1389004	S	1914	1923	3837	0.00021	0.00011	nan	nan	57	5.0
Sulfitobacter sp. S223	2867023	S	1757	1763	3520	0.00019	0.00010	nan	nan	56	5.0
Sulfitobacter sp. BSw21498	664426	S	1606	1662	3268	0.00018	0.00009	nan	nan	59	4.0
Sulfitobacter sp. S190	2867022	S	1371	1379	2750	0.00015	0.00008	nan	nan	62	5.0
Sulfitobacter sp. THAF37	2587855	S	1129	1379	2508	0.00014	0.00008	nan	nan	63	nan
Sulfitobacter sp. W027	2867025	S	658	823	1481	0.00008	0.00005	nan	nan	60	nan
Sulfitobacter sp. M368	2867021	S	563	1462	2025	0.00011	0.00008	nan	nan	59	nan
Sulfitobacter sp. DSM 110093	2883127	S	528	667	1195	0.00007	0.00004	nan	nan	59	5.0
Sulfitobacter sp. SK025	1389011	S	338	883	1221	0.00007	0.00005	nan	nan	60	5.0
Sulfitobacter sp. W002	2867024	S	297	553	850	0.00005	0.00003	nan	nan	61	nan
Sulfitobacter sp. B30-2	2785912	S	173	544	717	0.00004	0.00003	nan	nan	61	nan
Sulfitobacter sp. CB2047	1525218	S	137	550	687	0.00004	0.00003	nan	nan	60	nan
Sulfitobacter sp. D7	1968541	S	119	776	895	0.00005	0.00004	nan	nan	62	nan
Sulfitobacter sp. LC.270.F.C4	3079556	S	100	569	669	0.00004	0.00003	nan	nan	61	5.0
Sulfitobacter mediterraneus	83219	S	3864	5407	9271	0.00051	0.00030	nan	nan	59	nan
Sulfitobacter faviae	1775881	S	1256	1539	2795	0.00015	0.00008	nan	nan	62	nan
Sulfitobacter albidus	2829501	S	1092	1096	2188	0.00012	0.00006	nan	nan	64	5.0
Sulfitobacter indolifex	225422	S	871	998	1869	0.00010	0.00005	nan	nan	59	5.0
Sulfitobacter alexandrii	1917485	S	675	792	1467	0.00008	0.00004	nan	nan	64	nan
Sulfitobacter pontiacus	60137	S	538	1445	1983	0.00011	0.00008	nan	nan	60	nan
Sulfitobacter dubius	218673	S	448	644	1092	0.00006	0.00004	nan	nan	60	5.0
Phaeobacter inhibens	221822	S	5282	7115	12397	0.00068	0.00039	nan	nan	60	5.0
Phaeobacter gallaeciensis	60890	S	4906	5778	10684	0.00059	0.00032	nan	nan	60	nan
Phaeobacter porticola	1844006	S	2004	2412	4416	0.00024	0.00013	nan	nan	59	5.0
Phaeobacter piscinae	1580596	S	1911	2780	4691	0.00026	0.00015	nan	nan	61	nan
Phaeobacter sp. LSS9	681157	S	213	431	644	0.00004	0.00002	nan	nan	61	nan
Leisingera sp. S132	2867016	S	1728	1968	3696	0.00020	0.00011	nan	nan	64	nan
Leisingera sp. M527	2867014	S	607	1479	2086	0.00011	0.00008	nan	nan	63	nan
Leisingera sp. NJS201	2508306	S	434	1147	1581	0.00009	0.00006	nan	nan	63	nan
Leisingera sp. M658	2867015	S	376	973	1349	0.00007	0.00005	nan	nan	62	nan
Leisingera sp. M523	2867013	S	332	979	1311	0.00007	0.00005	nan	nan	63	nan
Leisingera sp. NJS204	2508307	S	270	694	964	0.00005	0.00004	nan	nan	62	nan
Leisingera caerulea	506591	S	2226	2819	5045	0.00028	0.00015	nan	nan	65	nan
Leisingera aquaemixtae	1396826	S	1559	2080	3639	0.00020	0.00011	nan	nan	65	nan
Leisingera methylohalidivorans	133924	S	1496	1668	3164	0.00017	0.00009	nan	nan	63	nan
Leisingera thetidis	2930199	S	1241	1511	2752	0.00015	0.00008	nan	nan	65	nan
Roseovarius sp. THAF9	2587847	S	521	565	1086	0.00006	0.00003	nan	nan	64	5.0
Roseovarius sp. SCSIO 43702	2823043	S	418	419	837	0.00005	0.00002	nan	nan	67	5.0
Roseovarius sp. THAF27	2587850	S	215	354	569	0.00003	0.00002	nan	nan	66	nan
Roseovarius sp. TM1035	391613	S	142	449	591	0.00003	0.00002	nan	nan	61	nan
Roseovarius sp. THAF8	2587846	S	130	208	338	0.00002	0.00001	nan	nan	65	nan
Roseovarius faecimaris	2494550	S	1081	1083	2164	0.00012	0.00006	nan	nan	63	5.0
Roseovarius tolerans	74031	S	765	767	1532	0.00008	0.00004	nan	nan	64	5.0
Roseovarius indicus	540747	S	555	587	1142	0.00006	0.00003	nan	nan	65	nan
Roseovarius mucosus	215743	S	198	611	809	0.00004	0.00003	nan	nan	61	5.0
Roseovarius pelagicus	2980108	S	184	256	440	0.00002	0.00001	nan	nan	59	4.0
Pseudosulfitobacter pseudonitzschiae	1402135	S	3257	3656	6913	0.00038	0.00020	nan	nan	62	nan
Pseudosulfitobacter sp. DSM 107133	2883100	S	1446	1687	3133	0.00017	0.00009	nan	nan	62	5.0
Octadecabacter temperatus	1458307	S	1356	1366	2722	0.00015	0.00007	nan	nan	55	4.0
Octadecabacter sp. SW4	2602067	S	1250	1288	2538	0.00014	0.00007	nan	nan	60	5.0
Octadecabacter arcticus	53946	S	1242	1365	2607	0.00014	0.00007	nan	nan	56	4.0
Octadecabacter antarcticus	1217908	S	878	949	1827	0.00010	0.00005	nan	nan	55	4.0
Celeribacter baekdonensis	875171	S	1251	1297	2548	0.00014	0.00007	nan	nan	58	4.0
uncultured Celeribacter sp.	1303376	S	1203	1209	2412	0.00013	0.00007	nan	nan	61	5.0
Celeribacter marinus	1397108	S	1002	1004	2006	0.00011	0.00006	nan	nan	57	4.0
Celeribacter ethanolicus	1758178	S	464	494	958	0.00005	0.00003	nan	nan	62	5.0
Celeribacter indicus	1208324	S	222	245	467	0.00003	0.00001	nan	nan	66	nan
Roseobacter litoralis	42443	S	1319	1421	2740	0.00015	0.00008	nan	nan	58	4.0
Roseobacter denitrificans	2434	S	1149	1255	2404	0.00013	0.00007	nan	nan	59	5.0
Roseobacter ponti	1891787	S	979	990	1969	0.00011	0.00005	nan	nan	61	nan
Thalassovita gelatinovora	53501	S	1268	1274	2542	0.00014	0.00007	nan	nan	59	5.0
Thalassovita sp.	1979401	S	974	992	1966	0.00011	0.00005	nan	nan	62	nan
Thalassococcus sp. S3	2017482	S	1445	1446	2891	0.00016	0.00008	nan	nan	61	nan
Jannaschia sp. CCS1	290400	S	570	571	1141	0.00006	0.00003	nan	nan	62	5.0
Jannaschia sp. M317	2867011	S	478	511	989	0.00005	0.00003	nan	nan	65	5.0
Tropicibacter oceani	3058420	S	1149	1153	2302	0.00013	0.00006	nan	nan	64	5.0
Lentibacter algarum	576131	S	1071	1073	2144	0.00012	0.00006	nan	nan	57	4.0
Tateyamaria omphalii	299262	S	1060	1062	2122	0.00012	0.00006	nan	nan	63	5.0
