name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Leifsonia sp. ZF2019	2781978	S	4225	9338	13563	0.00092	0.00064	0.00071	0.00067	70	nan
Leifsonia sp. 21MFCrub1.1	1798223	S	3282	63110	66392	0.00452	0.00430	0.00483	0.00455	71	nan
Leifsonia sp. PS1209	2724914	S	3164	5245	8409	0.00057	0.00036	0.00037	0.00037	70	nan
Leifsonia shinshuensis	150026	S	17700	19113	36813	0.00251	0.00130	0.00158	0.00139	71	nan
Leifsonia xyli	1575	S	1486	1511	2997	0.00020	0.00010	0.00000	0.00010	69	5.0
Microbacterium sp. 1.5R	1916917	S	40087	51694	91781	0.00625	0.00352	0.00347	0.00337	69	nan
Microbacterium sp. ET2 (Ac-2212)	3050384	S	28166	28371	56537	0.00385	0.00193	0.00202	0.00196	69	nan
Microbacterium sp. PAMC22086	2861281	S	8164	11662	19826	0.00135	0.00079	0.00079	0.00077	69	nan
Microbacterium sp. 4R-513	2567934	S	102	103	205	0.00001	0.00001	0.00000	0.00001	70	5.0
Microbacterium elymi	2909587	S	2773	2791	5564	0.00038	0.00019	0.00021	0.00020	70	nan
Microbacterium testaceum	2033	S	127	129	256	0.00002	0.00001	0.00001	0.00001	71	nan
Microbacterium hominis	162426	S	107	162	269	0.00002	0.00001	0.00001	0.00001	70	nan
Microbacterium azadirachtae	582680	S	106	107	213	0.00001	0.00001	0.00000	0.00001	71	5.0
Microbacterium protaetiae	2509458	S	104	105	209	0.00001	0.00001	0.00000	0.00001	69	4.0
Microbacterium oxydans	82380	S	104	119	223	0.00002	0.00001	0.00001	0.00001	69	nan
Curtobacterium sp. MCBD17_040	2175674	S	29917	46657	76574	0.00521	0.00318	0.00339	0.00341	70	nan
Curtobacterium sp. MCLR17_058	2175635	S	3935	6790	10725	0.00073	0.00046	0.00050	0.00051	72	nan
Curtobacterium sp. MCLR17_007	2175648	S	3211	3286	6497	0.00044	0.00022	0.00025	0.00024	71	nan
Frigoribacterium sp. NBH87	2596916	S	27395	28220	55615	0.00379	0.00192	0.00241	0.00243	74	nan
Salinibacterium sp. ZJ450	2708338	S	19316	19536	38852	0.00265	0.00133	0.00127	0.00123	68	nan
Chryseoglobus sp. 28M-23	2772253	S	7657	12302	19959	0.00136	0.00084	0.00089	0.00087	70	nan
Agromyces sp. H17E-10	2932244	S	122	151	273	0.00002	0.00001	0.00000	0.00001	71	5.0
Agromyces sp. LHK192	2498704	S	101	118	219	0.00001	0.00001	0.00000	0.00001	72	5.0
Agromyces protaetiae	2509455	S	211	239	450	0.00003	0.00002	0.00002	0.00002	71	nan
Agromyces soli	659012	S	166	200	366	0.00002	0.00001	0.00000	0.00002	73	5.0
Agromyces flavus	589382	S	120	143	263	0.00002	0.00001	0.00000	0.00001	71	5.0
Clavibacter michiganensis	28447	S	131	281	412	0.00003	0.00002	0.00000	0.00002	74	5.0
Microterricola viridarii	412690	S	241	246	487	0.00003	0.00002	0.00000	0.00002	69	5.0
Subtercola endophyticus	2895559	S	187	188	375	0.00003	0.00001	0.00000	0.00001	66	4.0
Herbiconiux sp. SALV-R1	2735133	S	132	134	266	0.00002	0.00001	0.00000	0.00001	71	5.0
Humibacter ginsenosidimutans	2599293	S	175	179	354	0.00002	0.00001	0.00000	0.00001	69	4.0
Cnuibacter physcomitrellae	1619308	S	143	146	289	0.00002	0.00001	0.00000	0.00001	71	5.0
Glaciibacter superstes	501023	S	128	128	256	0.00002	0.00001	0.00000	0.00001	64	3.0
Gryllotalpicola protaetiae	2419771	S	107	108	215	0.00001	0.00001	0.00000	0.00001	70	4.0
Arthrobacter sp. FW306-2-2C-D06B	2879618	S	129367	130445	259812	0.01769	0.00888	0.00783	0.00758	64	nan
Arthrobacter sp. MMS18-M83	2996261	S	43158	43361	86519	0.00589	0.00295	0.00258	0.00250	64	nan
Arthrobacter sp. DNA4	2963432	S	20630	21157	41787	0.00285	0.00144	0.00135	0.00130	66	nan
Arthrobacter gengyunqii	2886940	S	55024	55470	110494	0.00752	0.00378	0.00343	0.00331	66	nan
Citricoccus sp. I39-566	3073268	S	27613	27970	55583	0.00379	0.00190	0.00208	0.00204	71	nan
Kocuria rosea	1275	S	20282	20721	41003	0.00279	0.00141	0.00171	0.00174	74	nan
Micrococcus luteus	1270	S	2620	4947	7567	0.00052	0.00034	0.00044	0.00043	73	nan
Micrococcus yunnanensis	566027	S	139	726	865	0.00006	0.00005	0.00006	0.00006	74	nan
Sinomonas sp. R1AF57	2020377	S	4868	4879	9747	0.00066	0.00033	0.00038	0.00037	71	nan
Brevibacterium atlanticum	2697563	S	91637	92531	184168	0.01254	0.00630	0.00579	0.00558	66	nan
Brevibacterium limosum	2697565	S	50856	52007	102863	0.00701	0.00354	0.00322	0.00310	66	nan
Brevibacterium luteolum	199591	S	20641	20936	41577	0.00283	0.00143	0.00137	0.00132	67	nan
Cellulosimicrobium sp. 72-3	2731680	S	12687	26235	38922	0.00265	0.00179	0.00243	0.00256	75	nan
Cellulosimicrobium sp. JZ28	1906273	S	5880	8615	14495	0.00099	0.00059	0.00076	0.00084	75	nan
Xylanimonas protaetiae	2509457	S	24477	24842	49319	0.00336	0.00169	0.00224	0.00220	73	nan
Isoptericola dokdonensis	372663	S	2254	2271	4525	0.00031	0.00015	0.00020	0.00021	75	nan
Brachybacterium sp. P6-10-X1	1903186	S	22448	22542	44990	0.00306	0.00154	0.00172	0.00168	71	nan
Helcobacillus massiliensis	521392	S	151	151	302	0.00002	0.00001	0.00000	0.00001	69	4.0
Barrientosiimonas endolithica	1535208	S	9747	9995	19742	0.00134	0.00068	0.00082	0.00081	73	nan
Demequina sp. PMTSA13	3075620	S	4622	6327	10949	0.00075	0.00043	0.00045	0.00044	70	nan
Cellulomonas wangleii	2816956	S	3948	4053	8001	0.00054	0.00028	0.00035	0.00039	75	nan
Miniimonas sp. S16	2171623	S	1841	1890	3731	0.00025	0.00013	0.00016	0.00016	75	nan
Streptomyces sp. A2-16	2781734	S	49773	51811	101584	0.00692	0.00353	0.00395	0.00388	71	nan
Streptomyces sp. WA6-1-16	2879427	S	32989	41261	74250	0.00506	0.00281	0.00322	0.00323	73	nan
Streptomyces sp. NA07423	3042026	S	25870	58502	84372	0.00575	0.00398	0.00464	0.00452	72	nan
Streptomyces sp. S465	2979468	S	22933	30973	53906	0.00367	0.00211	0.00247	0.00244	72	nan
Streptomyces sp. PBH53	1577075	S	19417	27180	46597	0.00317	0.00185	0.00229	0.00226	73	nan
Streptomyces sp. KMM 9044	2744474	S	17809	18250	36059	0.00246	0.00124	0.00140	0.00138	72	nan
Streptomyces sp. SH5	3041765	S	16917	20055	36972	0.00252	0.00137	0.00164	0.00159	72	nan
Streptomyces sp. Tue 6075	1661694	S	15097	19287	34384	0.00234	0.00131	0.00152	0.00151	72	nan
Streptomyces sp. A144	2871487	S	14484	42235	56719	0.00386	0.00288	0.00358	0.00337	72	nan
Streptomyces sp. JB150	2714844	S	13885	14479	28364	0.00193	0.00099	0.00124	0.00122	73	nan
Streptomyces sp. RLB1-33	2721243	S	11542	26557	38099	0.00259	0.00181	0.00199	0.00200	71	nan
Streptomyces sp. R527F	1664033	S	5016	15728	20744	0.00141	0.00107	0.00129	0.00123	72	nan
Streptomyces sp. CCM_MD2014	1561022	S	4642	5486	10128	0.00069	0.00037	0.00046	0.00044	73	nan
Streptomyces sp. S063	2005885	S	4172	4893	9065	0.00062	0.00033	0.00039	0.00038	72	nan
Streptomyces sp. SAT1	1849967	S	3961	4063	8024	0.00055	0.00028	0.00039	0.00035	74	nan
Streptomyces sp. YPW6	2840373	S	2733	2958	5691	0.00039	0.00020	0.00025	0.00024	73	nan
Streptomyces sp. P9-2B-1	3057115	S	1813	7153	8966	0.00061	0.00049	0.00057	0.00056	72	nan
Streptomyces sp. Alt3	3033808	S	1421	1491	2912	0.00020	0.00010	0.00011	0.00011	71	nan
Streptomyces sp. MMBL 11-1	3026420	S	971	1060	2031	0.00014	0.00007	0.00009	0.00008	72	nan
Streptomyces sp. NA13	2996051	S	790	1984	2774	0.00019	0.00014	0.00018	0.00016	73	nan
Streptomyces sp. JUS-F4	2951988	S	767	1586	2353	0.00016	0.00011	0.00013	0.00013	72	nan
Streptomyces sp. VB1	2986803	S	729	1672	2401	0.00016	0.00011	0.00013	0.00013	72	nan
Streptomyces sp. Tu 2975	2676871	S	693	715	1408	0.00010	0.00005	0.00005	0.00005	72	nan
Streptomyces sp. WY228	2855836	S	690	1434	2124	0.00014	0.00010	0.00012	0.00011	72	nan
Streptomyces sp. AM2-3-1	3075824	S	615	623	1238	0.00008	0.00004	0.00000	0.00005	71	4.0
Streptomyces sp. CB00271	2750025	S	611	851	1462	0.00010	0.00006	0.00007	0.00007	72	nan
Streptomyces sp. HUAS YS2	3081768	S	490	502	992	0.00007	0.00003	0.00004	0.00004	72	nan
Streptomyces sp. QHH-9511	2684468	S	473	484	957	0.00007	0.00003	0.00004	0.00004	72	nan
Streptomyces sp. CB04723	2748873	S	419	616	1035	0.00007	0.00004	0.00005	0.00005	73	nan
Streptomyces sp. SM18	1736046	S	417	427	844	0.00006	0.00003	0.00004	0.00003	72	nan
Streptomyces sp. SirexAA-E	862751	S	405	416	821	0.00006	0.00003	0.00003	0.00003	73	nan
Streptomyces sp. AM 2-1-1	3028709	S	387	393	780	0.00005	0.00003	0.00003	0.00003	72	nan
Streptomyces sp. HUAS CB01	3053466	S	380	387	767	0.00005	0.00003	0.00003	0.00003	73	nan
