name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Pectobacterium atrosepticum	29471	S	1201313	1236396	2437709	0.13732	0.06965	0.08112	0.06389	54	nan
Pectobacterium parmentieri	1905730	S	282080	295843	577923	0.03256	0.01667	0.02022	0.01533	54	nan
Pectobacterium brasiliense	180957	S	281734	371571	653305	0.03680	0.02093	0.02431	0.01974	55	nan
Pectobacterium carotovorum	554	S	218267	349717	567984	0.03200	0.01970	0.02283	0.01851	54	nan
Pectobacterium wasabiae	55208	S	194816	204297	399113	0.02248	0.01151	0.01400	0.01058	53	nan
Pectobacterium punjabense	2108399	S	180758	191088	371846	0.02095	0.01076	0.01308	0.00986	52	nan
Pectobacterium aroidearum	1201031	S	168104	285603	453707	0.02556	0.01609	0.01851	0.01507	54	nan
Pectobacterium sp. A5351	2914983	S	70266	76366	146632	0.00826	0.00430	0.00507	0.00402	54	nan
Pectobacterium sp. PL64	2738983	S	45966	53422	99388	0.00560	0.00301	0.00356	0.00285	54	nan
Pectobacterium sp. F1-1	2949614	S	21111	33810	54921	0.00309	0.00190	0.00220	0.00179	54	nan
Pectobacterium sp. 21LCBS03	2935858	S	8275	19334	27609	0.00156	0.00109	0.00127	0.00103	54	nan
Pectobacterium polonicum	2485124	S	127730	135573	263303	0.01483	0.00764	0.00893	0.00703	54	nan
Pectobacterium polaris	2042057	S	101622	118120	219742	0.01238	0.00665	0.00776	0.00626	54	nan
Pectobacterium actinidiae	1507808	S	96429	101404	197833	0.01114	0.00571	0.00656	0.00531	54	nan
Pectobacterium versatile	2488639	S	61574	105029	166603	0.00939	0.00592	0.00682	0.00555	54	nan
Pectobacterium cacticida	69221	S	41972	42249	84221	0.00474	0.00238	0.00292	0.00218	51	nan
Pectobacterium odoriferum	78398	S	40139	47978	88117	0.00496	0.00270	0.00312	0.00253	54	nan
Pectobacterium quasiaquaticum	2774015	S	33746	41817	75563	0.00426	0.00236	0.00273	0.00221	54	nan
Pectobacterium parvum	2778550	S	31813	39998	71811	0.00405	0.00225	0.00257	0.00211	54	nan
Pectobacterium colocasium	2878098	S	21458	32753	54211	0.00305	0.00185	0.00214	0.00173	54	nan
Pectobacterium aquaticum	2204145	S	20640	27721	48361	0.00272	0.00156	0.00178	0.00145	54	nan
Dickeya dadantii	204038	S	15977	16584	32561	0.00183	0.00093	0.00000	0.00104	59	5.0
Dickeya zeae	204042	S	5143	5585	10728	0.00060	0.00031	0.00000	0.00031	56	4.0
Dickeya lacustris	2259638	S	958	978	1936	0.00011	0.00006	0.00000	0.00005	54	4.0
Dickeya parazeae	2893572	S	925	1481	2406	0.00014	0.00008	0.00000	0.00008	55	4.0
Dickeya dianthicola	204039	S	554	572	1126	0.00006	0.00003	0.00000	0.00004	58	4.0
Dickeya fangzhongdai	1778540	S	495	842	1337	0.00008	0.00005	0.00000	0.00005	58	4.0
Dickeya chrysanthemi	556	S	456	464	920	0.00005	0.00003	0.00000	0.00003	57	4.0
Dickeya solani	1089444	S	312	325	637	0.00004	0.00002	0.00000	0.00002	59	4.0
Dickeya poaceiphila	568768	S	150	151	301	0.00002	0.00001	0.00000	0.00001	55	3.0
Dickeya sp. Secpp 1600	2037915	S	122	339	461	0.00003	0.00002	0.00000	0.00002	58	4.0
Dickeya oryzae	1240404	S	133	172	305	0.00002	0.00001	0.00000	0.00001	56	4.0
Brenneria goodwinii	1109412	S	1505	1994	3499	0.00020	0.00011	0.00000	0.00011	55	5.0
Brenneria izadpanahii	2722756	S	1137	1517	2654	0.00015	0.00009	0.00000	0.00009	55	5.0
Brenneria rubrifaciens	55213	S	393	452	845	0.00005	0.00003	0.00000	0.00002	55	4.0
Brenneria sp. K61	3076559	S	154	184	338	0.00002	0.00001	0.00000	0.00001	51	5.0
Lonsdalea populi	1172565	S	462	466	928	0.00005	0.00003	0.00000	0.00003	58	4.0
Prodigiosinella sp. LS101	3057057	S	174	187	361	0.00002	0.00001	0.00000	0.00001	51	4.0
Enterobacter asburiae	61645	S	3073	3800	6873	0.00039	0.00021	0.00000	0.00022	58	4.0
Enterobacter hormaechei	158836	S	2545	4652	7197	0.00041	0.00026	0.00000	0.00027	56	4.0
Enterobacter cloacae	550	S	559	667	1226	0.00007	0.00004	0.00000	0.00004	57	5.0
Enterobacter roggenkampii	1812935	S	247	273	520	0.00003	0.00002	0.00000	0.00002	58	4.0
Enterobacter cancerogenus	69218	S	124	127	251	0.00001	0.00001	0.00000	0.00001	58	4.0
