name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Corynebacterium aurimucosum	169292	S	464440	486904	951344	0.06303	0.03226	0.00000	0.02753	62	5.0
Corynebacterium minutissimum	38301	S	38889	43190	82079	0.00544	0.00286	0.00274	0.00242	61	nan
Corynebacterium singulare	161899	S	24176	25388	49564	0.00328	0.00168	0.00000	0.00143	60	5.0
Corynebacterium frankenforstense	1230998	S	20579	20672	41251	0.00273	0.00137	0.00177	0.00166	72	nan
Corynebacterium striatum	43770	S	14194	15162	29356	0.00194	0.00100	0.00000	0.00085	60	5.0
Corynebacterium sp. FDAARGOS 1242	2778078	S	12543	17427	29970	0.00199	0.00115	0.00107	0.00098	61	nan
Corynebacterium sp. SCR221107	3017361	S	467	520	987	0.00007	0.00003	0.00003	0.00003	62	nan
Corynebacterium sp. NML98-0116	702967	S	119	215	334	0.00002	0.00001	0.00001	0.00001	62	nan
Corynebacterium tuberculostearicum	38304	S	7340	8043	15383	0.00102	0.00053	0.00051	0.00045	60	nan
Corynebacterium simulans	146827	S	6816	7380	14196	0.00094	0.00049	0.00043	0.00041	60	nan
Corynebacterium accolens	38284	S	2233	3062	5295	0.00035	0.00020	0.00019	0.00017	61	nan
Corynebacterium camporealensis	161896	S	1711	1739	3450	0.00023	0.00012	0.00000	0.00010	60	5.0
Corynebacterium riegelii	156976	S	1592	1630	3222	0.00021	0.00011	0.00000	0.00009	62	5.0
Corynebacterium flavescens	28028	S	1312	1333	2645	0.00018	0.00009	0.00000	0.00007	61	5.0
Corynebacterium confusum	71254	S	1182	1224	2406	0.00016	0.00008	0.00000	0.00008	67	5.0
Corynebacterium imitans	156978	S	1153	1177	2330	0.00015	0.00008	0.00000	0.00007	66	4.0
Corynebacterium macginleyi	38290	S	1111	1129	2240	0.00015	0.00007	0.00000	0.00006	58	5.0
Corynebacterium endometrii	2488819	S	836	842	1678	0.00011	0.00006	0.00000	0.00005	61	5.0
Corynebacterium lizhenjunii	2709394	S	833	836	1669	0.00011	0.00006	0.00000	0.00005	63	5.0
Corynebacterium phocae	161895	S	692	693	1385	0.00009	0.00005	0.00000	0.00004	60	5.0
Corynebacterium incognita	2754725	S	617	624	1241	0.00008	0.00004	0.00000	0.00004	63	5.0
Corynebacterium massiliense	441501	S	586	598	1184	0.00008	0.00004	0.00000	0.00004	67	4.0
