name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Pseudomonas sp. XWY-1	2069256	S	952287	1753781	2706068	0.21196	0.13737	0.00095	0.00210	63	nan
Pseudomonas sp. SWI36	2083052	S	529570	1091568	1621138	0.12698	0.08550	0.00061	0.00129	63	nan
Pseudomonas sp. HN2-3	2886360	S	11877	52078	63955	0.00501	0.00408	0.00003	0.00006	64	nan
Pseudomonas sp. Leaf58	1736226	S	11871	12184	24055	0.00188	0.00095	0.00000	0.00001	62	5.0
Pseudomonas sp.	306	S	11234	12236	23470	0.00184	0.00096	0.00001	0.00001	63	nan
Pseudomonas sp. CIP-10	2892442	S	9198	36243	45441	0.00356	0.00284	0.00002	0.00004	63	nan
Pseudomonas sp. LS.1a	2920387	S	7123	7927	15050	0.00118	0.00062	0.00000	0.00001	64	nan
Pseudomonas sp. Marseille-Q3773	2866592	S	6550	7013	13563	0.00106	0.00055	0.00000	0.00001	64	5.0
Pseudomonas sp. KU43P	2487887	S	6125	6340	12465	0.00098	0.00050	0.00000	0.00001	64	nan
Pseudomonas sp. PSKL.D1	3029060	S	6068	6193	12261	0.00096	0.00049	0.00000	0.00001	63	nan
Pseudomonas sp. 13159349	2662034	S	4502	60202	64704	0.00507	0.00472	0.00003	0.00007	63	nan
Pseudomonas sp. LRP2-20	2944234	S	3763	3970	7733	0.00061	0.00031	0.00000	0.00000	65	nan
Pseudomonas sp. p1(2021b)	2874628	S	3749	4122	7871	0.00062	0.00032	0.00000	0.00001	65	nan
Pseudomonas sp. JY-Q	1338689	S	3405	17260	20665	0.00162	0.00135	0.00001	0.00002	63	nan
Pseudomonas sp. BT-42-2	2986927	S	2935	2984	5919	0.00046	0.00023	0.00000	0.00000	63	nan
Pseudomonas sp. NY5710	2662033	S	2828	3754	6582	0.00052	0.00029	0.00000	0.00000	63	nan
Pseudomonas sp. HD6515	2856556	S	2694	13904	16598	0.00130	0.00109	0.00001	0.00002	63	nan
Pseudomonas sp. DG56-2	2320270	S	2380	2411	4791	0.00038	0.00019	0.00000	0.00000	60	4.0
Pseudomonas sp. SK	2729423	S	2365	3076	5441	0.00043	0.00024	0.00000	0.00000	64	nan
Pseudomonas sp. B21-047	2895489	S	2345	3644	5989	0.00047	0.00029	0.00000	0.00000	63	nan
Pseudomonas sp. NEEL19	2867409	S	2306	4587	6893	0.00054	0.00036	0.00000	0.00001	64	nan
Pseudomonas sp. NyZ480	3035289	S	1947	17903	19850	0.00155	0.00140	0.00001	0.00002	63	nan
Pseudomonas sp. NY11382	2939495	S	1920	4135	6055	0.00047	0.00032	0.00000	0.00000	64	nan
Pseudomonas sp. StFLB209	1028989	S	1580	1592	3172	0.00025	0.00012	0.00000	0.00000	62	5.0
Pseudomonas sp. FGI182	1259844	S	1487	2397	3884	0.00030	0.00019	0.00000	0.00000	64	nan
Pseudomonas sp. PIA16	2931382	S	1356	1368	2724	0.00021	0.00011	0.00000	0.00000	64	nan
Pseudomonas sp. S07E 245	2866278	S	1322	2601	3923	0.00031	0.00020	0.00000	0.00000	63	nan
Pseudomonas sp. KNUC1026	2893890	S	1291	1293	2584	0.00020	0.00010	0.00000	0.00000	65	5.0
Pseudomonas sp. HLS-6	2049589	S	1256	1288	2544	0.00020	0.00010	0.00000	0.00000	61	5.0
Pseudomonas sp. S34	1573718	S	1178	1241	2419	0.00019	0.00010	0.00000	0.00000	62	5.0
Pseudomonas sp. MPC6	2498848	S	1112	1163	2275	0.00018	0.00009	0.00000	0.00000	62	5.0
Pseudomonas sp. B21-036	2895485	S	1058	2449	3507	0.00027	0.00019	0.00000	0.00000	64	nan
Pseudomonas sp. A2	107445	S	902	1616	2518	0.00020	0.00013	0.00000	0.00000	64	nan
Pseudomonas sp. RC3H12	2834406	S	895	1460	2355	0.00018	0.00011	0.00000	0.00000	65	nan
Pseudomonas sp. CCOS 191	1649877	S	890	1159	2049	0.00016	0.00009	0.00000	0.00000	65	5.0
Pseudomonas sp. ZM23	2961893	S	861	880	1741	0.00014	0.00007	0.00000	0.00000	65	5.0
Pseudomonas sp. FP597	2954096	S	822	871	1693	0.00013	0.00007	0.00000	0.00000	62	5.0
Pseudomonas sp. LS1212	2972478	S	805	813	1618	0.00013	0.00006	0.00000	0.00000	62	5.0
Pseudomonas sp. L5B5	2883205	S	757	777	1534	0.00012	0.00006	0.00000	0.00000	65	5.0
Pseudomonas sp. Ost2	2678260	S	730	744	1474	0.00012	0.00006	0.00000	0.00000	64	nan
Pseudomonas sp. TCU-HL1	1856685	S	715	723	1438	0.00011	0.00006	0.00000	0.00000	65	5.0
Pseudomonas sp. RtIB026	2749999	S	692	802	1494	0.00012	0.00006	0.00000	0.00000	66	5.0
Pseudomonas sp. N3-W	2975049	S	685	707	1392	0.00011	0.00006	0.00000	0.00000	61	5.0
Pseudomonas sp. ADAK18	2730848	S	666	683	1349	0.00011	0.00005	0.00000	0.00000	60	4.0
Pseudomonas sp. VLB120	69328	S	664	5628	6292	0.00049	0.00044	0.00000	0.00001	63	nan
Pseudomonas sp. B11D7D	2735906	S	653	674	1327	0.00010	0.00005	0.00000	0.00000	63	5.0
Pseudomonas sp. Lz4W	1206777	S	645	659	1304	0.00010	0.00005	0.00000	0.00000	60	4.0
Pseudomonas sp. HN11	1344094	S	636	673	1309	0.00010	0.00005	0.00000	0.00000	61	5.0
Pseudomonas sp. Q1-7	3020843	S	622	641	1263	0.00010	0.00005	0.00000	0.00000	67	5.0
Pseudomonas sp. URMO17WK12:I11	1283291	S	616	830	1446	0.00011	0.00007	0.00000	0.00000	62	5.0
Pseudomonas sp. R84	1573712	S	603	716	1319	0.00010	0.00006	0.00000	0.00000	61	4.0
Pseudomonas sp. MM227	3019968	S	590	599	1189	0.00009	0.00005	0.00000	0.00000	64	nan
Pseudomonas sp. IsoF	2821559	S	568	2700	3268	0.00026	0.00021	0.00000	0.00000	63	nan
Pseudomonas sp. C9-3	3078264	S	567	652	1219	0.00010	0.00005	0.00000	0.00000	66	5.0
Pseudomonas sp. T1-3-2	2908006	S	560	572	1132	0.00009	0.00004	0.00000	0.00000	64	nan
Pseudomonas sp. S35	1573719	S	557	594	1151	0.00009	0.00005	0.00000	0.00000	62	5.0
Pseudomonas sp. B21-031	2895482	S	550	1589	2139	0.00017	0.00012	0.00000	0.00000	63	nan
Pseudomonas sp. WJP1	2986947	S	530	553	1083	0.00008	0.00004	0.00000	0.00000	62	5.0
Pseudomonas sp. DTU_2021_1001937_2_SI_NGA_ILE_001	3077589	S	528	533	1061	0.00008	0.00004	0.00000	0.00000	65	5.0
Pseudomonas sp. BW7P1	2973088	S	525	554	1079	0.00008	0.00004	0.00000	0.00000	62	5.0
Pseudomonas sp. NIBR-H-19	2901380	S	517	545	1062	0.00008	0.00004	0.00000	0.00000	60	4.0
Pseudomonas sp. 31-12	2201356	S	507	544	1051	0.00008	0.00004	0.00000	0.00000	61	5.0
Pseudomonas sp. CYM-20-01	2870750	S	507	589	1096	0.00009	0.00005	0.00000	0.00000	62	nan
Pseudomonas sp. KU26590	2991051	S	507	515	1022	0.00008	0.00004	0.00000	0.00000	62	5.0
Pseudomonas sp. CC6-YY-74	1930532	S	501	503	1004	0.00008	0.00004	0.00000	0.00000	63	nan
Pseudomonas sp. SWI6	2083051	S	498	5391	5889	0.00046	0.00042	0.00000	0.00001	63	nan
Pseudomonas sp. SWI44	2083053	S	492	3242	3734	0.00029	0.00025	0.00000	0.00000	63	nan
Pseudomonas sp. BJP69	2597770	S	485	1282	1767	0.00014	0.00010	0.00000	0.00000	64	nan
Pseudomonas sp. 2hn	2866626	S	476	568	1044	0.00008	0.00004	0.00000	0.00000	66	5.0
Pseudomonas sp. M2(2023)	3049084	S	468	4049	4517	0.00035	0.00032	0.00000	0.00000	63	nan
Pseudomonas sp. MSPm1	2726956	S	459	479	938	0.00007	0.00004	0.00000	0.00000	63	5.0
Pseudomonas sp. ABC1	2748080	S	456	459	915	0.00007	0.00004	0.00000	0.00000	64	nan
Pseudomonas sp. HS6	2850559	S	450	492	942	0.00007	0.00004	0.00000	0.00000	62	5.0
Pseudomonas sp. PP3	2815936	S	441	476	917	0.00007	0.00004	0.00000	0.00000	61	4.0
Pseudomonas sp. B21-054	2895494	S	440	482	922	0.00007	0.00004	0.00000	0.00000	62	5.0
Pseudomonas sp. MM211	2866808	S	439	441	880	0.00007	0.00003	0.00000	0.00000	63	nan
