name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Klebsiella sp. MPUS7	2697371	S	326744	2700097	3026841	0.18018	0.16073	0.16601	0.15443	59	nan
Klebsiella sp. ZYC-1	2951084	S	344	3493	3837	0.00023	0.00021	0.00022	0.00020	59	nan
Klebsiella sp. CTHL.F3a	2873296	S	248	1206	1454	0.00009	0.00007	0.00000	0.00007	59	5.0
Klebsiella sp. BDA134-6	2787706	S	240	1298	1538	0.00009	0.00008	0.00008	0.00007	59	nan
Klebsiella sp. FDAARGOS_511	2488567	S	231	1420	1651	0.00010	0.00008	0.00000	0.00008	59	5.0
Klebsiella sp. PL-2018	2851540	S	128	408	536	0.00003	0.00002	0.00003	0.00002	59	nan
Klebsiella oxytoca	571	S	12554	13929	26483	0.00158	0.00083	0.00000	0.00079	57	5.0
Klebsiella michiganensis	1134687	S	12293	29751	42044	0.00250	0.00177	0.00181	0.00170	59	nan
Klebsiella grimontii	2058152	S	6714	31570	38284	0.00228	0.00188	0.00191	0.00181	59	nan
Klebsiella huaxiensis	2153354	S	5254	5485	10739	0.00064	0.00033	0.00000	0.00030	56	4.0
Klebsiella pneumoniae	573	S	4067	44561	48628	0.00289	0.00265	0.00265	0.00256	59	nan
Klebsiella quasipneumoniae	1463165	S	2042	4949	6991	0.00042	0.00029	0.00031	0.00029	59	nan
Klebsiella aerogenes	548	S	1591	1828	3419	0.00020	0.00011	0.00000	0.00010	57	5.0
Klebsiella variicola	244366	S	1140	4047	5187	0.00031	0.00024	0.00025	0.00023	59	nan
Klebsiella pasteurii	2587529	S	1106	5395	6501	0.00039	0.00032	0.00033	0.00031	59	nan
Klebsiella africana	2489010	S	340	419	759	0.00005	0.00002	0.00003	0.00002	59	nan
Klebsiella quasivariicola	2026240	S	300	400	700	0.00004	0.00002	0.00002	0.00002	59	nan
Kosakonia arachidis	551989	S	554519	560002	1114521	0.06634	0.03333	0.03339	0.03062	54	nan
Enterobacter ludwigii	299767	S	186	502	688	0.00004	0.00003	0.00000	0.00003	57	5.0
Enterobacter cloacae	550	S	104	139	243	0.00001	0.00001	0.00000	0.00001	57	5.0
Enterobacter mori	539813	S	108	117	225	0.00001	0.00001	0.00000	0.00001	57	5.0
Escherichia coli	562	S	898	8179	9077	0.00054	0.00049	0.00000	0.00046	55	5.0
Citrobacter koseri	545	S	171	532	703	0.00004	0.00003	0.00000	0.00003	56	5.0
Citrobacter tructae	2562449	S	170	188	358	0.00002	0.00001	0.00000	0.00001	53	5.0
Salmonella enterica	28901	S	452	3033	3485	0.00021	0.00018	0.00000	0.00017	57	5.0
Atlantibacter hermannii	565	S	360	363	723	0.00004	0.00002	0.00000	0.00002	56	4.0
Atlantibacter subterranea	255519	S	129	148	277	0.00002	0.00001	0.00000	0.00001	57	5.0
Leclercia adecarboxylata	83655	S	138	182	320	0.00002	0.00001	0.00000	0.00001	58	5.0
Plesiomonas shigelloides	703	S	128	128	256	0.00002	0.00001	0.00000	0.00001	54	4.0
Pantoea sp. SS70	3024247	S	934323	1461797	2396120	0.14263	0.08702	0.08784	0.08129	57	nan
Pantoea sp. SOD02	2970818	S	2397	2449	4846	0.00029	0.00015	0.00015	0.00013	56	nan
Pantoea sp. SO10	2575375	S	1131	1540	2671	0.00016	0.00009	0.00010	0.00009	56	nan
Pantoea sp. X85	3037258	S	643	1052	1695	0.00010	0.00006	0.00007	0.00006	57	nan
Pantoea sp. At-9b	592316	S	301	303	604	0.00004	0.00002	0.00000	0.00002	56	5.0
Pantoea sp. CCBC3-3-1	2490851	S	190	192	382	0.00002	0.00001	0.00000	0.00001	54	4.0
Pantoea sp. Z09	2886821	S	165	166	331	0.00002	0.00001	0.00000	0.00001	62	5.0
Pantoea dispersa	59814	S	140	141	281	0.00002	0.00001	0.00000	0.00001	60	5.0
Duffyella gerundensis	1619313	S	163	164	327	0.00002	0.00001	0.00000	0.00001	56	4.0
Serratia marcescens	615	S	100	691	791	0.00005	0.00004	0.00000	0.00004	62	4.0
Serratia fonticola	47917	S	100	220	320	0.00002	0.00001	0.00000	0.00001	58	4.0
Chania multitudinisentens	1639108	S	176	196	372	0.00002	0.00001	0.00000	0.00001	53	4.0
Dickeya zeae	204042	S	392	517	909	0.00005	0.00003	0.00000	0.00003	55	4.0
Prodigiosinella sp. LS101	3057057	S	100	121	221	0.00001	0.00001	0.00000	0.00001	51	5.0
Pragia fontium	82985	S	111	112	223	0.00001	0.00001	0.00000	0.00001	47	4.0
Pseudomonas sp. FP833	2954102	S	45714	886766	932480	0.05551	0.05279	0.05603	0.05398	62	nan
Pseudomonas sp. D3	517398	S	485	517	1002	0.00006	0.00003	0.00003	0.00003	62	nan
Pseudomonas sp. FP2309	2954091	S	452	477	929	0.00006	0.00003	0.00003	0.00003	62	nan
Pseudomonas sp. S35	1573719	S	385	412	797	0.00005	0.00002	0.00000	0.00002	62	5.0
Pseudomonas sp. S09G 359	2054919	S	378	404	782	0.00005	0.00002	0.00003	0.00002	62	nan
Pseudomonas sp. FP597	2954096	S	326	347	673	0.00004	0.00002	0.00000	0.00002	62	5.0
Pseudomonas sp. ADAK18	2730848	S	317	326	643	0.00004	0.00002	0.00000	0.00002	60	4.0
Pseudomonas sp. HLS-6	2049589	S	309	321	630	0.00004	0.00002	0.00000	0.00002	61	5.0
Pseudomonas sp. OVF7	1382237	S	296	1085	1381	0.00008	0.00006	0.00007	0.00007	62	nan
Pseudomonas sp. PIA16	2931382	S	290	293	583	0.00003	0.00002	0.00002	0.00002	64	nan
Pseudomonas sp. FP2335	2954092	S	282	301	583	0.00003	0.00002	0.00002	0.00002	62	nan
Pseudomonas sp. FP453	2954094	S	280	302	582	0.00003	0.00002	0.00002	0.00002	63	nan
Pseudomonas sp. G11	528343	S	279	993	1272	0.00008	0.00006	0.00006	0.00006	62	nan
Pseudomonas sp. LG1E9	2219057	S	262	284	546	0.00003	0.00002	0.00000	0.00002	62	5.0
Pseudomonas sp. OE 28.3	2745519	S	252	281	533	0.00003	0.00002	0.00000	0.00002	61	5.0
Pseudomonas sp. ADAK22	2730851	S	252	502	754	0.00004	0.00003	0.00000	0.00003	62	5.0
Pseudomonas sp. T1-3-2	2908006	S	251	258	509	0.00003	0.00002	0.00002	0.00002	64	nan
Pseudomonas sp. R5-89-07	658644	S	251	273	524	0.00003	0.00002	0.00002	0.00002	62	nan
Pseudomonas sp. TCU-HL1	1856685	S	241	244	485	0.00003	0.00001	0.00000	0.00002	65	5.0
Pseudomonas sp. NIBRBAC000502773	2590776	S	232	284	516	0.00003	0.00002	0.00002	0.00002	63	nan
Pseudomonas sp. ADAK13	2730847	S	229	245	474	0.00003	0.00001	0.00002	0.00002	63	nan
Pseudomonas sp. HN11	1344094	S	223	237	460	0.00003	0.00001	0.00000	0.00001	61	5.0
Pseudomonas sp. SG20056	3074146	S	214	216	430	0.00003	0.00001	0.00000	0.00001	61	5.0
Pseudomonas sp. DG56-2	2320270	S	209	212	421	0.00003	0.00001	0.00000	0.00001	60	4.0
Pseudomonas sp. 7SR1	1881017	S	209	214	423	0.00003	0.00001	0.00002	0.00001	63	nan
Pseudomonas sp. DY-1	1755504	S	199	201	400	0.00002	0.00001	0.00000	0.00001	64	5.0
