name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Shewanella rhizosphaerae	2864207	S	1827803	2106514	3934317	0.25756	0.13790	0.12463	0.12353	57	nan
Shewanella sp. FDAARGOS_354	1930557	S	48622	173873	222495	0.01457	0.01138	0.01053	0.01020	48	nan
Shewanella sp. MR-4	60480	S	132	146	278	0.00002	0.00001	0.00000	0.00001	50	4.0
Shewanella sp. Scap07	2589987	S	111	111	222	0.00001	0.00001	0.00000	0.00001	46	4.0
Shewanella halotolerans	2864204	S	910	976	1886	0.00012	0.00006	0.00000	0.00006	56	5.0
Shewanella marisflavi	260364	S	741	747	1488	0.00010	0.00005	0.00000	0.00004	51	5.0
Shewanella alkalitolerans	2864209	S	590	678	1268	0.00008	0.00004	0.00000	0.00004	56	5.0
Shewanella loihica	359303	S	586	680	1266	0.00008	0.00004	0.00000	0.00004	57	5.0
Shewanella spartinae	2864205	S	575	669	1244	0.00008	0.00004	0.00000	0.00004	57	5.0
Shewanella aegiceratis	2864203	S	543	636	1179	0.00008	0.00004	0.00000	0.00004	57	5.0
Shewanella xiamenensis	332186	S	536	742	1278	0.00008	0.00005	0.00000	0.00004	48	5.0
Shewanella oneidensis	70863	S	275	280	555	0.00004	0.00002	0.00000	0.00002	47	4.0
Shewanella decolorationis	256839	S	182	199	381	0.00002	0.00001	0.00000	0.00001	48	4.0
Shewanella baltica	62322	S	159	212	371	0.00002	0.00001	0.00000	0.00001	48	5.0
Shewanella putrefaciens	24	S	114	171	285	0.00002	0.00001	0.00000	0.00001	46	5.0
Shewanella seohaensis	755175	S	104	115	219	0.00001	0.00001	0.00000	0.00001	50	5.0
Shewanella psychrotolerans	2864206	S	102	102	204	0.00001	0.00001	0.00000	0.00001	45	4.0
Agarivorans albus	182262	S	114031	121102	235133	0.01539	0.00793	0.00735	0.00716	45	nan
Citrobacter sp. 21OH12SH02A-Citro	3015952	S	104216	1999025	2103241	0.13769	0.13087	0.12051	0.11646	54	nan
Citrobacter sp. RHB25-C09	2742624	S	467	478	945	0.00006	0.00003	0.00003	0.00003	55	nan
Citrobacter sp. RHB35-C21	2742626	S	415	2748	3163	0.00021	0.00018	0.00016	0.00016	54	nan
Citrobacter sp. RHBSTW-01013	2742677	S	385	2545	2930	0.00019	0.00017	0.00015	0.00015	54	nan
Citrobacter sp. RHBSTW-00986	2742675	S	367	2725	3092	0.00020	0.00018	0.00016	0.00016	54	nan
Citrobacter sp. S171	2971264	S	364	405	769	0.00005	0.00003	0.00002	0.00002	55	nan
Citrobacter sp. RHB36-C18	2742627	S	363	3297	3660	0.00024	0.00022	0.00020	0.00019	54	nan
Citrobacter sp. R56	1573676	S	348	392	740	0.00005	0.00003	0.00002	0.00002	55	nan
Citrobacter sp. RHBSTW-00524	2742653	S	346	2296	2642	0.00017	0.00015	0.00014	0.00013	54	nan
Citrobacter sp. 172116965	2683822	S	332	3382	3714	0.00024	0.00022	0.00020	0.00020	54	nan
Citrobacter sp. RHBSTW-00570	2742655	S	210	3157	3367	0.00022	0.00021	0.00019	0.00018	54	nan
Citrobacter sp. TSA-1	184912	S	164	1268	1432	0.00009	0.00008	0.00008	0.00007	54	nan
Citrobacter sp. FDAARGOS_156	1702170	S	114	558	672	0.00004	0.00004	0.00003	0.00003	54	nan
Citrobacter sp. CRE-46	1703250	S	112	523	635	0.00004	0.00003	0.00003	0.00003	54	nan
Citrobacter sp. Colony322	2861801	S	111	767	878	0.00006	0.00005	0.00005	0.00004	54	nan
Citrobacter sp. Colony219	2861802	S	108	605	713	0.00005	0.00004	0.00004	0.00004	54	nan
Citrobacter braakii	57706	S	11989	88204	100193	0.00656	0.00577	0.00532	0.00514	54	nan
Citrobacter freundii	546	S	6949	22915	29864	0.00196	0.00150	0.00137	0.00134	54	nan
Citrobacter portucalensis	1639133	S	5734	11121	16855	0.00110	0.00073	0.00067	0.00065	54	nan
Citrobacter werkmanii	67827	S	1695	4658	6353	0.00042	0.00030	0.00028	0.00027	54	nan
Citrobacter youngae	133448	S	234	1196	1430	0.00009	0.00008	0.00007	0.00007	54	nan
Citrobacter arsenatis	2546350	S	2988	3468	6456	0.00042	0.00023	0.00020	0.00020	54	nan
Citrobacter pasteurii	1563222	S	1485	2622	4107	0.00027	0.00017	0.00016	0.00015	54	nan
Citrobacter tructae	2562449	S	1447	1533	2980	0.00020	0.00010	0.00009	0.00009	53	nan
Citrobacter cronae	1748967	S	747	5466	6213	0.00041	0.00036	0.00033	0.00032	54	nan
Citrobacter koseri	545	S	636	2368	3004	0.00020	0.00016	0.00015	0.00014	54	nan
Citrobacter amalonaticus	35703	S	559	1760	2319	0.00015	0.00012	0.00011	0.00010	55	nan
Citrobacter farmeri	67824	S	478	570	1048	0.00007	0.00004	0.00004	0.00003	55	nan
Citrobacter rodentium	67825	S	448	612	1060	0.00007	0.00004	0.00000	0.00004	56	5.0
Klebsiella sp. P1CD1	2267618	S	15246	120800	136046	0.00891	0.00791	0.00738	0.00727	60	nan
Klebsiella pneumoniae	573	S	2971	29182	32153	0.00210	0.00191	0.00176	0.00175	59	nan
Klebsiella variicola	244366	S	1386	4744	6130	0.00040	0.00031	0.00029	0.00029	60	nan
Klebsiella quasipneumoniae	1463165	S	1012	2435	3447	0.00023	0.00016	0.00015	0.00015	60	nan
Klebsiella aerogenes	548	S	286	329	615	0.00004	0.00002	0.00000	0.00002	57	5.0
Klebsiella michiganensis	1134687	S	261	653	914	0.00006	0.00004	0.00004	0.00004	58	nan
Klebsiella quasivariicola	2026240	S	186	242	428	0.00003	0.00002	0.00001	0.00001	59	nan
Klebsiella africana	2489010	S	172	208	380	0.00002	0.00001	0.00001	0.00001	59	nan
Klebsiella oxytoca	571	S	148	162	310	0.00002	0.00001	0.00000	0.00001	57	5.0
Enterobacter mori	539813	S	88962	92104	181066	0.01185	0.00603	0.00620	0.00543	57	nan
Enterobacter hormaechei	158836	S	918	2863	3781	0.00025	0.00019	0.00000	0.00017	56	5.0
Enterobacter asburiae	61645	S	495	657	1152	0.00008	0.00004	0.00000	0.00004	58	5.0
Enterobacter cloacae	550	S	356	596	952	0.00006	0.00004	0.00000	0.00004	56	5.0
Enterobacter roggenkampii	1812935	S	247	278	525	0.00003	0.00002	0.00000	0.00002	58	5.0
Enterobacter cloacae complex sp.	2027919	S	141	179	320	0.00002	0.00001	0.00000	0.00001	56	5.0
Enterobacter ludwigii	299767	S	187	264	451	0.00003	0.00002	0.00000	0.00002	57	5.0
Enterobacter kobei	208224	S	142	224	366	0.00002	0.00001	0.00000	0.00001	57	5.0
Enterobacter cancerogenus	69218	S	137	140	277	0.00002	0.00001	0.00000	0.00001	58	5.0
Enterobacter sp. RHBSTW-00175	2742639	S	341	448	789	0.00005	0.00003	0.00000	0.00003	55	5.0
Enterobacter sp. RHBSTW-00901	2742669	S	313	3794	4107	0.00027	0.00025	0.00000	0.00022	54	5.0
Escherichia coli	562	S	2070	17390	19460	0.00127	0.00114	0.00000	0.00102	54	5.0
Salmonella enterica	28901	S	818	5355	6173	0.00040	0.00035	0.00000	0.00031	54	5.0
Vibrio sp. SCSIO 43135	2819096	S	560324	564950	1125274	0.07367	0.03698	0.03410	0.03323	46	nan
Vibrio palustris	1918946	S	326368	328679	655047	0.04288	0.02152	0.02007	0.01962	43	nan
Haemophilus parainfluenzae	729	S	174107	178918	353025	0.02311	0.01171	0.01159	0.01108	40	nan
Pseudomonas phytophila	2867264	S	59552	60050	119602	0.00783	0.00393	0.00364	0.00353	59	nan
Pseudomonas solani	2731552	S	30983	36294	67277	0.00440	0.00238	0.00256	0.00246	68	nan
Pseudomonas aeruginosa	287	S	1298	2953	4251	0.00028	0.00019	0.00000	0.00020	68	5.0
Acinetobacter baumannii	470	S	37776	63443	101219	0.00663	0.00415	0.00410	0.00398	40	nan
Acinetobacter nosocomialis	106654	S	153	177	330	0.00002	0.00001	0.00000	0.00001	40	4.0
Acinetobacter pittii	48296	S	148	218	366	0.00002	0.00001	0.00000	0.00001	40	4.0
Acinetobacter seifertii	1530123	S	135	147	282	0.00002	0.00001	0.00000	0.00001	40	4.0
Acinetobacter johnsonii	40214	S	114	127	241	0.00002	0.00001	0.00000	0.00001	43	5.0
Legionella antarctica	2708020	S	54972	55008	109980	0.00720	0.00360	0.00352	0.00341	38	nan
Xanthomonas sp. CPBF 426	2750648	S	240	24505	24745	0.00162	0.00160	0.00175	0.00164	67	nan
Xanthomonas arboricola	56448	S	148	211	359	0.00002	0.00001	0.00001	0.00001	67	nan
Bradyrhizobium sp. SK17	2057741	S	722960	743324	1466284	0.09599	0.04866	0.04866	0.04807	65	nan
Bradyrhizobium sp. 186	2782654	S	547258	555868	1103126	0.07222	0.03639	0.03600	0.03485	64	nan
Phreatobacter stygius	1940610	S	130	133	263	0.00002	0.00001	0.00000	0.00001	68	4.0
Caulobacter sp. NIBR2454	3015996	S	399318	400277	799595	0.05235	0.02620	0.02806	0.02706	67	nan
Brevundimonas sp. MF30-B	2561924	S	119674	119892	239566	0.01568	0.00785	0.00902	0.00845	68	nan
Leisingera sp. M523	2867013	S	99145	122166	221311	0.01449	0.00800	0.00775	0.00755	63	nan
Aromatoleum petrolei	76116	S	194638	195579	390217	0.02555	0.01280	0.01383	0.01310	67	nan
Candidatus Kinetoplastibacterium sorsogonicusi	1576550	S	167440	167622	335062	0.02193	0.01097	0.00000	0.01789	26	5.0
Chromobacterium sp. Beijing	2735795	S	93825	116071	209896	0.01374	0.00760	0.00788	0.00769	66	nan
Chromobacterium sp. ATCC 53434	2059672	S	293	295	588	0.00004	0.00002	0.00000	0.00002	67	5.0
Chromobacterium sp. IIBBL 290-4	2953890	S	142	143	285	0.00002	0.00001	0.00000	0.00001	64	4.0
Chromobacterium vaccinii	1108595	S	20492	20763	41255	0.00270	0.00136	0.00137	0.00138	66	nan
Chromobacterium phragmitis	2202141	S	957	973	1930	0.00013	0.00006	0.00007	0.00006	66	nan
Chromobacterium violaceum	536	S	851	868	1719	0.00011	0.00006	0.00000	0.00006	67	5.0
Chromobacterium paludis	2605945	S	193	195	388	0.00003	0.00001	0.00000	0.00001	66	5.0
Chromobacterium amazonense	1382803	S	134	135	269	0.00002	0.00001	0.00000	0.00001	65	5.0
Ralstonia pickettii	329	S	661	699	1360	0.00009	0.00005	0.00004	0.00004	65	nan
Exiguobacterium sp. Helios	2735868	S	1336470	1370886	2707356	0.17724	0.08974	0.08281	0.08061	49	nan
Staphylococcus aureus	1280	S	157	713	870	0.00006	0.00005	0.00000	0.00005	33	4.0
Lactobacillus terrae	2269374	S	94542	94665	189207	0.01239	0.00620	0.00684	0.00654	33	nan
Moorella thermoacetica	1525	S	381156	382197	763353	0.04997	0.02502	0.02531	0.02285	59	nan
Herbinix luporum	1679721	S	39438	39588	79026	0.00517	0.00259	0.00275	0.00265	35	nan
Nocardioides sp. HDW12B	2714939	S	582648	583474	1166122	0.07634	0.03820	0.05180	0.05008	74	nan
Cutibacterium acnes	1747	S	212	215	427	0.00003	0.00001	0.00000	0.00001	60	4.0
Mycobacterium leprae	1769	S	179880	179921	359801	0.02355	0.01178	0.01099	0.01067	58	nan
Corynebacterium sp. sy039	2599641	S	148642	148742	297384	0.01947	0.00974	0.00887	0.00864	47	nan
Rhodoluna sp. KAS3	942880	S	189814	195463	385277	0.02522	0.01280	0.01163	0.01124	55	nan
Renibacterium salmoninarum	1646	S	27729	27744	55473	0.00363	0.00182	0.00166	0.00162	56	nan
Micromonospora sp. WMMA1947	3015163	S	111461	119152	230613	0.01510	0.00780	0.01032	0.01060	74	nan
Solwaraspora sp. WMMA2065	3015166	S	9190	25996	35186	0.00230	0.00170	0.00214	0.00207	72	nan
Streptomyces sp. MRC013	2898276	S	65843	67086	132929	0.00870	0.00439	0.00554	0.00668	74	nan
Synechococcus sp. WH 8109	166314	S	248093	250739	498832	0.03266	0.01641	0.01624	0.01531	62	nan
Spiroplasma mirum	2144	S	871	104831	105702	0.00692	0.00686	0.00857	0.00850	30	nan
Spiroplasma eriocheiris	315358	S	552	556	1108	0.00007	0.00004	0.00004	0.00004	30	nan
Mycoplasmopsis bovigenitalium	2112	S	78553	78856	157409	0.01030	0.00516	0.00621	0.00636	29	nan
Borrelia maritima	2761123	S	90536	1131382	1221918	0.07999	0.07407	0.09818	0.10073	27	nan
Borrelia crocidurae	29520	S	90499	123419	213918	0.01400	0.00808	0.00993	0.01065	27	nan
Borrelia sp. A-FGy1	2608247	S	188	191	379	0.00002	0.00001	0.00002	0.00002	28	nan
Borrelia sp. HM	1882662	S	171	175	346	0.00002	0.00001	0.00000	0.00002	26	5.0
Borrelia sp. P9F1	3058374	S	140	230	370	0.00002	0.00002	0.00000	0.00002	34	3.0
Borrelia sp. BU AG58	2887345	S	129	165	294	0.00002	0.00001	0.00000	0.00001	32	3.0
Borrelia miyamotoi	47466	S	355	356	711	0.00005	0.00002	0.00003	0.00003	29	nan
Borrelia hermsii	140	S	244	246	490	0.00003	0.00002	0.00000	0.00002	30	5.0
Borrelia turcica	229155	S	183	183	366	0.00002	0.00001	0.00000	0.00001	30	5.0
