name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Maridesulfovibrio hydrothermalis	191026	S	7023889	7025089	14048978	0.76482	0.38244	0.36806	0.36770	46	nan
Pseudomonas sp. FP2338	2954093	S	3581185	3761153	7342338	0.39971	0.20476	0.21538	0.21550	62	nan
Pseudomonas sp. OE 28.3	2745519	S	425	446	871	0.00005	0.00002	0.00000	0.00003	61	5.0
Pseudomonas sp. ADAK18	2730848	S	120	121	241	0.00001	0.00001	0.00000	0.00001	60	5.0
Pseudomonas sp. FP2309	2954091	S	112	115	227	0.00001	0.00001	0.00000	0.00001	62	5.0
Pseudomonas sp. D3	517398	S	104	107	211	0.00001	0.00001	0.00000	0.00001	62	5.0
Pseudomonas sp. HN11	1344094	S	102	105	207	0.00001	0.00001	0.00000	0.00001	61	5.0
Pseudomonas fluorescens	294	S	257	302	559	0.00003	0.00002	0.00000	0.00002	62	5.0
Pseudomonas synxantha	47883	S	247	358	605	0.00003	0.00002	0.00000	0.00002	61	5.0
Pseudomonas orientalis	76758	S	170	187	357	0.00002	0.00001	0.00000	0.00001	62	5.0
Pseudomonas rhodesiae	76760	S	115	125	240	0.00001	0.00001	0.00000	0.00001	62	5.0
Pseudomonas chlororaphis	587753	S	140	195	335	0.00002	0.00001	0.00000	0.00001	64	5.0
Pseudomonas aeruginosa	287	S	152	4631	4783	0.00026	0.00025	0.00000	0.00027	62	5.0
Pseudomonas putida	303	S	133	241	374	0.00002	0.00001	0.00000	0.00001	63	5.0
Klebsiella sp. A52	2834819	S	870314	1443167	2313481	0.12595	0.07857	0.07853	0.07834	57	nan
Klebsiella aerogenes	548	S	8708	9581	18289	0.00100	0.00052	0.00051	0.00052	57	nan
Klebsiella pneumoniae	573	S	2481	27050	29531	0.00161	0.00147	0.00152	0.00147	57	nan
Klebsiella quasipneumoniae	1463165	S	1053	2163	3216	0.00018	0.00012	0.00013	0.00012	59	nan
Klebsiella variicola	244366	S	743	2132	2875	0.00016	0.00012	0.00012	0.00012	59	nan
Klebsiella oxytoca	571	S	585	626	1211	0.00007	0.00003	0.00003	0.00003	57	nan
Klebsiella huaxiensis	2153354	S	445	455	900	0.00005	0.00002	0.00000	0.00002	56	5.0
Klebsiella michiganensis	1134687	S	321	665	986	0.00005	0.00004	0.00004	0.00004	58	nan
Klebsiella africana	2489010	S	191	223	414	0.00002	0.00001	0.00001	0.00001	59	nan
Klebsiella quasivariicola	2026240	S	179	220	399	0.00002	0.00001	0.00001	0.00001	59	nan
Escherichia coli	562	S	428	3877	4305	0.00023	0.00021	0.00000	0.00021	55	5.0
Salmonella enterica	28901	S	193	964	1157	0.00006	0.00005	0.00000	0.00005	55	5.0
Salinivibrio costicola	51367	S	671887	906706	1578593	0.08594	0.04936	0.04693	0.04650	51	nan
Salinivibrio kushneri	1908198	S	823	829	1652	0.00009	0.00005	0.00004	0.00004	51	nan
Salinivibrio proteolyticus	334715	S	576	712	1288	0.00007	0.00004	0.00004	0.00004	51	nan
Salinivibrio sp. YCSC6	2003370	S	395	541	936	0.00005	0.00003	0.00003	0.00003	51	nan
Bradyrhizobium sp. CCBAU 53421	1325120	S	744718	753961	1498679	0.08159	0.04105	0.04724	0.04776	65	nan
Tumebacillus avium	1903704	S	860089	867919	1728008	0.09407	0.04725	0.04786	0.04761	59	nan
Carnobacterium viridans	174587	S	696838	721985	1418823	0.07724	0.03930	0.04456	0.04549	36	nan
Aquiluna sp. KACHI24	2968831	S	740945	741742	1482687	0.08072	0.04038	0.03831	0.03814	54	nan
Spirosoma foliorum	2710596	S	1130427	1130637	2261064	0.12309	0.06155	0.05909	0.05865	48	nan
Muriicola soli	2507538	S	959378	959610	1918988	0.10447	0.05224	0.05154	0.05119	43	nan
