name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Enterobacter ludwigii	299767	S	56884	179452	236336	0.01354	0.01028	0.01010	0.00998	57	nan
Enterobacter cloacae complex sp. FDA-CDC-AR_0164	2077136	S	19045	120004	139049	0.00797	0.00688	0.00676	0.00668	57	nan
Enterobacter cloacae complex sp.	2027919	S	757	1019	1776	0.00010	0.00006	0.00006	0.00006	57	nan
Enterobacter cloacae complex sp. ECL112	2850493	S	367	43175	43542	0.00249	0.00247	0.00244	0.00241	57	nan
Enterobacter sp. MGH 14	1329823	S	204	305554	305758	0.01752	0.01751	0.01740	0.01704	56	nan
Enterobacter sp. BIDMC100	1686399	S	180	2635	2815	0.00016	0.00015	0.00015	0.00015	57	nan
Enterobacter sp. BIDMC 29	1329841	S	107	432	539	0.00003	0.00002	0.00002	0.00002	57	nan
Enterobacter sichuanensis	2071710	S	26957	30042	56999	0.00327	0.00172	0.00171	0.00168	57	nan
Enterobacter hormaechei	158836	S	12135	94140	106275	0.00609	0.00539	0.00533	0.00525	57	nan
Enterobacter roggenkampii	1812935	S	5064	7125	12189	0.00070	0.00041	0.00041	0.00040	58	nan
Enterobacter cloacae	550	S	3098	6332	9430	0.00054	0.00036	0.00036	0.00035	57	nan
Enterobacter asburiae	61645	S	2611	6164	8775	0.00050	0.00035	0.00035	0.00034	57	nan
Enterobacter kobei	208224	S	1433	4941	6374	0.00037	0.00028	0.00028	0.00028	57	nan
Enterobacter cancerogenus	69218	S	781	818	1599	0.00009	0.00005	0.00005	0.00005	58	nan
Enterobacter chengduensis	2494701	S	384	493	877	0.00005	0.00003	0.00003	0.00003	57	nan
Enterobacter chuandaensis	2497875	S	373	443	816	0.00005	0.00003	0.00003	0.00002	58	nan
Enterobacter sp. CP102	2976431	S	20006	22507	42513	0.00244	0.00129	0.00000	0.00124	56	5.0
Enterobacter sp. SA187	1914861	S	17511	17931	35442	0.00203	0.00103	0.00105	0.00101	58	nan
