name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Xanthomonas albilineans	29447	S	2551065	2556716	5107781	0.33958	0.16998	0.12907	0.13066	64	nan
Xanthomonas oryzae	347	S	7052	7313	14365	0.00096	0.00049	0.00000	0.00038	65	5.0
Xanthomonas fragariae	48664	S	2791	2820	5611	0.00037	0.00019	0.00000	0.00014	63	4.0
Xanthomonas vasicola	56459	S	2232	2433	4665	0.00031	0.00016	0.00000	0.00012	64	4.0
Xanthomonas sp. GW	2724121	S	551	733	1284	0.00009	0.00005	0.00000	0.00004	69	4.0
Xanthomonas sp. DM-2023	3046274	S	534	560	1094	0.00007	0.00004	0.00000	0.00003	70	4.0
Xanthomonas sp. A6251	3003247	S	382	407	789	0.00005	0.00003	0.00000	0.00002	70	4.0
Xanthomonas sp. CFBP 8445	2971236	S	228	240	468	0.00003	0.00002	0.00000	0.00001	70	4.0
Xanthomonas sp. AM6	2982531	S	195	204	399	0.00003	0.00001	0.00000	0.00001	71	4.0
Xanthomonas sacchari	56458	S	1299	1346	2645	0.00018	0.00009	0.00000	0.00008	70	4.0
Xanthomonas translucens	343	S	1163	1267	2430	0.00016	0.00008	0.00000	0.00007	69	4.0
Xanthomonas citri	346	S	737	1192	1929	0.00013	0.00008	0.00000	0.00006	65	4.0
Xanthomonas euvesicatoria	456327	S	663	1407	2070	0.00014	0.00009	0.00000	0.00007	65	4.0
Xanthomonas dyei	743699	S	543	549	1092	0.00007	0.00004	0.00000	0.00003	65	5.0
Xanthomonas axonopodis	53413	S	471	484	955	0.00006	0.00003	0.00000	0.00002	65	4.0
Xanthomonas theicola	56464	S	357	362	719	0.00005	0.00002	0.00000	0.00002	70	5.0
Xanthomonas campestris	339	S	153	156	309	0.00002	0.00001	0.00000	0.00001	66	5.0
Stenotrophomonas maltophilia	40324	S	4490	4946	9436	0.00063	0.00033	0.00000	0.00027	67	4.0
Stenotrophomonas sp. SAU14A_NAIMI4_5	2072413	S	496	592	1088	0.00007	0.00004	0.00000	0.00003	68	4.0
Pseudoxanthomonas sp. JBR18	2969308	S	3661	3780	7441	0.00049	0.00025	0.00000	0.00021	68	5.0
Pseudoxanthomonas sp. X-1	2571115	S	1609	1816	3425	0.00023	0.00012	0.00000	0.00011	70	5.0
Xylella taiwanensis	1444770	S	362	363	725	0.00005	0.00002	0.00000	0.00002	55	4.0
Dokdonella koreensis	323415	S	660101	660427	1320528	0.08779	0.04391	0.04221	0.04162	71	nan
Dyella telluris	2763498	S	163	163	326	0.00002	0.00001	0.00000	0.00001	65	4.0
Pseudomonas siliginis	2842346	S	130	176	306	0.00002	0.00001	0.00000	0.00001	61	4.0
Aliiroseovarius sp. M344	2867010	S	3153765	3163396	6317161	0.41998	0.21031	0.16081	0.15457	58	nan
Burkholderia cepacia	292	S	639	726	1365	0.00009	0.00005	0.00000	0.00004	68	5.0
Burkholderia cenocepacia	95486	S	494	856	1350	0.00009	0.00006	0.00000	0.00005	68	5.0
Burkholderia contaminans	488447	S	268	328	596	0.00004	0.00002	0.00000	0.00002	67	4.0
Paraburkholderia sabiae	273251	S	117	193	310	0.00002	0.00001	0.00000	0.00001	62	4.0
Ralstonia pseudosolanacearum	1310165	S	122	157	279	0.00002	0.00001	0.00000	0.00001	68	5.0
Comamonas kerstersii	225992	S	878	1062	1940	0.00013	0.00007	0.00000	0.00005	62	4.0
Ottowia sp. oral taxon 894	1658672	S	367	416	783	0.00005	0.00003	0.00000	0.00002	67	4.0
Delftia acidovorans	80866	S	152	310	462	0.00003	0.00002	0.00000	0.00002	68	5.0
Paracidovorax citrulli	80869	S	115	164	279	0.00002	0.00001	0.00000	0.00001	69	4.0
Bordetella bronchiseptica	518	S	143	206	349	0.00002	0.00001	0.00000	0.00001	69	4.0
Bordetella pertussis	520	S	130	200	330	0.00002	0.00001	0.00000	0.00001	68	4.0
Clostridium tetani	1513	S	2453716	2473495	4927211	0.32757	0.16444	0.22378	0.22110	28	nan
Clostridium felsineum	36839	S	1317485	1320072	2637557	0.17535	0.08776	0.10751	0.10894	30	nan
Clostridium cochlearium	1494	S	13940	14008	27948	0.00186	0.00093	0.00123	0.00125	28	nan
Clostridium botulinum	1491	S	7087	7463	14550	0.00097	0.00050	0.00000	0.00068	29	5.0
Clostridium sp. OS1-26	3070681	S	536	546	1082	0.00007	0.00004	0.00000	0.00004	32	4.0
Clostridium sp. JS66	3064705	S	362	390	752	0.00005	0.00003	0.00000	0.00003	30	4.0
Clostridium sp. JN-1	2483110	S	334	337	671	0.00004	0.00002	0.00000	0.00003	31	4.0
Clostridium sp. MB40-C1	3070996	S	250	250	500	0.00003	0.00002	0.00000	0.00002	29	4.0
Clostridium estertheticum	238834	S	1491	1495	2986	0.00020	0.00010	0.00000	0.00012	30	4.0
Clostridium scatologenes	1548	S	951	1024	1975	0.00013	0.00007	0.00000	0.00009	29	4.0
Clostridium sporogenes	1509	S	478	1110	1588	0.00011	0.00007	0.00005	0.00010	28	nan
Clostridium argentinense	29341	S	332	333	665	0.00004	0.00002	0.00000	0.00003	29	4.0
Clostridium perfringens	1502	S	230	303	533	0.00004	0.00002	0.00001	0.00003	29	nan
Clostridium cadaveris	1529	S	213	213	426	0.00003	0.00001	0.00000	0.00002	32	4.0
Clostridium kluyveri	1534	S	209	209	418	0.00003	0.00001	0.00000	0.00002	31	5.0
Clostridium novyi	1542	S	177	181	358	0.00002	0.00001	0.00000	0.00002	29	5.0
Hathewaya histolytica	1498	S	109	109	218	0.00001	0.00001	0.00000	0.00001	29	3.0
Anaeromicropila herbilytica	2785025	S	120	124	244	0.00002	0.00001	0.00000	0.00001	33	4.0
Tepidibacter sp. 8C15b	2925782	S	115	115	230	0.00002	0.00001	0.00000	0.00001	29	4.0
Bacillus mycoides	1405	S	104	114	218	0.00001	0.00001	0.00000	0.00001	35	4.0
Bacillus safensis	561879	S	108	118	226	0.00002	0.00001	0.00000	0.00001	42	nan
Oceanobacillus iheyensis	182710	S	197	205	402	0.00003	0.00001	0.00000	0.00001	36	4.0
Paenibacillus donghaensis	414771	S	106	109	215	0.00001	0.00001	0.00000	0.00001	53	3.0
Lactobacillus helveticus	1587	S	126	127	253	0.00002	0.00001	0.00000	0.00001	38	4.0
Peptoniphilus sp. SAHP1	2948573	S	102	106	208	0.00001	0.00001	0.00000	0.00001	35	4.0
Streptomyces sp. SCSIO ZS0520	2892996	S	1032791	1040080	2072871	0.13781	0.06915	0.07226	0.07660	74	nan
Thermus oshimai	56957	S	468192	477695	945887	0.06289	0.03176	0.02854	0.02768	69	nan
Helicobacter apodemus	135569	S	2251606	2253657	4505263	0.29952	0.14983	0.16500	0.16360	34	nan
Dokdonia sp. Dokd-P16	2173169	S	606352	610850	1217202	0.08092	0.04061	0.03998	0.04028	37	nan
Flavobacterium sp. CS20	2775246	S	397109	399094	796203	0.05293	0.02653	0.02856	0.02875	34	nan
Chryseobacterium indologenes	253	S	215	217	432	0.00003	0.00001	0.00000	0.00001	38	4.0
Homo sapiens	9606	S	482	515	997	0.00007	0.00003	0.00000	0.00003	38	4.0
Clostridium phage phiCT19406C	1567011	S	6189	6958	13147	0.00087	0.00046	0.00000	0.00059	27	5.0
Clostridium phage phiCT9441A	1567014	S	5807	7588	13395	0.00089	0.00050	0.00066	0.00066	31	nan
Clostridium phage phiCT453B	1567013	S	3164	3807	6971	0.00046	0.00025	0.00033	0.00032	29	nan
