name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Acinetobacter bereziniae	106648	S	527686	795428	1323114	0.09015	0.05420	0.05668	0.05180	39	nan
Acinetobacter sp. C16S1	2609668	S	151456	179648	331104	0.02256	0.01224	0.01202	0.01148	40	nan
Acinetobacter sp. Tol 5	710648	S	49502	157748	207250	0.01412	0.01075	0.01094	0.01025	39	nan
Acinetobacter sp. Marseille-Q1620	2714110	S	18297	18367	36664	0.00250	0.00125	0.00000	0.00121	39	5.0
Acinetobacter sp. TAC-1	3027470	S	17063	34986	52049	0.00355	0.00238	0.00239	0.00227	40	nan
Acinetobacter sp. MYb10	1827285	S	15055	25646	40701	0.00277	0.00175	0.00177	0.00167	40	nan
Acinetobacter sp. TTH0-4	1646498	S	12787	13598	26385	0.00180	0.00093	0.00094	0.00088	40	nan
Acinetobacter sp. TGL-Y2	1407071	S	12151	12230	24381	0.00166	0.00083	0.00000	0.00079	41	5.0
Acinetobacter sp. Res13-Abat-PEC07-P2-02	2777947	S	11434	40515	51949	0.00354	0.00276	0.00282	0.00264	40	nan
Acinetobacter sp. NyZ410	2929509	S	10955	22302	33257	0.00227	0.00152	0.00153	0.00145	40	nan
Acinetobacter sp. CS-2	2798861	S	9190	10689	19879	0.00135	0.00073	0.00000	0.00068	42	5.0
Acinetobacter sp. KCTC 92772	3045147	S	8151	8989	17140	0.00117	0.00061	0.00000	0.00057	43	5.0
Acinetobacter sp. Z1	2953738	S	7351	7780	15131	0.00103	0.00053	0.00000	0.00051	40	5.0
Acinetobacter sp. NCu2D-2	1608473	S	7134	7509	14643	0.00100	0.00051	0.00051	0.00048	41	nan
Acinetobacter sp. C32I	2950074	S	6961	7435	14396	0.00098	0.00051	0.00000	0.00047	42	5.0
Acinetobacter sp. GSS19	3020716	S	6796	6885	13681	0.00093	0.00047	0.00000	0.00042	47	5.0
Acinetobacter sp. 10FS3-1	2563897	S	5982	7738	13720	0.00093	0.00053	0.00000	0.00049	41	5.0
Acinetobacter sp. ESL0695	2983215	S	4907	4925	9832	0.00067	0.00034	0.00000	0.00033	37	4.0
Acinetobacter sp. LoGeW2-3	1808001	S	4876	5103	9979	0.00068	0.00035	0.00000	0.00032	45	5.0
Acinetobacter sp. WCHA55	2004646	S	4817	6024	10841	0.00074	0.00041	0.00043	0.00038	41	nan
Acinetobacter sp. WCHAc010034	1879049	S	4553	4827	9380	0.00064	0.00033	0.00000	0.00030	54	5.0
Acinetobacter sp. SH20PTE14	2905879	S	4022	9563	13585	0.00093	0.00065	0.00065	0.00061	41	nan
Acinetobacter sp. SCLZS86	2908637	S	3706	5284	8990	0.00061	0.00036	0.00037	0.00034	41	nan
Acinetobacter sp. ACNIH2	1758189	S	3287	6842	10129	0.00069	0.00047	0.00046	0.00044	41	nan
Acinetobacter sp. ASP199	2773709	S	3183	3440	6623	0.00045	0.00023	0.00000	0.00021	45	5.0
Acinetobacter sp. WCHA45	2004644	S	3074	4128	7202	0.00049	0.00028	0.00028	0.00027	40	nan
Acinetobacter sp. XS-4	2923375	S	2807	3236	6043	0.00041	0.00022	0.00023	0.00021	40	nan
Acinetobacter sp. WCHAc010052	2004647	S	2769	4297	7066	0.00048	0.00029	0.00000	0.00027	43	5.0
