name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Citrobacter sp. RHB35-C17	2742625	S	43351	186147	229498	0.01532	0.01243	0.01114	0.01075	55	nan
Citrobacter sp. Colony475	2861800	S	4147	39235	43382	0.00290	0.00262	0.00232	0.00226	55	nan
Citrobacter sp. S39	2660638	S	606	9877	10483	0.00070	0.00066	0.00058	0.00057	55	nan
Citrobacter sp. RHBSTW-00017	2742629	S	300	28040	28340	0.00189	0.00187	0.00166	0.00162	55	nan
Citrobacter sp. RHB25-C09	2742624	S	156	158	314	0.00002	0.00001	0.00001	0.00001	55	nan
Citrobacter sp. MGH 55	1439319	S	125	312	437	0.00003	0.00002	0.00002	0.00002	55	nan
Citrobacter freundii	546	S	994	2589	3583	0.00024	0.00017	0.00015	0.00015	54	nan
Citrobacter portucalensis	1639133	S	438	716	1154	0.00008	0.00005	0.00004	0.00004	54	nan
Citrobacter braakii	57706	S	376	1946	2322	0.00015	0.00013	0.00011	0.00011	55	nan
Citrobacter freundii complex sp. CFNIH2	2066049	S	173	257	430	0.00003	0.00002	0.00002	0.00001	55	nan
Citrobacter werkmanii	67827	S	127	283	410	0.00003	0.00002	0.00002	0.00002	54	nan
Citrobacter amalonaticus	35703	S	655	1647	2302	0.00015	0.00011	0.00010	0.00010	55	nan
Citrobacter farmeri	67824	S	490	530	1020	0.00007	0.00004	0.00003	0.00003	55	nan
Citrobacter rodentium	67825	S	264	79	343	0.00002	0.00001	0.00000	0.00000	55	5.0
Citrobacter koseri	545	S	166	260	426	0.00003	0.00002	0.00002	0.00002	55	nan
Citrobacter arsenatis	2546350	S	157	174	331	0.00002	0.00001	0.00000	0.00001	55	5.0
Citrobacter tructae	2562449	S	133	138	271	0.00002	0.00001	0.00000	0.00001	53	5.0
Citrobacter pasteurii	1563222	S	106	159	265	0.00002	0.00001	0.00001	0.00001	54	nan
Klebsiella sp. WP3-W18-ESBL-02	2675710	S	45074	126367	171441	0.01144	0.00844	0.00747	0.00743	57	nan
Klebsiella variicola	244366	S	12736	42818	55554	0.00371	0.00286	0.00258	0.00257	60	nan
Klebsiella pneumoniae	573	S	1853	18529	20382	0.00136	0.00124	0.00112	0.00111	59	nan
Klebsiella quasipneumoniae	1463165	S	682	1665	2347	0.00016	0.00011	0.00010	0.00010	60	nan
Klebsiella aerogenes	548	S	274	304	578	0.00004	0.00002	0.00000	0.00002	57	5.0
Klebsiella oxytoca	571	S	230	252	482	0.00003	0.00002	0.00000	0.00001	57	5.0
Klebsiella huaxiensis	2153354	S	209	216	425	0.00003	0.00001	0.00000	0.00001	56	4.0
Klebsiella michiganensis	1134687	S	191	394	585	0.00004	0.00003	0.00000	0.00002	59	5.0
Klebsiella africana	2489010	S	104	126	230	0.00002	0.00001	0.00001	0.00001	59	nan
Salmonella enterica	28901	S	2196	42853	45049	0.00301	0.00286	0.00256	0.00249	54	nan
Salmonella bongori	54736	S	176	219	395	0.00003	0.00001	0.00001	0.00001	53	nan
Enterobacter sp. E76	2596949	S	7318	9942	17260	0.00115	0.00066	0.00064	0.00058	57	nan
Enterobacter sp. JBIWA005	2831891	S	5482	10446	15928	0.00106	0.00070	0.00064	0.00062	58	nan
Enterobacter sp. Colony194	2866201	S	3196	4098	7294	0.00049	0.00027	0.00000	0.00024	57	5.0
Enterobacter sp. SA187	1914861	S	100	101	201	0.00001	0.00001	0.00000	0.00001	58	5.0
Enterobacter bugandensis	881260	S	5256	6802	12058	0.00080	0.00045	0.00041	0.00040	58	nan
Enterobacter sp. BIDMC 29	1329841	S	582	1411	1993	0.00013	0.00009	0.00009	0.00008	58	nan
Enterobacter hormaechei	158836	S	516	2379	2895	0.00019	0.00016	0.00015	0.00014	58	nan
Enterobacter cloacae	550	S	466	644	1110	0.00007	0.00004	0.00000	0.00004	57	5.0
Enterobacter roggenkampii	1812935	S	293	352	645	0.00004	0.00002	0.00000	0.00002	58	5.0
Enterobacter asburiae	61645	S	278	455	733	0.00005	0.00003	0.00003	0.00003	58	nan
Enterobacter cancerogenus	69218	S	198	203	401	0.00003	0.00001	0.00000	0.00001	58	5.0
Enterobacter kobei	208224	S	187	409	596	0.00004	0.00003	0.00003	0.00002	57	nan
Enterobacter ludwigii	299767	S	114	229	343	0.00002	0.00002	0.00001	0.00001	57	nan
Enterobacter mori	539813	S	176	186	362	0.00002	0.00001	0.00000	0.00001	57	5.0
Candidatus Profftia tarda	1177216	S	16250	16255	32505	0.00217	0.00109	0.00132	0.00128	38	nan
Candidatus Blochmannia herculeanus	108080	S	6854	6906	13760	0.00092	0.00046	0.00058	0.00058	32	nan
Atlantibacter subterranea	255519	S	5995	7531	13526	0.00090	0.00050	0.00051	0.00044	57	nan
Atlantibacter hermannii	565	S	338	341	679	0.00005	0.00002	0.00002	0.00002	56	nan
Shigella sp. FC130	1892896	S	2193	4341	6534	0.00044	0.00029	0.00000	0.00025	51	5.0
Escherichia coli	562	S	903	6090	6993	0.00047	0.00041	0.00000	0.00036	54	5.0
Kosakonia cowanii	208223	S	126	311	437	0.00003	0.00002	0.00000	0.00002	58	5.0
Cronobacter sakazakii	28141	S	138	336	474	0.00003	0.00002	0.00000	0.00002	59	5.0
Leclercia adecarboxylata	83655	S	248	375	623	0.00004	0.00003	0.00000	0.00002	58	5.0
Cedecea neteri	158822	S	239	263	502	0.00003	0.00002	0.00002	0.00002	57	nan
Cedecea sp. FDAARGOS_727	2545798	S	102	110	212	0.00001	0.00001	0.00000	0.00001	57	5.0
Pluralibacter gergoviae	61647	S	154	159	313	0.00002	0.00001	0.00000	0.00001	62	5.0
[Enterobacter] lignolyticus	1334193	S	131	135	266	0.00002	0.00001	0.00000	0.00001	60	4.0
Jejubacter calystegiae	2579935	S	150	150	300	0.00002	0.00001	0.00000	0.00001	58	4.0
Siccibacter colletis	1505757	S	139	139	278	0.00002	0.00001	0.00000	0.00001	60	4.0
Shimwellia blattae	563	S	102	102	204	0.00001	0.00001	0.00000	0.00001	59	4.0
Yersinia pestis	632	S	110013	423912	533925	0.03564	0.02830	0.02551	0.02459	49	nan
Yersinia pseudotuberculosis	633	S	1733	26204	27937	0.00186	0.00175	0.00158	0.00152	49	nan
Yersinia similis	367190	S	1420	1466	2886	0.00019	0.00010	0.00009	0.00009	49	nan
Serratia proteamaculans	28151	S	40265	43717	83982	0.00561	0.00292	0.00263	0.00256	57	nan
Serratia sp. JSRIV001	2831893	S	6459	20976	27435	0.00183	0.00140	0.00000	0.00123	57	5.0
Serratia ficaria	61651	S	5767	13613	19380	0.00129	0.00091	0.00088	0.00083	59	nan
Serratia quinivorans	137545	S	2136	2263	4399	0.00029	0.00015	0.00013	0.00013	57	nan
Serratia marcescens	615	S	740	1451	2191	0.00015	0.00010	0.00010	0.00009	61	nan
Serratia liquefaciens	614	S	736	923	1659	0.00011	0.00006	0.00000	0.00005	58	5.0
Serratia plymuthica	82996	S	693	784	1477	0.00010	0.00005	0.00005	0.00005	59	nan
Serratia grimesii	82995	S	259	266	525	0.00004	0.00002	0.00000	0.00002	54	4.0
Serratia symbiotica	138074	S	225	225	450	0.00003	0.00002	0.00000	0.00001	54	4.0
Serratia fonticola	47917	S	194	232	426	0.00003	0.00002	0.00000	0.00001	56	4.0
Serratia entomophila	42906	S	155	173	328	0.00002	0.00001	0.00001	0.00001	62	nan
Serratia odorifera	618	S	140	141	281	0.00002	0.00001	0.00000	0.00001	58	5.0
Serratia rubidaea	61652	S	102	115	217	0.00001	0.00001	0.00000	0.00001	63	5.0
Rouxiella badensis	1646377	S	40554	40725	81279	0.00543	0.00272	0.00240	0.00236	56	nan
Edwardsiella piscicida	1263550	S	2239	2386	4625	0.00031	0.00016	0.00016	0.00015	63	nan
Edwardsiella sp. LADL05-105	1650654	S	2029	487748	489777	0.03269	0.03256	0.03157	0.03038	63	nan
Edwardsiella ictaluri	67780	S	1748	1852	3600	0.00024	0.00012	0.00000	0.00011	61	5.0
Edwardsiella tarda	636	S	744	763	1507	0.00010	0.00005	0.00000	0.00005	60	4.0
Edwardsiella anguillarum	1821960	S	639	5343	5982	0.00040	0.00036	0.00034	0.00033	63	nan
Edwardsiella hoshinae	93378	S	364	370	734	0.00005	0.00002	0.00000	0.00002	59	4.0
Hafnia sp. CBA7124	1848580	S	1491	4750	6241	0.00042	0.00032	0.00028	0.00027	51	nan
Erwinia sorbitola	2681984	S	243560	245946	489506	0.03268	0.01642	0.01476	0.01421	55	nan
Erwinia sp. QL-Z3	2547962	S	6972	10369	17341	0.00116	0.00069	0.00062	0.00060	57	nan
Erwinia sp. E602	2675378	S	272	273	545	0.00004	0.00002	0.00000	0.00002	61	4.0
Erwinia sp. DE2	3062598	S	258	261	519	0.00003	0.00002	0.00000	0.00002	56	4.0
Erwinia tracheiphila	65700	S	328	330	658	0.00004	0.00002	0.00000	0.00002	51	4.0
Erwinia persicina	55211	S	237	240	477	0.00003	0.00002	0.00000	0.00001	57	5.0
Erwinia toletana	92490	S	233	235	468	0.00003	0.00002	0.00000	0.00001	54	5.0
Erwinia rhapontici	55212	S	211	213	424	0.00003	0.00001	0.00000	0.00001	56	5.0
Erwinia tasmaniensis	338565	S	162	163	325	0.00002	0.00001	0.00000	0.00001	56	5.0
Erwinia amylovora	552	S	141	142	283	0.00002	0.00001	0.00000	0.00001	56	5.0
