name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Lonsdalea britannica	1082704	S	4281060	4345616	8626676	0.47510	0.23933	0.22762	0.23549	57	nan
Lonsdalea populi	1172565	S	498201	506158	1004359	0.05531	0.02788	0.02814	0.02754	58	nan
Pectobacterium brasiliense	180957	S	5104	6854	11958	0.00066	0.00038	0.00041	0.00037	55	nan
Pectobacterium carotovorum	554	S	4188	6991	11179	0.00062	0.00039	0.00044	0.00038	54	nan
Pectobacterium sp. F1-1	2949614	S	1410	2212	3622	0.00020	0.00012	0.00000	0.00012	54	5.0
Pectobacterium sp. PL64	2738983	S	1031	1201	2232	0.00012	0.00007	0.00000	0.00006	54	5.0
Pectobacterium sp. A5351	2914983	S	568	606	1174	0.00006	0.00003	0.00000	0.00003	54	4.0
Pectobacterium actinidiae	1507808	S	1914	2021	3935	0.00022	0.00011	0.00000	0.00011	54	5.0
Pectobacterium parmentieri	1905730	S	1855	1932	3787	0.00021	0.00011	0.00000	0.00010	53	4.0
Pectobacterium odoriferum	78398	S	1830	2214	4044	0.00022	0.00012	0.00000	0.00012	54	5.0
Pectobacterium polonicum	2485124	S	1830	1951	3781	0.00021	0.00011	0.00000	0.00010	54	5.0
Pectobacterium atrosepticum	29471	S	1642	1696	3338	0.00018	0.00009	0.00000	0.00009	54	5.0
Pectobacterium polaris	2042057	S	1469	1725	3194	0.00018	0.00010	0.00000	0.00009	54	5.0
Pectobacterium aroidearum	1201031	S	1078	1887	2965	0.00016	0.00010	0.00012	0.00010	54	nan
Pectobacterium colocasium	2878098	S	955	1495	2450	0.00013	0.00008	0.00000	0.00008	54	5.0
Pectobacterium parvum	2778550	S	941	1201	2142	0.00012	0.00007	0.00000	0.00006	54	5.0
Pectobacterium cacticida	69221	S	932	939	1871	0.00010	0.00005	0.00000	0.00005	51	4.0
