name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Arthrobacter polaris	2813727	S	427029	428140	855169	0.05712	0.02860	0.02430	0.02400	60	nan
Georgenia sp. TF02-10	2917725	S	204702	207431	412133	0.02753	0.01386	0.01939	0.02042	74	nan
Arsenicicoccus sp. oral taxon 190	1658671	S	85169	86001	171170	0.01143	0.00574	0.00760	0.00745	73	nan
Microbacterium sp. CGR1	1696072	S	53361	68811	122172	0.00816	0.00460	0.00472	0.00466	68	nan
Gordonia jinghuaiqii	2758710	S	553478	555070	1108548	0.07405	0.03708	0.03789	0.03706	69	nan
Mycobacterium florentinum	292462	S	37571	37784	75355	0.00503	0.00252	0.00251	0.00245	67	nan
Mycolicibacterium fallax	1793	S	26515	27646	54161	0.00362	0.00185	0.00211	0.00212	71	nan
Mycolicibacterium phlei	1771	S	1423	1460	2883	0.00019	0.00010	0.00000	0.00011	70	5.0
Nocardioides sp. S5	2017486	S	248468	251416	499884	0.03339	0.01679	0.02007	0.01961	73	nan
Brooklawnia sp. SH051	3041175	S	88796	89970	178766	0.01194	0.00601	0.00585	0.00570	66	nan
Streptomyces sp. NEAU-S7GS2	2202000	S	41511	64680	106191	0.00709	0.00432	0.00508	0.00517	72	nan
Streptomyces sp. P9-2B-2	3057114	S	15495	46830	62325	0.00416	0.00313	0.00370	0.00383	72	nan
Streptomyces sp. PVA_94-07	1225337	S	6176	36310	42486	0.00284	0.00243	0.00305	0.00307	73	nan
Streptomyces sp. B146	2944251	S	731	75991	76722	0.00512	0.00508	0.00650	0.00636	73	nan
Streptomyces sp. VN1	1821625	S	129	175	304	0.00002	0.00001	0.00002	0.00001	73	nan
Streptomyces tanashiensis	67367	S	83015	86919	169934	0.01135	0.00581	0.00737	0.00734	73	nan
Streptomyces aurantiacus	47760	S	13612	13880	27492	0.00184	0.00093	0.00104	0.00106	71	nan
Streptomyces venezuelae	54571	S	168	175	343	0.00002	0.00001	0.00001	0.00001	72	nan
Micromonospora sp. WMMD964	3016091	S	107960	132154	240114	0.01604	0.00883	0.01059	0.01063	72	nan
Micromonospora sp. WMMC415	2675222	S	105328	107750	213078	0.01423	0.00720	0.00953	0.00947	73	nan
Micromonospora sp. NBRC 110009	3061627	S	31175	32317	63492	0.00424	0.00216	0.00286	0.00282	73	nan
Micromonospora sp. WMMD812	3015152	S	329	336	665	0.00004	0.00002	0.00000	0.00003	74	5.0
Verrucosispora sp. NA02020	2742132	S	323	330	653	0.00004	0.00002	0.00003	0.00003	72	nan
Micromonospora sp. WMMD882	3015151	S	287	292	579	0.00004	0.00002	0.00000	0.00003	75	5.0
Verrucosispora sp. WMMD1129	3016093	S	277	285	562	0.00004	0.00002	0.00002	0.00002	71	nan
Micromonospora sp. HUAS 3	3028804	S	273	278	551	0.00004	0.00002	0.00000	0.00002	73	5.0
Micromonospora sp. LH3U1	3018339	S	248	253	501	0.00003	0.00002	0.00002	0.00002	71	nan
Verrucosispora sp. WMMD573	3015149	S	165	169	334	0.00002	0.00001	0.00001	0.00001	71	nan
Micromonospora sp. WMMD1155	3016094	S	156	186	342	0.00002	0.00001	0.00002	0.00001	71	nan
Micromonospora sp. HM134	2583243	S	150	159	309	0.00002	0.00001	0.00000	0.00001	73	5.0
Micromonospora sp. HUAS LYJ1	3061626	S	137	144	281	0.00002	0.00001	0.00001	0.00001	73	nan
Verrucosispora sp. WMMC514	3015156	S	133	140	273	0.00002	0.00001	0.00001	0.00001	72	nan
Micromonospora sp. WMMA1947	3015163	S	131	147	278	0.00002	0.00001	0.00000	0.00001	74	5.0
Micromonospora sp. B006	2201999	S	129	142	271	0.00002	0.00001	0.00000	0.00001	73	5.0
Micromonospora sp. WMMD998	3016092	S	124	132	256	0.00002	0.00001	0.00000	0.00001	74	5.0
Micromonospora sp. WMMA1976	3014995	S	118	135	253	0.00002	0.00001	0.00000	0.00001	73	5.0
Verrucosispora sp. WMMA2044	3016419	S	117	124	241	0.00002	0.00001	0.00001	0.00001	72	nan
Micromonospora sp. WMMA2032	2039870	S	111	126	237	0.00002	0.00001	0.00000	0.00001	74	5.0
Micromonospora krabiensis	307121	S	340	347	687	0.00005	0.00002	0.00000	0.00003	74	5.0
Micromonospora coriariae	285665	S	289	296	585	0.00004	0.00002	0.00000	0.00002	72	5.0
Micromonospora profundi	1420889	S	274	278	552	0.00004	0.00002	0.00000	0.00002	71	5.0
Micromonospora echinaurantiaca	47857	S	255	263	518	0.00003	0.00002	0.00000	0.00002	74	5.0
Micromonospora endophytica	515350	S	236	240	476	0.00003	0.00002	0.00000	0.00002	72	5.0
Micromonospora maris	1003110	S	226	229	455	0.00003	0.00002	0.00002	0.00002	72	nan
Micromonospora siamensis	299152	S	207	213	420	0.00003	0.00001	0.00000	0.00002	74	5.0
Micromonospora zamorensis	709883	S	206	211	417	0.00003	0.00001	0.00000	0.00002	72	5.0
Micromonospora purpureochromogenes	47872	S	203	210	413	0.00003	0.00001	0.00000	0.00002	73	5.0
Micromonospora craniellae	2294034	S	199	203	402	0.00003	0.00001	0.00000	0.00002	72	5.0
Micromonospora ferruginea	2749844	S	196	205	401	0.00003	0.00001	0.00000	0.00002	74	5.0
Micromonospora echinospora	1877	S	173	176	349	0.00002	0.00001	0.00000	0.00002	73	5.0
Micromonospora inositola	47865	S	171	176	347	0.00002	0.00001	0.00000	0.00002	73	5.0
Micromonospora sagamiensis	47875	S	165	168	333	0.00002	0.00001	0.00000	0.00001	73	5.0
Micromonospora auratinigra	261654	S	164	169	333	0.00002	0.00001	0.00000	0.00002	74	5.0
Micromonospora halotolerans	709879	S	161	168	329	0.00002	0.00001	0.00000	0.00002	74	5.0
Micromonospora terminaliae	1914461	S	160	166	326	0.00002	0.00001	0.00000	0.00002	74	5.0
Micromonospora echinofusca	47858	S	157	161	318	0.00002	0.00001	0.00000	0.00001	74	5.0
Micromonospora chokoriensis	356851	S	156	161	317	0.00002	0.00001	0.00000	0.00001	72	5.0
Micromonospora narathiwatensis	299146	S	154	158	312	0.00002	0.00001	0.00000	0.00001	74	5.0
Micromonospora coxensis	356852	S	153	158	311	0.00002	0.00001	0.00000	0.00001	74	5.0
Micromonospora viridifaciens	1881	S	152	156	308	0.00002	0.00001	0.00000	0.00001	72	5.0
Actinoplanes sp. N902-109	649831	S	3495	3781	7276	0.00049	0.00025	0.00037	0.00030	72	nan
Actinoplanes sp. L3-i22	2836373	S	3064	4254	7318	0.00049	0.00028	0.00039	0.00034	73	nan
Actinoplanes sp. OR16	946334	S	2915	3676	6591	0.00044	0.00025	0.00030	0.00028	71	nan
Actinoplanes sp. NRRL 3884	3040509	S	1994	3566	5560	0.00037	0.00024	0.00034	0.00029	73	nan
Actinoplanes friuliensis	196914	S	4771	4962	9733	0.00065	0.00033	0.00042	0.00038	71	nan
Actinoplanes hotanensis	2906497	S	4204	4218	8422	0.00056	0.00028	0.00033	0.00033	72	nan
Actinoplanes derwentensis	113562	S	2648	2853	5501	0.00037	0.00019	0.00021	0.00021	70	nan
Actinoplanes sichuanensis	512349	S	2545	2805	5350	0.00036	0.00019	0.00021	0.00021	71	nan
Actinoplanes missouriensis	1866	S	2369	2870	5239	0.00035	0.00019	0.00025	0.00022	72	nan
Actinoplanes teichomyceticus	1867	S	1934	2418	4352	0.00029	0.00016	0.00000	0.00021	73	5.0
Actinoplanes ianthinogenes	122358	S	1600	2319	3919	0.00026	0.00015	0.00022	0.00019	73	nan
Couchioplanes caeruleus	56438	S	3466	3535	7001	0.00047	0.00024	0.00000	0.00030	74	5.0
Dactylosporangium aurantiacum	35754	S	524	530	1054	0.00007	0.00004	0.00000	0.00005	74	5.0
Dactylosporangium fulvum	53359	S	284	308	592	0.00004	0.00002	0.00003	0.00002	72	nan
Dactylosporangium vinaceum	53362	S	154	399	553	0.00004	0.00003	0.00000	0.00003	73	5.0
Dactylosporangium roseum	47989	S	132	145	277	0.00002	0.00001	0.00000	0.00001	72	5.0
Dactylosporangium matsuzakiense	53360	S	100	285	385	0.00003	0.00002	0.00000	0.00002	73	5.0
Phytohabitans suffuscus	624315	S	602	666	1268	0.00008	0.00004	0.00006	0.00006	73	nan
Phytohabitans flavus	1076124	S	370	401	771	0.00005	0.00003	0.00000	0.00003	71	5.0
Solwaraspora sp. WMMD791	3016086	S	213	369	582	0.00004	0.00002	0.00000	0.00003	72	5.0
Solwaraspora sp. WMMA2056	3015161	S	136	326	462	0.00003	0.00002	0.00000	0.00003	72	5.0
Plantactinospora sp. KBS50	2024580	S	314	608	922	0.00006	0.00004	0.00000	0.00005	73	5.0
Catellatospora sp. IY07-71	2728827	S	340	343	683	0.00005	0.00002	0.00000	0.00003	73	5.0
Polymorphospora rubra	338584	S	325	330	655	0.00004	0.00002	0.00000	0.00003	73	5.0
Saccharomonospora marina	632569	S	154507	155277	309784	0.02069	0.01037	0.01119	0.01094	70	nan
Pseudonocardia petroleophila	37331	S	107898	108828	216726	0.01448	0.00727	0.00991	0.01049	75	nan
Pseudonocardia sp. DSM 110487	2865833	S	105	159	264	0.00002	0.00001	0.00000	0.00001	72	4.0
Saccharothrix syringae	103733	S	103	108	211	0.00001	0.00001	0.00000	0.00001	75	4.0
Actinomyces marmotae	2737173	S	144670	145419	290089	0.01938	0.00971	0.01196	0.01193	72	nan
Nonomuraea sp. ATCC 55076	1909395	S	112	164	276	0.00002	0.00001	0.00000	0.00001	73	5.0
Streptosporangium sp. 'caverna'	2202249	S	211	236	447	0.00003	0.00002	0.00000	0.00002	70	4.0
Baekduia soli	496014	S	30831	30849	61680	0.00412	0.00206	0.00281	0.00295	74	nan
Bacillus sp. Y1	352858	S	368440	369831	738271	0.04931	0.02470	0.02198	0.02137	38	nan
Bacillus sp. S3	486398	S	183548	184273	367821	0.02457	0.01231	0.01068	0.01045	41	nan
Bacillus sp. A260	2660750	S	33663	300415	334078	0.02231	0.02007	0.01951	0.01876	35	nan
Bacillus sp. DX3.1	3052091	S	211	216	427	0.00003	0.00001	0.00001	0.00001	36	nan
Bacillus sp. BD59S	2499213	S	104	179	283	0.00002	0.00001	0.00001	0.00001	35	nan
Bacillus sp. ZJS3	2928154	S	102	166	268	0.00002	0.00001	0.00001	0.00001	35	nan
Bacillus cereus	1396	S	4457	29997	34454	0.00230	0.00200	0.00195	0.00187	35	nan
Bacillus thuringiensis	1428	S	2893	121874	124767	0.00833	0.00814	0.00793	0.00761	35	nan
Bacillus mycoides	1405	S	1098	1796	2894	0.00019	0.00012	0.00012	0.00011	35	nan
Bacillus wiedmannii	1890302	S	740	945	1685	0.00011	0.00006	0.00006	0.00006	35	nan
Bacillus luti	2026191	S	476	510	986	0.00007	0.00003	0.00003	0.00003	35	nan
Bacillus anthracis	1392	S	440	26071	26511	0.00177	0.00174	0.00170	0.00163	35	nan
Bacillus pseudomycoides	64104	S	407	413	820	0.00005	0.00003	0.00003	0.00003	35	nan
Bacillus toyonensis	155322	S	374	854	1228	0.00008	0.00006	0.00006	0.00005	35	nan
Bacillus tropicus	2026188	S	317	739	1056	0.00007	0.00005	0.00005	0.00005	35	nan
Bacillus cytotoxicus	580165	S	236	237	473	0.00003	0.00002	0.00001	0.00001	36	nan
Bacillus paranthracis	2026186	S	208	909	1117	0.00007	0.00006	0.00006	0.00006	35	nan
Bacillus nitratireducens	2026193	S	203	231	434	0.00003	0.00002	0.00001	0.00001	36	nan
Bacillus pacificus	2026187	S	140	245	385	0.00003	0.00002	0.00002	0.00002	36	nan
Bacillus arachidis	2819290	S	142	145	287	0.00002	0.00001	0.00001	0.00001	36	nan
Lysinibacillus sp. GJ-1	2896845	S	15980	38649	54629	0.00365	0.00258	0.00234	0.00230	37	nan
Salicibibacter cibi	2743001	S	103	105	208	0.00001	0.00001	0.00000	0.00001	46	4.0
Staphylococcus arlettae	29378	S	311405	316545	627950	0.04194	0.02114	0.02132	0.02065	34	nan
Staphylococcus xylosus	1288	S	1550	1583	3133	0.00021	0.00011	0.00000	0.00011	33	4.0
Staphylococcus carnosus	1281	S	968	984	1952	0.00013	0.00007	0.00000	0.00006	35	4.0
Staphylococcus equorum	246432	S	954	1374	2328	0.00016	0.00009	0.00000	0.00009	34	4.0
Staphylococcus epidermidis	1282	S	668	721	1389	0.00009	0.00005	0.00000	0.00005	33	5.0
Staphylococcus saprophyticus	29385	S	454	468	922	0.00006	0.00003	0.00000	0.00003	33	4.0
Staphylococcus aureus	1280	S	179	385	564	0.00004	0.00003	0.00000	0.00003	33	4.0
Sporosarcina sp. Marseille-Q4063	2810514	S	21499	21533	43032	0.00287	0.00144	0.00126	0.00122	40	nan
Paenibacillus sp. FSL H7-0357	1536774	S	104	144	248	0.00002	0.00001	0.00000	0.00001	50	4.0
Vagococcus intermedius	2991418	S	213087	214852	427939	0.02858	0.01435	0.01367	0.01337	36	nan
Weissella koreensis	165096	S	113056	115389	228445	0.01526	0.00771	0.00734	0.00720	37	nan
Pediococcus pentosaceus	1255	S	37254	37990	75244	0.00503	0.00254	0.00233	0.00225	38	nan
Clostridium tyrobutyricum	1519	S	377454	377823	755277	0.05045	0.02524	0.02779	0.02740	32	nan
Clostridium kluyveri	1534	S	6799	6804	13603	0.00091	0.00045	0.00050	0.00048	31	nan
Clostridium ljungdahlii	1538	S	2650	4047	6697	0.00045	0.00027	0.00032	0.00029	31	nan
Clostridium manihotivorum	2320868	S	2106	2109	4215	0.00028	0.00014	0.00000	0.00015	33	5.0
Clostridium pasteurianum	1501	S	1512	1513	3025	0.00020	0.00010	0.00011	0.00011	31	nan
Clostridium sp. 001	1970093	S	403	473	876	0.00006	0.00003	0.00000	0.00003	32	5.0
Clostridium sp. AWRP	2212991	S	217	243	460	0.00003	0.00002	0.00000	0.00002	31	3.0
Clostridium sp. JN-1	2483110	S	173	173	346	0.00002	0.00001	0.00000	0.00001	31	4.0
Clostridium sp. OS1-26	3070681	S	143	143	286	0.00002	0.00001	0.00000	0.00001	32	3.0
Clostridium sp. DL-VIII	641107	S	119	119	238	0.00002	0.00001	0.00000	0.00001	30	4.0
Clostridium sp. JS66	3064705	S	106	108	214	0.00001	0.00001	0.00000	0.00001	30	4.0
Clostridium botulinum	1491	S	839	964	1803	0.00012	0.00006	0.00000	0.00008	28	5.0
Clostridium scatologenes	1548	S	392	409	801	0.00005	0.00003	0.00000	0.00003	29	5.0
Clostridium taeniosporum	394958	S	238	238	476	0.00003	0.00002	0.00000	0.00002	27	4.0
Clostridium fermenticellae	2068654	S	216	216	432	0.00003	0.00001	0.00000	0.00002	31	3.0
Clostridium carboxidivorans	217159	S	165	168	333	0.00002	0.00001	0.00000	0.00001	31	4.0
Clostridium tagluense	360422	S	150	150	300	0.00002	0.00001	0.00000	0.00001	30	4.0
Clostridium estertheticum	238834	S	147	147	294	0.00002	0.00001	0.00000	0.00001	30	4.0
Clostridium felsineum	36839	S	138	138	276	0.00002	0.00001	0.00000	0.00001	30	4.0
Clostridium thermarum	1716543	S	102	103	205	0.00001	0.00001	0.00000	0.00001	37	3.0
Caminicella sporogenes	166485	S	9356	9376	18732	0.00125	0.00063	0.00076	0.00075	30	nan
Candidatus Syntrophocurvum alkaliphilum	2293317	S	184605	184652	369257	0.02466	0.01233	0.01267	0.01250	32	nan
Clostridioides difficile	1496	S	139861	144697	284558	0.01901	0.00967	0.01185	0.01163	29	nan
Dehalobacter sp. CF	1131462	S	3189	56696	59885	0.00400	0.00379	0.00315	0.00310	46	nan
[Clostridium] colinum	36835	S	53939	54009	107948	0.00721	0.00361	0.00498	0.00527	26	nan
Coprococcus eutactus	33043	S	222	292	514	0.00003	0.00002	0.00000	0.00002	45	4.0
Mesoplasma tabanidae	219745	S	148811	153807	302618	0.02021	0.01027	0.01368	0.01366	27	nan
Mesomycoplasma flocculare	2128	S	40259	41271	81530	0.00545	0.00276	0.00330	0.00328	29	nan
Mesomycoplasma molare	171288	S	3180	3185	6365	0.00043	0.00021	0.00032	0.00033	24	nan
Metamycoplasma hyosynoviae	29559	S	43581	43652	87233	0.00583	0.00292	0.00383	0.00383	27	nan
Pseudomonas seleniipraecipitans	640205	S	492464	499032	991496	0.06623	0.03333	0.03005	0.02891	63	nan
Pseudomonas juntendi	2666183	S	73670	175356	249026	0.01663	0.01171	0.01059	0.01034	63	nan
Pseudomonas sp. MM211	2866808	S	13818	14133	27951	0.00187	0.00094	0.00000	0.00082	63	5.0
Pseudomonas sp. LPH1	1898684	S	709	1360	2069	0.00014	0.00009	0.00008	0.00008	64	nan
Pseudomonas sp. MSPm1	2726956	S	362	415	777	0.00005	0.00003	0.00003	0.00002	63	nan
Pseudomonas sp. DY-1	1755504	S	289	304	593	0.00004	0.00002	0.00000	0.00002	64	4.0
Pseudomonas sp. NY5710	2662033	S	228	572	800	0.00005	0.00004	0.00003	0.00003	63	nan
Pseudomonas sp. SL4(2022)	2994661	S	169	179	348	0.00002	0.00001	0.00000	0.00001	61	4.0
Pseudomonas sp. DNDY-54	2870860	S	165	213	378	0.00003	0.00001	0.00000	0.00001	62	5.0
Pseudomonas sp. B11D7D	2735906	S	158	175	333	0.00002	0.00001	0.00001	0.00001	63	nan
Pseudomonas sp. CC6-YY-74	1930532	S	119	121	240	0.00002	0.00001	0.00000	0.00001	63	4.0
Pseudomonas sp. NEEL19	2867409	S	110	631	741	0.00005	0.00004	0.00004	0.00004	63	nan
Pseudomonas fulva	47880	S	3944	7141	11085	0.00074	0.00048	0.00043	0.00042	64	nan
Pseudomonas putida	303	S	987	2231	3218	0.00021	0.00015	0.00013	0.00013	63	nan
Pseudomonas aeruginosa	287	S	766	2875	3641	0.00024	0.00019	0.00019	0.00017	65	nan
Pseudomonas mendocina	300	S	672	766	1438	0.00010	0.00005	0.00005	0.00005	64	nan
Pseudomonas alcaligenes	43263	S	112	121	233	0.00002	0.00001	0.00000	0.00001	66	5.0
Pseudomonas argentinensis	289370	S	1334	1410	2744	0.00018	0.00009	0.00000	0.00009	66	5.0
