name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Gemella morbillorum	29391	S	4460947	4480075	8941022	0.63889	0.32013	0.30325	0.30468	30	nan
Gemella haemolysans	1379	S	129707	129999	259706	0.01856	0.00929	0.00000	0.00881	31	5.0
Gemella sanguinis	84135	S	33584	33703	67287	0.00481	0.00241	0.00236	0.00237	29	nan
Gemella sp. zg-570	2840371	S	1047	1048	2095	0.00015	0.00007	0.00000	0.00008	30	4.0
Gemella sp. ND 6198	2040624	S	301	3681	3982	0.00028	0.00026	0.00000	0.00025	31	5.0
Staphylococcus hominis	1290	S	973	1069	2042	0.00015	0.00008	0.00000	0.00007	32	4.0
Staphylococcus chromogenes	46126	S	326	350	676	0.00005	0.00003	0.00000	0.00002	36	3.0
Staphylococcus pseudoxylosus	2282419	S	118	134	252	0.00002	0.00001	0.00000	0.00001	34	4.0
Abyssicoccus albus	1817405	S	108	109	217	0.00002	0.00001	0.00000	0.00001	34	4.0
Bacillus methanolicus	1471	S	138	267	405	0.00003	0.00002	0.00000	0.00002	38	4.0
Lysinibacillus louembei	1470088	S	235	242	477	0.00003	0.00002	0.00000	0.00001	40	4.0
Peribacillus simplex	1478	S	119	131	250	0.00002	0.00001	0.00000	0.00001	40	4.0
Ureibacillus thermosphaericus	51173	S	293	304	597	0.00004	0.00002	0.00000	0.00002	37	4.0
Rummeliibacillus stabekisii	241244	S	131	219	350	0.00003	0.00002	0.00000	0.00001	38	5.0
Paenisporosarcina cavernae	2320858	S	131	145	276	0.00002	0.00001	0.00000	0.00001	39	4.0
Vagococcus intermedius	2991418	S	871582	877789	1749371	0.12500	0.06272	0.06206	0.05184	36	nan
Vagococcus teuberi	519472	S	128	132	260	0.00002	0.00001	0.00000	0.00001	34	3.0
Enterococcus cecorum	44008	S	250	252	502	0.00004	0.00002	0.00000	0.00001	37	4.0
Enterococcus gallinarum	1353	S	139	286	425	0.00003	0.00002	0.00000	0.00002	41	4.0
Streptococcus sp. oral taxon 431	712633	S	9986	10458	20444	0.00146	0.00075	0.00000	0.00060	41	4.0
Streptococcus sp. Marseille-Q3533	2759692	S	224	233	457	0.00003	0.00002	0.00000	0.00001	40	4.0
Streptococcus sp. DTU_2020_1001019_1_SI_AUS_MUR_006	3077584	S	182	189	371	0.00003	0.00001	0.00000	0.00001	42	4.0
Streptococcus equi	1336	S	3542	3605	7147	0.00051	0.00026	0.00000	0.00021	43	4.0
Streptococcus dysgalactiae	1334	S	313	1358	1671	0.00012	0.00010	0.00000	0.00008	41	4.0
Streptococcus cristatus	45634	S	3561	3691	7252	0.00052	0.00026	0.00000	0.00021	45	4.0
Streptococcus vestibularis	1343	S	544	614	1158	0.00008	0.00004	0.00000	0.00003	42	4.0
Streptococcus constellatus	76860	S	477	908	1385	0.00010	0.00006	0.00000	0.00005	40	4.0
Streptococcus suis	1307	S	321	360	681	0.00005	0.00003	0.00000	0.00002	42	4.0
Streptococcus alactolyticus	29389	S	301	325	626	0.00004	0.00002	0.00000	0.00002	43	4.0
Streptococcus pluranimalium	82348	S	279	286	565	0.00004	0.00002	0.00000	0.00002	40	4.0
Streptococcus himalayensis	1888195	S	212	219	431	0.00003	0.00002	0.00000	0.00001	42	4.0
Streptococcus mitis	28037	S	203	238	441	0.00003	0.00002	0.00000	0.00001	42	4.0
Streptococcus pyogenes	1314	S	113	204	317	0.00002	0.00001	0.00000	0.00001	40	4.0
Streptococcus parasanguinis	1318	S	107	120	227	0.00002	0.00001	0.00000	0.00001	44	4.0
Streptococcus pneumoniae	1313	S	103	148	251	0.00002	0.00001	0.00000	0.00001	41	4.0
Granulicatella adiacens	46124	S	442	443	885	0.00006	0.00003	0.00000	0.00003	37	4.0
Jeotgalibaca ciconiae	2496265	S	323	324	647	0.00005	0.00002	0.00000	0.00002	37	4.0
Lactobacillus sp. PV034	2594495	S	307	308	615	0.00004	0.00002	0.00000	0.00002	34	4.0
Weissella confusa	1583	S	188	193	381	0.00003	0.00001	0.00000	0.00001	46	nan
Clostridium argentinense	29341	S	184699	184850	369549	0.02641	0.01321	0.01210	0.01388	29	nan
Clostridium beijerinckii	1520	S	622	674	1296	0.00009	0.00005	0.00000	0.00005	30	4.0
Clostridium haemolyticum	84025	S	329	346	675	0.00005	0.00002	0.00000	0.00003	26	4.0
Clostridium gelidum	704125	S	217	217	434	0.00003	0.00002	0.00000	0.00002	29	4.0
Clostridium cellulovorans	1493	S	215	215	430	0.00003	0.00002	0.00000	0.00001	32	3.0
Clostridium estertheticum	238834	S	142	142	284	0.00002	0.00001	0.00000	0.00001	30	4.0
Paraclostridium bifermentans	1490	S	420	423	843	0.00006	0.00003	0.00000	0.00003	28	4.0
Filifactor alocis	143361	S	6211	6231	12442	0.00089	0.00045	0.00000	0.00037	35	5.0
Oscillibacter hominis	2763056	S	3860	3885	7745	0.00055	0.00028	0.00000	0.00025	61	4.0
Amygdalobacter nucleatus	3029274	S	105	118	223	0.00002	0.00001	0.00000	0.00001	40	4.0
Lachnoanaerobaculum gingivalis	2490855	S	827	892	1719	0.00012	0.00006	0.00000	0.00005	38	4.0
Lachnoanaerobaculum umeaense	617123	S	182	182	364	0.00003	0.00001	0.00000	0.00001	35	4.0
Blautia obeum	40520	S	200	207	407	0.00003	0.00001	0.00000	0.00001	44	5.0
Kineothrix sp. MB12-C1	3070215	S	195	195	390	0.00003	0.00001	0.00000	0.00001	42	4.0
Roseburia rectibacter	2763062	S	181	182	363	0.00003	0.00001	0.00000	0.00001	43	4.0
Lachnospira eligens	39485	S	171	171	342	0.00002	0.00001	0.00000	0.00001	38	4.0
Mogibacterium pumilum	86332	S	447	454	901	0.00006	0.00003	0.00000	0.00003	43	4.0
Tepidanaerobacter acetatoxydans	499229	S	233	233	466	0.00003	0.00002	0.00000	0.00001	38	4.0
Halanaerobium praevalens	2331	S	146	146	292	0.00002	0.00001	0.00000	0.00001	32	4.0
Parvimonas micra	33033	S	1825	1843	3668	0.00026	0.00013	0.00000	0.00014	29	4.0
Veillonella parvula	29466	S	677	680	1357	0.00010	0.00005	0.00000	0.00004	40	4.0
Veillonella atypica	39777	S	226	226	452	0.00003	0.00002	0.00000	0.00001	40	4.0
Curtobacterium sp. MCSS17_016	2175644	S	1136499	1705329	2841828	0.20307	0.12186	0.15090	0.14997	71	nan
Curtobacterium sp. MCBD17_026	2175621	S	787	935	1722	0.00012	0.00007	0.00009	0.00009	72	nan
Curtobacterium sp. YC1	2795488	S	779	803	1582	0.00011	0.00006	0.00008	0.00008	73	nan
Curtobacterium sp. MCSS17_005	2175641	S	689	921	1610	0.00012	0.00007	0.00009	0.00008	71	nan
Curtobacterium sp. MCLR17_036	2175620	S	550	567	1117	0.00008	0.00004	0.00006	0.00006	72	nan
Curtobacterium sp. MCPF17_002	2175645	S	476	484	960	0.00007	0.00003	0.00005	0.00004	73	nan
Curtobacterium sp. TC1	2862880	S	452	493	945	0.00007	0.00004	0.00000	0.00004	71	5.0
Curtobacterium sp. MCPF17_021	2175639	S	443	780	1223	0.00009	0.00006	0.00007	0.00007	71	nan
Curtobacterium sp. MCLR17_054	2175632	S	434	740	1174	0.00008	0.00005	0.00007	0.00007	71	nan
Curtobacterium sp. MCLR17_058	2175635	S	424	783	1207	0.00009	0.00006	0.00007	0.00007	71	nan
Curtobacterium sp. BH-2-1-1	1905847	S	405	413	818	0.00006	0.00003	0.00004	0.00004	72	nan
Curtobacterium sp. MCLR17_031	2175622	S	395	693	1088	0.00008	0.00005	0.00007	0.00006	72	nan
Curtobacterium sp. MCLR17_007	2175648	S	373	378	751	0.00005	0.00003	0.00004	0.00003	71	nan
Curtobacterium sp. 24E2	2804758	S	345	395	740	0.00005	0.00003	0.00004	0.00004	71	nan
Curtobacterium sp. 9128	1793722	S	343	347	690	0.00005	0.00002	0.00003	0.00003	71	nan
Curtobacterium sp. DN_7.5	3049047	S	330	337	667	0.00005	0.00002	0.00003	0.00003	72	nan
Curtobacterium sp. 458	3050069	S	320	327	647	0.00005	0.00002	0.00003	0.00003	72	nan
Curtobacterium sp. MCJR17_020	2175619	S	306	360	666	0.00005	0.00003	0.00000	0.00003	72	5.0
Curtobacterium sp. MCLR17_032	2175650	S	244	254	498	0.00004	0.00002	0.00002	0.00002	72	nan
Curtobacterium sp. MCSS17_015	2175666	S	243	250	493	0.00004	0.00002	0.00002	0.00002	72	nan
Curtobacterium sp. MCSS17_007	2175646	S	242	250	492	0.00004	0.00002	0.00003	0.00002	73	nan
Curtobacterium sp. L6-1	2841594	S	238	243	481	0.00003	0.00002	0.00003	0.00002	73	nan
Curtobacterium sp. MCPF17_052	2175655	S	233	242	475	0.00003	0.00002	0.00002	0.00002	72	nan
Curtobacterium sp. MR_MD2014	1561023	S	223	232	455	0.00003	0.00002	0.00002	0.00002	73	nan
Curtobacterium sp. SGAir0471	2070337	S	160	178	338	0.00002	0.00001	0.00002	0.00002	72	nan
Curtobacterium sp. TXMA1	2876939	S	150	168	318	0.00002	0.00001	0.00002	0.00002	73	nan
Curtobacterium sp. Arg-1	2935040	S	142	298	440	0.00003	0.00002	0.00003	0.00003	71	nan
Curtobacterium flaccumfaciens	2035	S	3245	4196	7441	0.00053	0.00030	0.00042	0.00038	72	nan
Rathayibacter rathayi	33887	S	435266	436822	872088	0.06232	0.03121	0.03718	0.03746	70	nan
Rathayibacter iranicus	59737	S	21721	21756	43477	0.00311	0.00155	0.00196	0.00169	69	nan
Rathayibacter tritici	33888	S	1641	1649	3290	0.00024	0.00012	0.00000	0.00014	71	5.0
Rathayibacter sp. VKM Ac-2760	2609253	S	231	243	474	0.00003	0.00002	0.00000	0.00002	73	5.0
Rathayibacter sp. VKM Ac-2804	2609257	S	202	221	423	0.00003	0.00002	0.00000	0.00002	73	5.0
Rathayibacter sp. VKM Ac-2759	2609252	S	144	164	308	0.00002	0.00001	0.00000	0.00002	72	4.0
Rathayibacter sp. VKM Ac-2801	2609255	S	131	215	346	0.00002	0.00002	0.00000	0.00002	73	4.0
Dermabacter jinjuensis	1667168	S	152	155	307	0.00002	0.00001	0.00000	0.00001	63	3.0
Mobiluncus curtisii	2051	S	1064526	1069410	2133936	0.15248	0.07642	0.06551	0.06652	57	nan
Mobiluncus sp. Marseille-Q7826	3036302	S	20114	20172	40286	0.00288	0.00144	0.00000	0.00128	59	4.0
Varibaculum prostatecancerukia	2811781	S	9952	9975	19927	0.00142	0.00071	0.00000	0.00061	54	5.0
Schaalia turicensis	131111	S	1639	1656	3295	0.00024	0.00012	0.00000	0.00010	58	5.0
Actinotignum urinale	190146	S	1079	1083	2162	0.00015	0.00008	0.00000	0.00006	51	4.0
Trueperella pyogenes	1661	S	127	127	254	0.00002	0.00001	0.00000	0.00001	61	5.0
Trueperella abortisuis	445930	S	110	110	220	0.00002	0.00001	0.00000	0.00001	66	5.0
Streptomyces venezuelae	54571	S	908120	928371	1836491	0.13123	0.06634	0.09355	0.09342	72	nan
Gardnerella vaginalis	2702	S	2633	2652	5285	0.00038	0.00019	0.00000	0.00015	41	5.0
Gardnerella leopoldii	2792978	S	1944	1972	3916	0.00028	0.00014	0.00000	0.00011	44	4.0
