name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Bacillus pseudomycoides	64104	S	522650	529386	1052036	0.06806	0.03425	0.03713	0.03589	35	nan
Bacillus anthracis	1392	S	18619	87022	105641	0.00683	0.00563	0.00621	0.00592	36	nan
Bacillus cereus	1396	S	4483	19604	24087	0.00156	0.00127	0.00140	0.00134	35	nan
Bacillus mycoides	1405	S	2549	3399	5948	0.00038	0.00022	0.00024	0.00023	35	nan
Bacillus thuringiensis	1428	S	2143	16505	18648	0.00121	0.00107	0.00119	0.00112	35	nan
Bacillus toyonensis	155322	S	1631	2797	4428	0.00029	0.00018	0.00020	0.00019	35	nan
Bacillus tropicus	2026188	S	447	847	1294	0.00008	0.00005	0.00006	0.00006	35	nan
Bacillus wiedmannii	1890302	S	366	452	818	0.00005	0.00003	0.00003	0.00003	35	nan
Bacillus cytotoxicus	580165	S	308	310	618	0.00004	0.00002	0.00000	0.00002	36	5.0
Bacillus sp. JAS24-2	2217832	S	142	277	419	0.00003	0.00002	0.00002	0.00002	35	nan
Bacillus luti	2026191	S	147	156	303	0.00002	0.00001	0.00001	0.00001	35	nan
Bacillus paranthracis	2026186	S	135	401	536	0.00003	0.00003	0.00003	0.00003	36	nan
Bacillus pacificus	2026187	S	101	156	257	0.00002	0.00001	0.00001	0.00001	36	nan
Bacillus sp. 1NLA3E	666686	S	37592	37831	75423	0.00488	0.00245	0.00240	0.00242	37	nan
Bacillus sp. DX3.1	3052091	S	408	414	822	0.00005	0.00003	0.00003	0.00003	36	nan
Bacillus arachidis	2819290	S	305	310	615	0.00004	0.00002	0.00002	0.00002	36	nan
Lentibacillus amyloliquefaciens	1472767	S	404328	405468	809796	0.05239	0.02623	0.02397	0.02403	42	nan
Staphylococcus sp. IVB6181	2929481	S	431933	438071	870004	0.05628	0.02834	0.02898	0.02854	38	nan
Staphylococcus condimenti	70255	S	47551	48433	95984	0.00621	0.00313	0.00338	0.00335	35	nan
Staphylococcus epidermidis	1282	S	407	479	886	0.00006	0.00003	0.00000	0.00004	33	4.0
Staphylococcus aureus	1280	S	263	1187	1450	0.00009	0.00008	0.00000	0.00008	35	3.0
Kurthia sp. YJT4	3049086	S	266128	419165	685293	0.04433	0.02712	0.02793	0.02747	37	nan
Kurthia sp. 11kri321	1750719	S	119	193	312	0.00002	0.00001	0.00001	0.00001	37	nan
Rummeliibacillus sp. G93	2939494	S	72553	76148	148701	0.00962	0.00493	0.00500	0.00489	39	nan
Brevibacillus laterosporus	1465	S	132	140	272	0.00002	0.00001	0.00000	0.00001	42	4.0
Lactococcus paracarnosus	2749962	S	153939	156351	310290	0.02007	0.01011	0.01006	0.00993	40	nan
Lactococcus carnosus	2749961	S	4365	4486	8851	0.00057	0.00029	0.00000	0.00028	40	4.0
