name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Serratia marcescens	615	S	59597	214661	274258	0.02518	0.01970	nan	nan	63	4.0
Serratia sp. JKS000199	1938820	S	27198	3460677	3487875	0.32016	0.31767	nan	nan	63	4.0
Serratia sp. FDAARGOS_506	2420306	S	3201	4843	8044	0.00074	0.00044	nan	nan	62	4.0
Serratia sp. SCBI	488142	S	905	7031	7936	0.00073	0.00065	nan	nan	63	4.0
Serratia sp. FS14	1327989	S	743	4102	4845	0.00044	0.00038	nan	nan	63	4.0
Serratia sp. UGAL515B_01	2986763	S	551	555	1106	0.00010	0.00005	nan	nan	50	3.0
Serratia sp. LS-1	2485839	S	500	8992	9492	0.00087	0.00083	nan	nan	63	4.0
Serratia sp. K-E0102	3021405	S	279	3080	3359	0.00031	0.00028	nan	nan	63	4.0
Serratia sp. CMO1	2785630	S	257	4492	4749	0.00044	0.00041	nan	nan	63	4.0
Serratia sp. FGI94	671990	S	236	412	648	0.00006	0.00004	nan	nan	63	4.0
Serratia sp. SSNIH1	1758196	S	183	2986	3169	0.00029	0.00027	nan	nan	63	4.0
Serratia sp. 1D1416	2447890	S	171	698	869	0.00008	0.00006	nan	nan	63	4.0
Serratia sp. HRI	2663241	S	163	3818	3981	0.00037	0.00035	nan	nan	63	4.0
Serratia sp. P2ACOL2	2482769	S	125	503	628	0.00006	0.00005	nan	nan	61	5.0
Serratia sp. 3ACOL1	2448483	S	119	220	339	0.00003	0.00002	nan	nan	58	5.0
Serratia ureilytica	300181	S	8340	78671	87011	0.00799	0.00722	nan	nan	63	4.0
Serratia entomophila	42906	S	3188	4251	7439	0.00068	0.00039	nan	nan	62	5.0
Serratia plymuthica	82996	S	2612	4004	6616	0.00061	0.00037	nan	nan	60	5.0
Serratia proteamaculans	28151	S	2250	2770	5020	0.00046	0.00025	nan	nan	58	5.0
Serratia symbiotica	138074	S	1865	1888	3753	0.00034	0.00017	nan	nan	54	4.0
Serratia liquefaciens	614	S	1827	3067	4894	0.00045	0.00028	nan	nan	59	5.0
Serratia odorifera	618	S	1612	1647	3259	0.00030	0.00015	nan	nan	58	5.0
Serratia grimesii	82995	S	1064	1154	2218	0.00020	0.00011	nan	nan	54	4.0
Serratia fonticola	47917	S	987	1542	2529	0.00023	0.00014	nan	nan	58	5.0
Serratia surfactantfaciens	2741499	S	935	3268	4203	0.00039	0.00030	nan	nan	63	4.0
Serratia quinivorans	137545	S	866	1009	1875	0.00017	0.00009	nan	nan	57	5.0
Serratia rubidaea	61652	S	819	1123	1942	0.00018	0.00010	nan	nan	63	4.0
Serratia inhibens	2338073	S	742	878	1620	0.00015	0.00008	nan	nan	60	5.0
Serratia nevei	2703794	S	386	3639	4025	0.00037	0.00033	nan	nan	63	4.0
Serratia nematodiphila	458197	S	380	4840	5220	0.00048	0.00044	nan	nan	63	4.0
Serratia rhizosphaerae	2597702	S	351	557	908	0.00008	0.00005	nan	nan	61	5.0
Serratia ficaria	61651	S	189	909	1098	0.00010	0.00008	nan	nan	63	4.0
Yersinia mollaretii	33060	S	197	221	418	0.00004	0.00002	nan	nan	51	4.0
Pectobacterium actinidiae	1507808	S	199151	205524	404675	0.03715	0.01887	nan	nan	54	4.0
Pectobacterium carotovorum	554	S	3181	4108	7289	0.00067	0.00038	nan	nan	54	4.0
Pectobacterium brasiliense	180957	S	2041	2423	4464	0.00041	0.00022	nan	nan	54	4.0
Pectobacterium sp. F1-1	2949614	S	563	749	1312	0.00012	0.00007	nan	nan	54	4.0
Pectobacterium sp. A5351	2914983	S	545	574	1119	0.00010	0.00005	nan	nan	54	4.0
Pectobacterium sp. PL64	2738983	S	473	516	989	0.00009	0.00005	nan	nan	54	4.0
Pectobacterium versatile	2488639	S	1452	2038	3490	0.00032	0.00019	nan	nan	54	4.0
Pectobacterium polaris	2042057	S	953	1044	1997	0.00018	0.00010	nan	nan	54	4.0
Pectobacterium odoriferum	78398	S	585	651	1236	0.00011	0.00006	nan	nan	54	4.0
Pectobacterium parmentieri	1905730	S	551	566	1117	0.00010	0.00005	nan	nan	53	4.0
Pectobacterium polonicum	2485124	S	493	511	1004	0.00009	0.00005	nan	nan	54	5.0
Pectobacterium quasiaquaticum	2774015	S	428	487	915	0.00008	0.00004	nan	nan	54	5.0
Pectobacterium aroidearum	1201031	S	375	525	900	0.00008	0.00005	nan	nan	54	4.0
Pectobacterium atrosepticum	29471	S	352	360	712	0.00007	0.00003	nan	nan	54	5.0
Pectobacterium colocasium	2878098	S	337	439	776	0.00007	0.00004	nan	nan	54	4.0
Pectobacterium parvum	2778550	S	295	340	635	0.00006	0.00003	nan	nan	54	5.0
Pectobacterium punjabense	2108399	S	159	164	323	0.00003	0.00002	nan	nan	52	5.0
Pectobacterium wasabiae	55208	S	155	159	314	0.00003	0.00001	nan	nan	53	5.0
Pectobacterium cacticida	69221	S	126	126	252	0.00002	0.00001	nan	nan	51	4.0
