name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Sporosarcina sp. Te-1	2818390	S	2294335	2301772	4596107	0.28770	0.14408	0.13609	0.13116	45	nan
Planococcus sp. N022	3058393	S	57240	57475	114715	0.00718	0.00360	0.00342	0.00331	45	nan
Halobacillus halophilus	1570	S	268820	270644	539464	0.03377	0.01694	0.01647	0.01568	42	nan
Halobacillus mangrovi	402384	S	1388	1394	2782	0.00017	0.00009	0.00000	0.00008	42	4.0
Halobacillus litoralis	45668	S	1014	1019	2033	0.00013	0.00006	0.00000	0.00006	43	5.0
Halobacillus amylolyticus	2932259	S	550	557	1107	0.00007	0.00003	0.00000	0.00003	41	4.0
Halobacillus salinarum	2932257	S	235	235	470	0.00003	0.00001	0.00000	0.00001	43	5.0
Halobacillus shinanisalinarum	2932258	S	156	157	313	0.00002	0.00001	0.00000	0.00001	41	4.0
Halobacillus naozhouensis	554880	S	154	155	309	0.00002	0.00001	0.00000	0.00001	42	4.0
Gracilibacillus salinarum	2932255	S	43619	43918	87537	0.00548	0.00275	0.00272	0.00261	39	nan
Bacillus sp. SB49	1071080	S	275	883	1158	0.00007	0.00006	0.00000	0.00005	46	5.0
Pontibacillus sp. HMF3514	2692425	S	114	118	232	0.00001	0.00001	0.00000	0.00001	39	4.0
Pontibacillus chungwhensis	265426	S	102	116	218	0.00001	0.00001	0.00000	0.00001	41	4.0
Salinicoccus halodurans	407035	S	167524	168194	335718	0.02101	0.01053	0.01000	0.00967	46	nan
Paenibacillus sophorae	1333845	S	93482	94162	187644	0.01175	0.00589	0.00562	0.00543	54	nan
Paenibacillus sp. FSL R7-0331	1536773	S	49930	50134	100064	0.00626	0.00314	0.00296	0.00286	53	nan
Listeria monocytogenes	1639	S	2681	35783	38464	0.00241	0.00224	0.00224	0.00216	38	nan
Listeria sp. LM90SB2	2678528	S	726	73037	73763	0.00462	0.00457	0.00457	0.00441	38	nan
Listeria innocua	1642	S	389	414	803	0.00005	0.00003	0.00003	0.00003	37	nan
Listeria marthii	529731	S	196	202	398	0.00002	0.00001	0.00001	0.00001	39	nan
Listeria welshimeri	1643	S	137	140	277	0.00002	0.00001	0.00000	0.00001	36	5.0
Listeria ivanovii	1638	S	119	121	240	0.00002	0.00001	0.00000	0.00001	37	5.0
Paucilactobacillus nenjiangensis	1296540	S	653139	664439	1317578	0.08248	0.04159	0.04155	0.03962	39	nan
Paucilactobacillus oligofermentans	293371	S	453	456	909	0.00006	0.00003	0.00000	0.00003	37	4.0
Weissella paramesenteroides	1249	S	519808	523024	1042832	0.06528	0.03274	0.03315	0.03159	38	nan
Weissella jogaejeotgali	1631871	S	4170	4203	8373	0.00052	0.00026	0.00000	0.00025	39	5.0
Weissella confusa	1583	S	869	873	1742	0.00011	0.00005	0.00000	0.00005	46	4.0
Weissella cibaria	137591	S	657	660	1317	0.00008	0.00004	0.00000	0.00004	46	4.0
Weissella soli	155866	S	248	248	496	0.00003	0.00002	0.00000	0.00001	44	4.0
Lactobacillus amylolyticus	83683	S	224000	228160	452160	0.02830	0.01428	0.01448	0.01379	40	nan
Lactobacillus helveticus	1587	S	105	126	231	0.00001	0.00001	0.00000	0.00001	38	5.0
Fructilactobacillus myrtifloralis	2940301	S	95920	97205	193125	0.01209	0.00608	0.00579	0.00556	50	nan
Loigolactobacillus coryniformis	1610	S	7930	8159	16089	0.00101	0.00051	0.00000	0.00047	43	4.0
Lacticaseibacillus manihotivorans	88233	S	1303	1438	2741	0.00017	0.00009	0.00000	0.00008	48	5.0
Lacticaseibacillus paracasei	1597	S	574	854	1428	0.00009	0.00005	0.00000	0.00005	47	4.0
Leuconostoc lactis	1246	S	1598	1636	3234	0.00020	0.00010	0.00000	0.00009	44	4.0
Leuconostoc citreum	33964	S	250	292	542	0.00003	0.00002	0.00000	0.00002	39	4.0
Leuconostoc mesenteroides	1245	S	127	131	258	0.00002	0.00001	0.00000	0.00001	38	4.0
Limosilactobacillus fermentum	1613	S	1011	1087	2098	0.00013	0.00007	0.00000	0.00006	54	4.0
Limosilactobacillus reuteri	1598	S	275	315	590	0.00004	0.00002	0.00000	0.00002	40	5.0
Limosilactobacillus mucosae	97478	S	101	110	211	0.00001	0.00001	0.00000	0.00001	48	4.0
Lactiplantibacillus plantarum	1590	S	537	650	1187	0.00007	0.00004	0.00000	0.00004	45	4.0
Lactiplantibacillus paraplantarum	60520	S	226	235	461	0.00003	0.00001	0.00000	0.00001	45	4.0
Pediococcus damnosus	51663	S	572	592	1164	0.00007	0.00004	0.00000	0.00004	38	4.0
Pediococcus pentosaceus	1255	S	266	269	535	0.00003	0.00002	0.00000	0.00002	38	5.0
Levilactobacillus brevis	1580	S	592	639	1231	0.00008	0.00004	0.00000	0.00004	47	4.0
Lentilactobacillus hilgardii	1588	S	534	538	1072	0.00007	0.00003	0.00000	0.00003	41	5.0
Latilactobacillus curvatus	28038	S	515	520	1035	0.00006	0.00003	0.00000	0.00003	43	5.0
Ligilactobacillus acidipiscis	89059	S	138	138	276	0.00002	0.00001	0.00000	0.00001	40	4.0
Ligilactobacillus salivarius	1624	S	121	127	248	0.00002	0.00001	0.00000	0.00001	33	4.0
Streptococcus sp. D7B5	3038077	S	16262	23483	39745	0.00249	0.00147	0.00142	0.00137	43	nan
Streptococcus agalactiae	1311	S	408	1322	1730	0.00011	0.00008	0.00000	0.00008	40	5.0
Streptococcus oralis	1303	S	175	195	370	0.00002	0.00001	0.00001	0.00001	43	nan
Streptococcus parasuis	1501662	S	165	182	347	0.00002	0.00001	0.00000	0.00001	40	5.0
Clostridium intestinale	36845	S	204660	204877	409537	0.02564	0.01282	0.01564	0.01510	30	nan
Clostridium drakei	332101	S	28785	30585	59370	0.00372	0.00191	0.00240	0.00234	29	nan
Clostridium carboxidivorans	217159	S	18708	19327	38035	0.00238	0.00121	0.00149	0.00146	31	nan
Peptoniphilus ivorii	54006	S	97414	97568	194982	0.01221	0.00611	0.00584	0.00562	56	nan
Pontimonas salivibrio	1159327	S	842996	843415	1686411	0.10556	0.05280	0.05119	0.04914	58	nan
Curtobacterium sp. TXMA1	2876939	S	95848	100761	196609	0.01231	0.00631	0.00900	0.00880	73	nan
Brachybacterium sp. P6-10-X1	1903186	S	84338	84535	168873	0.01057	0.00529	0.00718	0.00705	71	nan
Rothia sp. SD9660Na	3047030	S	10470	10544	21014	0.00132	0.00066	0.00066	0.00064	62	nan
Paeniglutamicibacter sp. ZC-3	2986919	S	4347	4529	8876	0.00056	0.00028	0.00000	0.00030	66	5.0
Paeniglutamicibacter sp. Y32M11	2853258	S	1107	1163	2270	0.00014	0.00007	0.00000	0.00007	62	4.0
Arthrobacter sp.	1667	S	233	443	676	0.00004	0.00003	0.00000	0.00003	63	4.0
Arthrobacter sp. YC-RL1	1652545	S	130	261	391	0.00002	0.00002	0.00000	0.00002	66	4.0
Glutamicibacter creatinolyticus	162496	S	140	147	287	0.00002	0.00001	0.00000	0.00001	67	5.0
Glutamicibacter protophormiae	37930	S	125	541	666	0.00004	0.00003	0.00000	0.00004	68	5.0
Streptomyces sp. ADI95-16	1522758	S	277106	313621	590727	0.03698	0.01963	0.02815	0.02843	73	nan
Streptomyces sp. A10(2020)	2782013	S	60150	252681	312831	0.01958	0.01582	0.02608	0.02469	74	nan
Streptomyces sp. YPW6	2840373	S	14744	15793	30537	0.00191	0.00099	0.00139	0.00143	73	nan
Streptomyces sp. FR-008	206662	S	4750	15783	20533	0.00129	0.00099	0.00163	0.00154	74	nan
Streptomyces sp. NA13	2996051	S	124	280	404	0.00003	0.00002	0.00003	0.00003	74	nan
Streptomyces halobius	2879846	S	68793	69390	138183	0.00865	0.00434	0.00573	0.00556	70	nan
Streptomyces actuosus	1885	S	55615	57169	112784	0.00706	0.00358	0.00529	0.00531	73	nan
Streptomyces tubercidicus	47759	S	21401	22305	43706	0.00274	0.00140	0.00184	0.00187	71	nan
Streptomyces koyangensis	188770	S	427	487	914	0.00006	0.00003	0.00005	0.00005	74	nan
Streptomyces albidoflavus	1886	S	338	1080	1418	0.00009	0.00007	0.00011	0.00011	74	nan
Streptomyces rutgersensis	53451	S	336	348	684	0.00004	0.00002	0.00003	0.00003	74	nan
Streptomyces venezuelae	54571	S	144	173	317	0.00002	0.00001	0.00002	0.00002	73	nan
Kitasatospora fiedleri	2991545	S	36353	37152	73505	0.00460	0.00233	0.00341	0.00389	75	nan
Varibaculum prostatecancerukia	2811781	S	483641	484921	968562	0.06063	0.03035	0.02864	0.02744	54	nan
Schaalia sp. JY-X169	2758572	S	30656	30659	61315	0.00384	0.00192	0.00188	0.00181	59	nan
Corynebacterium caspium	234828	S	124346	124482	248828	0.01558	0.00779	0.00727	0.00697	49	nan
Corynebacterium accolens	38284	S	107674	122031	229705	0.01438	0.00764	0.00761	0.00734	61	nan
