name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Gemella morbillorum	29391	S	3627660	3640439	7268099	0.48397	0.24241	0.42769	0.30724	30	nan
Gemella haemolysans	1379	S	106168	106417	212585	0.01416	0.00709	0.00000	0.00896	31	5.0
Gemella sanguinis	84135	S	27419	27520	54939	0.00366	0.00183	0.00336	0.00239	29	nan
Gemella sp. zg-570	2840371	S	793	793	1586	0.00011	0.00005	0.00000	0.00007	30	5.0
Gemella sp. ND 6198	2040624	S	243	2972	3215	0.00021	0.00020	0.00000	0.00026	31	5.0
Staphylococcus casei	201828	S	786801	821511	1608312	0.10710	0.05470	0.08722	0.06410	34	nan
Staphylococcus hominis	1290	S	862	881	1743	0.00012	0.00006	0.00000	0.00007	32	5.0
Staphylococcus aureus	1280	S	473	2065	2538	0.00017	0.00014	0.00017	0.00016	34	nan
Staphylococcus chromogenes	46126	S	268	272	540	0.00004	0.00002	0.00000	0.00002	36	4.0
Staphylococcus succinus	61015	S	200	206	406	0.00003	0.00001	0.00002	0.00002	34	nan
Staphylococcus epidermidis	1282	S	115	146	261	0.00002	0.00001	0.00000	0.00001	32	4.0
Staphylococcus simiae	308354	S	106	106	212	0.00001	0.00001	0.00000	0.00001	33	3.0
Staphylococcus pseudoxylosus	2282419	S	105	108	213	0.00001	0.00001	0.00000	0.00001	34	4.0
Bacillus methanolicus	1471	S	112	208	320	0.00002	0.00001	0.00000	0.00002	38	4.0
Lysinibacillus louembei	1470088	S	193	197	390	0.00003	0.00001	0.00000	0.00002	40	4.0
Peribacillus simplex	1478	S	100	108	208	0.00001	0.00001	0.00000	0.00001	40	3.0
Ureibacillus thermosphaericus	51173	S	263	270	533	0.00004	0.00002	0.00000	0.00002	37	4.0
Rummeliibacillus stabekisii	241244	S	112	189	301	0.00002	0.00001	0.00000	0.00001	38	4.0
Streptococcus sp. oral taxon 431	712633	S	7911	8508	16419	0.00109	0.00057	0.00000	0.00075	41	4.0
Streptococcus sp. Marseille-Q3533	2759692	S	188	202	390	0.00003	0.00001	0.00000	0.00002	40	4.0
Streptococcus sp. DTU_2020_1001019_1_SI_AUS_MUR_006	3077584	S	150	159	309	0.00002	0.00001	0.00000	0.00001	42	4.0
Streptococcus equi	1336	S	2920	3011	5931	0.00039	0.00020	0.00000	0.00029	43	4.0
Streptococcus dysgalactiae	1334	S	255	1334	1589	0.00011	0.00009	0.00000	0.00011	41	4.0
Streptococcus cristatus	45634	S	2954	3158	6112	0.00041	0.00021	0.00000	0.00032	45	4.0
Streptococcus vestibularis	1343	S	441	521	962	0.00006	0.00003	0.00000	0.00005	42	4.0
Streptococcus constellatus	76860	S	412	837	1249	0.00008	0.00006	0.00000	0.00007	40	4.0
Streptococcus pluranimalium	82348	S	283	303	586	0.00004	0.00002	0.00000	0.00002	40	4.0
Streptococcus suis	1307	S	228	332	560	0.00004	0.00002	0.00000	0.00003	42	4.0
Streptococcus alactolyticus	29389	S	204	309	513	0.00003	0.00002	0.00000	0.00003	42	4.0
Streptococcus mitis	28037	S	179	218	397	0.00003	0.00001	0.00000	0.00002	42	4.0
Streptococcus himalayensis	1888195	S	155	161	316	0.00002	0.00001	0.00000	0.00002	42	4.0
Granulicatella adiacens	46124	S	347	372	719	0.00005	0.00002	0.00000	0.00003	37	4.0
Jeotgalibaca ciconiae	2496265	S	281	322	603	0.00004	0.00002	0.00000	0.00003	37	4.0
Enterococcus cecorum	44008	S	210	231	441	0.00003	0.00002	0.00000	0.00002	37	4.0
Enterococcus gallinarum	1353	S	122	291	413	0.00003	0.00002	0.00000	0.00003	41	4.0
Lactobacillus sp. PV034	2594495	S	245	245	490	0.00003	0.00002	0.00000	0.00002	34	4.0
Weissella confusa	1583	S	166	174	340	0.00002	0.00001	0.00001	0.00002	46	nan
Filifactor alocis	143361	S	5157	5179	10336	0.00069	0.00034	0.00000	0.00040	35	5.0
Clostridium beijerinckii	1520	S	457	552	1009	0.00007	0.00004	0.00000	0.00005	30	4.0
Clostridium haemolyticum	84025	S	248	260	508	0.00003	0.00002	0.00000	0.00003	26	4.0
Clostridium cellulovorans	1493	S	170	170	340	0.00002	0.00001	0.00000	0.00001	32	3.0
Clostridium gelidum	704125	S	151	151	302	0.00002	0.00001	0.00000	0.00001	29	3.0
Paraclostridium bifermentans	1490	S	371	389	760	0.00005	0.00003	0.00000	0.00004	28	4.0
Lachnoanaerobaculum gingivalis	2490855	S	686	728	1414	0.00009	0.00005	0.00000	0.00006	38	4.0
Lachnoanaerobaculum umeaense	617123	S	155	155	310	0.00002	0.00001	0.00000	0.00001	35	4.0
Roseburia rectibacter	2763062	S	172	179	351	0.00002	0.00001	0.00000	0.00002	43	4.0
Blautia obeum	40520	S	151	182	333	0.00002	0.00001	0.00000	0.00002	44	5.0
Kineothrix sp. MB12-C1	3070215	S	148	148	296	0.00002	0.00001	0.00000	0.00001	42	4.0
Lachnospira eligens	39485	S	117	119	236	0.00002	0.00001	0.00000	0.00001	38	4.0
Mogibacterium pumilum	86332	S	346	350	696	0.00005	0.00002	0.00000	0.00003	43	4.0
Tepidanaerobacter acetatoxydans	499229	S	149	149	298	0.00002	0.00001	0.00000	0.00001	38	4.0
Halanaerobium praevalens	2331	S	128	128	256	0.00002	0.00001	0.00000	0.00001	32	3.0
Parvimonas micra	33033	S	1527	1530	3057	0.00020	0.00010	0.00000	0.00014	29	4.0
Veillonella parvula	29466	S	548	549	1097	0.00007	0.00004	0.00000	0.00005	40	4.0
Veillonella atypica	39777	S	170	170	340	0.00002	0.00001	0.00000	0.00001	40	4.0
Rubrobacter radiotolerans	42256	S	1578471	1578537	3157008	0.21022	0.10511	0.08521	0.06280	68	nan
Streptomyces janthinus	67308	S	918168	1039911	1958079	0.13039	0.06925	0.06704	0.04973	71	nan
Streptomyces leeuwenhoekii	1437453	S	293441	312380	605821	0.04034	0.02080	0.02202	0.01693	73	nan
Streptomyces sp. CGMCC 4.1456	3074897	S	408	1140	1548	0.00010	0.00008	0.00008	0.00006	72	nan
Streptomyces sp. Go-475	2072505	S	143	252	395	0.00003	0.00002	0.00002	0.00001	72	nan
Streptomyces sp. FXY-T5	3064901	S	141	224	365	0.00002	0.00001	0.00002	0.00001	72	nan
