name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Pseudomonas sp. R4-39-08	1173288	S	241247	554919	796166	0.05221	0.03639	0.03347	0.03291	62	nan
Pseudomonas sp. NY5710	2662033	S	4319	5197	9516	0.00062	0.00034	0.00035	0.00032	63	nan
Pseudomonas sp. SWI36	2083052	S	1071	1795	2866	0.00019	0.00012	0.00012	0.00011	63	nan
Pseudomonas sp. NY11382	2939495	S	900	1605	2505	0.00016	0.00011	0.00010	0.00010	63	nan
Pseudomonas sp. NEEL19	2867409	S	587	924	1511	0.00010	0.00006	0.00006	0.00006	63	nan
Pseudomonas sp. R5-89-07	658644	S	500	582	1082	0.00007	0.00004	0.00004	0.00003	62	nan
Pseudomonas sp. BJP69	2597770	S	490	1052	1542	0.00010	0.00007	0.00007	0.00006	64	nan
Pseudomonas sp. R3-18-08	1173283	S	258	407	665	0.00004	0.00003	0.00002	0.00002	62	nan
Pseudomonas sp. CIP-10	2892442	S	243	769	1012	0.00007	0.00005	0.00005	0.00005	63	nan
Pseudomonas sp. R2-37-08W	1173273	S	218	432	650	0.00004	0.00003	0.00003	0.00003	62	nan
Pseudomonas sp. R4-34-07	658642	S	170	386	556	0.00004	0.00003	0.00002	0.00002	62	nan
Pseudomonas sp. A2	107445	S	168	272	440	0.00003	0.00002	0.00002	0.00002	64	nan
Pseudomonas sp. R3-52-08	1173284	S	165	380	545	0.00004	0.00002	0.00002	0.00002	62	nan
Pseudomonas sp. R4-35-07	658643	S	155	377	532	0.00003	0.00002	0.00002	0.00002	62	nan
Pseudomonas sp. FP597	2954096	S	152	157	309	0.00002	0.00001	0.00001	0.00001	62	nan
Pseudomonas sp. R1-43-08	1173270	S	150	342	492	0.00003	0.00002	0.00002	0.00002	62	nan
Pseudomonas sp. R2-60-08W	1173280	S	139	342	481	0.00003	0.00002	0.00002	0.00002	62	nan
Pseudomonas sp. R2-7-07	658641	S	135	419	554	0.00004	0.00003	0.00003	0.00002	62	nan
Pseudomonas sp. S09G 359	2054919	S	120	124	244	0.00002	0.00001	0.00001	0.00001	62	nan
Pseudomonas sp. LG1E9	2219057	S	117	122	239	0.00002	0.00001	0.00001	0.00001	62	nan
Pseudomonas sp. G11	528343	S	117	292	409	0.00003	0.00002	0.00002	0.00002	63	nan
Pseudomonas sp. HN11	1344094	S	115	119	234	0.00002	0.00001	0.00000	0.00001	61	5.0
Pseudomonas sp. R11-23-07	658632	S	115	347	462	0.00003	0.00002	0.00002	0.00002	62	nan
Pseudomonas sp. D3	517398	S	112	116	228	0.00001	0.00001	0.00001	0.00001	62	nan
Pseudomonas sp. KU43P	2487887	S	111	113	224	0.00001	0.00001	0.00000	0.00001	64	5.0
Pseudomonas sp. S35	1573719	S	107	111	218	0.00001	0.00001	0.00000	0.00001	62	5.0
Pseudomonas juntendi	2666183	S	44526	68740	113266	0.00743	0.00451	0.00434	0.00419	63	nan
Pseudomonas putida	303	S	1920	3372	5292	0.00035	0.00022	0.00023	0.00020	63	nan
Pseudomonas alloputida	1940621	S	251	1921	2172	0.00014	0.00013	0.00013	0.00012	63	nan
Pseudomonas monteilii	76759	S	239	977	1216	0.00008	0.00006	0.00007	0.00006	63	nan
Pseudomonas aeruginosa	287	S	491	3978	4469	0.00029	0.00026	0.00028	0.00025	64	nan
Pseudomonas fluorescens	294	S	155	222	377	0.00002	0.00001	0.00000	0.00001	62	5.0
