name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Trichothermofontia sichuanensis	3045816	S	2603374	2604026	5207400	0.32154	0.16079	0.14626	0.14492	55	nan
Synechocystis sp. CACIAM 05	1933929	S	1565423	1675656	3241079	0.20013	0.10347	0.09452	0.09327	50	nan
Synechocystis sp. PCC 6714	1147	S	398	399	797	0.00005	0.00002	0.00002	0.00002	50	nan
Synechococcus sp. A15-127	1050624	S	67349	68221	135570	0.00837	0.00421	0.00423	0.00414	64	nan
Nostoc sp. TCL240-02	2572090	S	78322	79377	157699	0.00974	0.00490	0.00476	0.00474	43	nan
Kroppenstedtia pulmonis	1380685	S	840609	840950	1681559	0.10383	0.05193	0.04734	0.04694	47	nan
Oceanobacillus jeddahense	1462527	S	346809	348817	695626	0.04295	0.02154	0.02303	0.02241	38	nan
Oceanobacillus oncorhynchi	545501	S	5553	5599	11152	0.00069	0.00035	0.00000	0.00035	40	5.0
Geobacillus zalihae	213419	S	42214	164456	206670	0.01276	0.01015	0.00940	0.00925	54	nan
Geobacillus thermoleovorans	33941	S	744	8000	8744	0.00054	0.00049	0.00046	0.00045	54	nan
Geobacillus thermocatenulatus	33938	S	452	574	1026	0.00006	0.00004	0.00003	0.00003	54	nan
Geobacillus kaustophilus	1462	S	230	2000	2230	0.00014	0.00012	0.00011	0.00011	54	nan
[Bacillus] caldolyticus	1394	S	209	1606	1815	0.00011	0.00010	0.00009	0.00009	54	nan
Geobacillus stearothermophilus	1422	S	1239	1850	3089	0.00019	0.00011	0.00011	0.00010	55	nan
Geobacillus sp. JS12	1813182	S	330	804	1134	0.00007	0.00005	0.00005	0.00005	54	nan
Geobacillus sp. 46C-IIa	1963025	S	156	169	325	0.00002	0.00001	0.00001	0.00001	54	nan
Geobacillus subterraneus	129338	S	484	558	1042	0.00006	0.00003	0.00003	0.00003	54	nan
Geobacillus genomosp. 3	1921421	S	352	370	722	0.00004	0.00002	0.00002	0.00002	55	nan
Geobacillus proteiniphilus	860353	S	222	332	554	0.00003	0.00002	0.00002	0.00002	54	nan
Niallia circulans	1397	S	76883	77897	154780	0.00956	0.00481	0.00550	0.00521	36	nan
Niallia sp. RD1	2962858	S	678	699	1377	0.00009	0.00004	0.00000	0.00005	36	5.0
Lysinibacillus sp. 1 U-2021	3039426	S	19012	61317	80329	0.00496	0.00379	0.00407	0.00394	38	nan
Lysinibacillus sp. OF-1	2972483	S	106	107	213	0.00001	0.00001	0.00000	0.00001	37	5.0
Bacillus sp. PAMC26543	2762329	S	4381	15960	20341	0.00126	0.00099	0.00093	0.00092	46	nan
Bacillus sp. SB49	1071080	S	109	180	289	0.00002	0.00001	0.00000	0.00001	49	4.0
Bacillus velezensis	492670	S	167	1417	1584	0.00010	0.00009	0.00008	0.00008	46	nan
Halobacillus litoralis	45668	S	4911	5126	10037	0.00062	0.00032	0.00000	0.00030	43	5.0
Halobacillus halophilus	1570	S	996	1146	2142	0.00013	0.00007	0.00000	0.00007	42	4.0
Halobacillus mangrovi	402384	S	782	815	1597	0.00010	0.00005	0.00000	0.00005	42	5.0
Halobacillus salinarum	2932257	S	707	735	1442	0.00009	0.00005	0.00000	0.00004	43	4.0
Halobacillus naozhouensis	554880	S	353	389	742	0.00005	0.00002	0.00000	0.00002	42	4.0
Halobacillus amylolyticus	2932259	S	258	340	598	0.00004	0.00002	0.00000	0.00002	41	4.0
Halobacillus shinanisalinarum	2932258	S	118	146	264	0.00002	0.00001	0.00000	0.00001	41	4.0
Virgibacillus sp. NKC19-16	2831673	S	300	307	607	0.00004	0.00002	0.00000	0.00002	40	4.0
Virgibacillus halodenitrificans	1482	S	105	227	332	0.00002	0.00001	0.00000	0.00001	37	4.0
Lentibacillus daqui	2911514	S	792	793	1585	0.00010	0.00005	0.00000	0.00005	40	4.0
Salimicrobium jeotgali	1230341	S	410	411	821	0.00005	0.00003	0.00000	0.00002	48	4.0
Terribacillus saccharophilus	361277	S	135	251	386	0.00002	0.00002	0.00000	0.00001	44	5.0
Priestia megaterium	1404	S	114	189	303	0.00002	0.00001	0.00000	0.00001	38	4.0
Priestia flexa	86664	S	105	106	211	0.00001	0.00001	0.00000	0.00001	39	4.0
Peribacillus asahii	228899	S	122	153	275	0.00002	0.00001	0.00000	0.00001	38	4.0
Gracilibacillus salinarum	2932255	S	166	166	332	0.00002	0.00001	0.00000	0.00001	39	4.0
Gracilibacillus salitolerans	2663022	S	138	138	276	0.00002	0.00001	0.00000	0.00001	36	4.0
Metabacillus endolithicus	1535204	S	185	203	388	0.00002	0.00001	0.00000	0.00001	36	4.0
Mesobacillus jeotgali	129985	S	117	136	253	0.00002	0.00001	0.00000	0.00001	44	4.0
