name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Pseudomonas sp. S49	1573720	S	921053	1953671	2874724	0.20458	0.13904	nan	nan	60	1.0
Pseudomonas sp. R84	1573712	S	1269	1385	2654	0.00019	0.00010	nan	nan	61	1.0
Pseudomonas sp. A34-9	3034675	S	1130	1187	2317	0.00016	0.00008	nan	nan	61	1.0
Pseudomonas sp. SCA2728.1_7	2825975	S	1129	1255	2384	0.00017	0.00009	nan	nan	61	1.0
Pseudomonas sp. DTU12.3	2073078	S	933	967	1900	0.00014	0.00007	nan	nan	60	1.0
Pseudomonas sp. FP2196	2954086	S	790	813	1603	0.00011	0.00006	nan	nan	61	1.0
Pseudomonas sp. NIBR-H-19	2901380	S	778	800	1578	0.00011	0.00006	nan	nan	60	1.0
Pseudomonas sp. Seg1	2678259	S	731	755	1486	0.00011	0.00005	nan	nan	61	1.0
Pseudomonas sp. RU47	2005388	S	640	1314	1954	0.00014	0.00009	nan	nan	60	1.0
Pseudomonas sp. P108	1837993	S	551	1113	1664	0.00012	0.00008	nan	nan	60	1.0
Pseudomonas sp. BW7P1	2973088	S	388	399	787	0.00006	0.00003	nan	nan	62	1.0
Pseudomonas sp. B21-051	2895491	S	334	361	695	0.00005	0.00003	nan	nan	62	1.0
Pseudomonas sp. Z003-0.4C(8344-21)	1855380	S	326	364	690	0.00005	0.00003	nan	nan	61	1.0
Pseudomonas sp. HS6	2850559	S	284	297	581	0.00004	0.00002	nan	nan	61	1.0
Pseudomonas sp. N3-W	2975049	S	281	285	566	0.00004	0.00002	nan	nan	61	1.0
Pseudomonas sp. URMO17WK12:I11	1283291	S	271	319	590	0.00004	0.00002	nan	nan	61	1.0
Pseudomonas sp. B21-041	2895487	S	232	383	615	0.00004	0.00003	nan	nan	60	1.0
Pseudomonas sp. B21-040	2895486	S	224	228	452	0.00003	0.00002	nan	nan	61	1.0
Pseudomonas sp. SC3(2021)	2871493	S	216	270	486	0.00003	0.00002	nan	nan	62	1.0
Pseudomonas sp. B21-021	2895476	S	206	230	436	0.00003	0.00002	nan	nan	62	1.0
Pseudomonas sp. 31-12	2201356	S	205	212	417	0.00003	0.00002	nan	nan	61	1.0
Pseudomonas sp. AO-1	2855434	S	202	236	438	0.00003	0.00002	nan	nan	61	1.0
Pseudomonas sp. S34	1573718	S	197	202	399	0.00003	0.00001	nan	nan	62	1.0
Pseudomonas sp. IzPS59	2774459	S	187	202	389	0.00003	0.00001	nan	nan	62	1.0
Pseudomonas sp. PP3	2815936	S	179	186	365	0.00003	0.00001	nan	nan	61	1.0
Pseudomonas sp. WJP1	2986947	S	174	178	352	0.00003	0.00001	nan	nan	62	1.0
Pseudomonas sp. B21-053	2895493	S	170	178	348	0.00002	0.00001	nan	nan	61	1.0
Pseudomonas sp. MPC6	2498848	S	169	173	342	0.00002	0.00001	nan	nan	62	1.0
Pseudomonas sp. B21-015	2895473	S	160	166	326	0.00002	0.00001	nan	nan	61	1.0
Pseudomonas sp. B21-048	2895490	S	160	167	327	0.00002	0.00001	nan	nan	60	1.0
Pseudomonas sp. ACM7	2052956	S	150	158	308	0.00002	0.00001	nan	nan	60	1.0
Pseudomonas sp. AN-B15	2697023	S	149	225	374	0.00003	0.00002	nan	nan	61	1.0
Pseudomonas sp. DR48	2871095	S	142	148	290	0.00002	0.00001	nan	nan	60	1.0
Pseudomonas sp. FP198	2954084	S	134	136	270	0.00002	0.00001	nan	nan	62	1.0
Pseudomonas sp. B10	118613	S	133	164	297	0.00002	0.00001	nan	nan	61	1.0
