name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Enterobacter cloacae complex sp. FDA-CDC-AR_0164	2077136	S	38383	187670	226053	0.01295	0.01075	0.01087	0.01042	57	nan
Enterobacter sp. BIDMC100	1686399	S	13478	132408	145886	0.00836	0.00759	0.00778	0.00737	57	nan
Enterobacter sp. BWH 37	1329836	S	698	63563	64261	0.00368	0.00364	0.00368	0.00353	57	nan
Enterobacter cloacae complex sp.	2027919	S	350	448	798	0.00005	0.00003	0.00003	0.00003	57	nan
Enterobacter sichuanensis	2071710	S	47905	52032	99937	0.00573	0.00298	0.00304	0.00291	57	nan
Enterobacter ludwigii	299767	S	5515	13295	18810	0.00108	0.00076	0.00077	0.00074	57	nan
Enterobacter hormaechei	158836	S	5033	27127	32160	0.00184	0.00155	0.00159	0.00151	57	nan
Enterobacter cloacae	550	S	2185	4927	7112	0.00041	0.00028	0.00028	0.00027	57	nan
Enterobacter asburiae	61645	S	1409	2691	4100	0.00023	0.00015	0.00016	0.00015	57	nan
Enterobacter roggenkampii	1812935	S	1212	1580	2792	0.00016	0.00009	0.00010	0.00009	58	nan
Enterobacter kobei	208224	S	587	1519	2106	0.00012	0.00009	0.00009	0.00008	57	nan
Enterobacter cancerogenus	69218	S	372	384	756	0.00004	0.00002	0.00003	0.00002	58	nan
Enterobacter chuandaensis	2497875	S	238	267	505	0.00003	0.00002	0.00002	0.00002	58	nan
Enterobacter chengduensis	2494701	S	170	202	372	0.00002	0.00001	0.00001	0.00001	58	nan
Enterobacter sp. N18-03635	2500132	S	6443	16365	22808	0.00131	0.00094	0.00100	0.00092	58	nan
Enterobacter sp. S-33	3026145	S	5507	13836	19343	0.00111	0.00079	0.00084	0.00078	58	nan
Enterobacter sp. T2	2707174	S	915	4377	5292	0.00030	0.00025	0.00026	0.00024	57	nan
Enterobacter sp. RHBSTW-00994	2742676	S	136	138	274	0.00002	0.00001	0.00000	0.00001	53	5.0
Enterobacter mori	539813	S	697	746	1443	0.00008	0.00004	0.00005	0.00004	57	nan
Enterobacter bugandensis	881260	S	418	568	986	0.00006	0.00003	0.00003	0.00003	58	nan
Enterobacter huaxiensis	2494702	S	191	198	389	0.00002	0.00001	0.00001	0.00001	59	nan
Enterobacter oligotrophicus	2478464	S	179	183	362	0.00002	0.00001	0.00001	0.00001	56	nan
Citrobacter rodentium	67825	S	38630	48631	87261	0.00500	0.00279	0.00310	0.00272	57	nan
Citrobacter pasteurii	1563222	S	22341	43996	66337	0.00380	0.00252	0.00254	0.00240	54	nan
Citrobacter sp. MGH 55	1439319	S	419	5882	6301	0.00036	0.00034	0.00036	0.00032	55	nan
Citrobacter sp. CFNIH10	1920110	S	374	8203	8577	0.00049	0.00047	0.00050	0.00045	55	nan
Citrobacter sp. RHB35-C17	2742625	S	221	5327	5548	0.00032	0.00031	0.00033	0.00029	55	nan
Citrobacter sp. RHBSTW-00029	2742631	S	200	1181	1381	0.00008	0.00007	0.00007	0.00007	54	nan
Citrobacter sp. RHB36-C18	2742627	S	136	3779	3915	0.00022	0.00022	0.00023	0.00021	55	nan
Citrobacter sp. RHB25-C09	2742624	S	120	143	263	0.00002	0.00001	0.00001	0.00001	55	nan
Citrobacter freundii complex sp. CFNIH3	2077147	S	3370	169540	172910	0.00991	0.00971	0.00991	0.00927	54	nan
Citrobacter freundii	546	S	2474	9756	12230	0.00070	0.00056	0.00057	0.00053	54	nan
Citrobacter braakii	57706	S	1124	10355	11479	0.00066	0.00059	0.00060	0.00057	54	nan
Citrobacter portucalensis	1639133	S	1069	2335	3404	0.00020	0.00013	0.00014	0.00013	54	nan
Citrobacter youngae	133448	S	328	2014	2342	0.00013	0.00012	0.00012	0.00011	54	nan
Citrobacter werkmanii	67827	S	232	762	994	0.00006	0.00004	0.00004	0.00004	54	nan
Citrobacter amalonaticus	35703	S	1576	9935	11511	0.00066	0.00057	0.00058	0.00054	55	nan
Citrobacter arsenatis	2546350	S	320	383	703	0.00004	0.00002	0.00002	0.00002	55	nan
Citrobacter farmeri	67824	S	293	326	619	0.00004	0.00002	0.00002	0.00002	55	nan
Citrobacter tructae	2562449	S	174	185	359	0.00002	0.00001	0.00001	0.00001	53	nan
Citrobacter koseri	545	S	125	261	386	0.00002	0.00001	0.00002	0.00001	55	nan
Klebsiella sp. WP4-W18-ESBL-05	2675713	S	11054	34481	45535	0.00261	0.00198	0.00204	0.00193	57	nan
Klebsiella sp. WP3-W18-ESBL-02	2675710	S	9196	25358	34554	0.00198	0.00145	0.00152	0.00142	57	nan
Klebsiella sp. WP8-S18-ESBL-06	2675726	S	171	550	721	0.00004	0.00003	0.00003	0.00003	57	nan
Klebsiella sp. P1954	2829835	S	147	67162	67309	0.00386	0.00385	0.00397	0.00384	59	nan
Klebsiella michiganensis	1134687	S	9395	18424	27819	0.00159	0.00106	0.00106	0.00105	58	nan
Klebsiella pneumoniae	573	S	4847	47191	52038	0.00298	0.00270	0.00280	0.00270	59	nan
Klebsiella quasipneumoniae	1463165	S	716	1544	2260	0.00013	0.00009	0.00009	0.00009	60	nan
Klebsiella variicola	244366	S	451	1410	1861	0.00011	0.00008	0.00008	0.00008	59	nan
Klebsiella oxytoca	571	S	247	269	516	0.00003	0.00002	0.00000	0.00002	57	5.0
Klebsiella aerogenes	548	S	205	236	441	0.00003	0.00001	0.00000	0.00001	57	5.0
Klebsiella africana	2489010	S	181	217	398	0.00002	0.00001	0.00001	0.00001	59	nan
Klebsiella huaxiensis	2153354	S	124	128	252	0.00001	0.00001	0.00000	0.00001	56	5.0
Klebsiella quasivariicola	2026240	S	118	151	269	0.00002	0.00001	0.00001	0.00001	59	nan
Candidatus Moranella endobia	1048758	S	175515	175861	351376	0.02013	0.01008	0.01056	0.00987	44	nan
Escherichia sp. HH091_1A	2509662	S	8518	46455	54973	0.00315	0.00266	0.00271	0.00254	53	nan
Escherichia sp. 10290	2935450	S	1908	107568	109476	0.00627	0.00616	0.00627	0.00588	53	nan
Escherichia sp. SCLE84	2725997	S	546	6825	7371	0.00042	0.00039	0.00041	0.00037	53	nan
Escherichia sp. E4742	2044467	S	247	273	520	0.00003	0.00002	0.00002	0.00001	53	nan
Escherichia coli	562	S	11459	53672	65131	0.00373	0.00308	0.00318	0.00294	53	nan
Escherichia albertii	208962	S	680	737	1417	0.00008	0.00004	0.00004	0.00004	52	nan
Escherichia fergusonii	564	S	428	578	1006	0.00006	0.00003	0.00003	0.00003	52	nan
Escherichia marmotae	1499973	S	377	408	785	0.00004	0.00002	0.00002	0.00002	52	nan
Shigella flexneri	623	S	7857	63231	71088	0.00407	0.00362	0.00373	0.00345	53	nan
Shigella dysenteriae	622	S	7578	18199	25777	0.00148	0.00104	0.00107	0.00099	53	nan
Shigella boydii	621	S	4610	23484	28094	0.00161	0.00135	0.00139	0.00128	53	nan
