name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Yersinia bercovieri	634	S	296482	594006	890488	0.04979	0.03321	0.03331	0.03210	51	nan
Yersinia aldovae	29483	S	251145	256514	507659	0.02838	0.01434	0.01414	0.01383	49	nan
Yersinia aleksiciae	263819	S	943	964	1907	0.00011	0.00005	0.00005	0.00005	51	nan
Yersinia mollaretii	33060	S	819	834	1653	0.00009	0.00005	0.00005	0.00005	51	nan
Yersinia enterocolitica	630	S	560	599	1159	0.00006	0.00003	0.00000	0.00003	49	5.0
Yersinia rohdei	29485	S	266	269	535	0.00003	0.00002	0.00000	0.00001	49	5.0
Yersinia sp. KBS0713	1179669	S	211	412	623	0.00003	0.00002	0.00002	0.00002	51	nan
Yersinia hibernica	2339259	S	233	237	470	0.00003	0.00001	0.00001	0.00001	50	nan
Yersinia frederiksenii	29484	S	217	283	500	0.00003	0.00002	0.00002	0.00002	49	nan
Yersinia canariae	2607663	S	215	219	434	0.00002	0.00001	0.00000	0.00001	49	5.0
Yersinia alsatica	2890317	S	196	201	397	0.00002	0.00001	0.00000	0.00001	49	5.0
Yersinia kristensenii	28152	S	188	195	383	0.00002	0.00001	0.00000	0.00001	49	5.0
Yersinia ruckeri	29486	S	170	171	341	0.00002	0.00001	0.00000	0.00001	50	5.0
Yersinia intermedia	631	S	133	214	347	0.00002	0.00001	0.00001	0.00001	50	nan
Citrobacter youngae	133448	S	66771	243645	310416	0.01736	0.01362	0.01369	0.01310	53	nan
Citrobacter freundii	546	S	1497	4084	5581	0.00031	0.00023	0.00023	0.00022	54	nan
Citrobacter portucalensis	1639133	S	856	1401	2257	0.00013	0.00008	0.00008	0.00008	54	nan
Citrobacter braakii	57706	S	546	2838	3384	0.00019	0.00016	0.00016	0.00015	54	nan
Citrobacter werkmanii	67827	S	265	651	916	0.00005	0.00004	0.00004	0.00004	54	nan
Citrobacter sp. SX206	2712025	S	168	230566	230734	0.01290	0.01289	0.01290	0.01238	53	nan
Citrobacter sp. Colony219	2861802	S	150	602	752	0.00004	0.00003	0.00003	0.00003	53	nan
Citrobacter sp. FDAARGOS_156	1702170	S	144	511	655	0.00004	0.00003	0.00003	0.00003	53	nan
Citrobacter sp. RHB25-C09	2742624	S	112	113	225	0.00001	0.00001	0.00001	0.00001	55	nan
Citrobacter pasteurii	1563222	S	945	1413	2358	0.00013	0.00008	0.00008	0.00008	54	nan
Citrobacter tructae	2562449	S	320	331	651	0.00004	0.00002	0.00002	0.00002	53	nan
