name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Pontivivens ytuae	2789856	S	5560174	5561563	11121737	0.66680	0.33344	0.67732	0.45782	67	nan
Pseudomonas putida	303	S	3985023	4901998	8887021	0.53282	0.29390	0.00000	0.31644	63	5.0
Pseudomonas monteilii	76759	S	7388	17284	24672	0.00148	0.00104	0.00172	0.00112	63	nan
Pseudomonas fulva	47880	S	746	897	1643	0.00010	0.00005	0.00009	0.00006	63	nan
Pseudomonas inefficax	2078786	S	478	490	968	0.00006	0.00003	0.00006	0.00003	64	nan
Pseudomonas shirazica	1940636	S	445	832	1277	0.00008	0.00005	0.00009	0.00005	64	nan
Pseudomonas mosselii	78327	S	427	438	865	0.00005	0.00003	0.00000	0.00003	66	5.0
Pseudomonas plecoglossicida	70775	S	415	444	859	0.00005	0.00003	0.00005	0.00003	64	nan
Pseudomonas wadenswilerensis	1785161	S	186	188	374	0.00002	0.00001	0.00002	0.00001	63	nan
Pseudomonas alloputida	1940621	S	171	596	767	0.00005	0.00004	0.00006	0.00004	63	nan
Pseudomonas oryzihabitans	47885	S	121	123	244	0.00001	0.00001	0.00000	0.00001	66	5.0
Pseudomonas sp. 2,4-D	3058433	S	11617	34080	45697	0.00274	0.00204	0.00000	0.00237	66	5.0
Pseudomonas sp. SWI36	2083052	S	5718	9962	15680	0.00094	0.00060	0.00103	0.00065	63	nan
Pseudomonas sp. LS.1a	2920387	S	4076	4356	8432	0.00051	0.00026	0.00049	0.00030	64	nan
Pseudomonas sp. Leaf58	1736226	S	3215	3273	6488	0.00039	0.00020	0.00000	0.00020	62	5.0
Pseudomonas sp. A2	107445	S	2577	3340	5917	0.00035	0.00020	0.00036	0.00022	64	nan
Pseudomonas sp. Marseille-Q3773	2866592	S	2038	2150	4188	0.00025	0.00013	0.00026	0.00015	64	nan
Pseudomonas sp. SK	2729423	S	2014	2340	4354	0.00026	0.00014	0.00029	0.00016	64	nan
Pseudomonas sp. B21-047	2895489	S	1940	2677	4617	0.00028	0.00016	0.00029	0.00018	63	nan
Pseudomonas sp. XWY-1	2069256	S	1505	2320	3825	0.00023	0.00014	0.00023	0.00015	63	nan
Pseudomonas sp. JY-Q	1338689	S	1467	3315	4782	0.00029	0.00020	0.00032	0.00021	63	nan
Pseudomonas sp.	306	S	897	931	1828	0.00011	0.00006	0.00000	0.00006	63	5.0
Pseudomonas sp. KU43P	2487887	S	652	666	1318	0.00008	0.00004	0.00008	0.00004	64	nan
Pseudomonas sp. HN2-3	2886360	S	564	1903	2467	0.00015	0.00011	0.00019	0.00012	64	nan
