name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Microbacterium azadirachtae	582680	S	88249	88780	177029	0.01199	0.00601	0.00701	0.00673	71	nan
Microbacterium sp. RG1	2489212	S	43718	45873	89591	0.00607	0.00311	0.00334	0.00324	70	nan
Microbacterium sp. J1-1	2992441	S	29695	34183	63878	0.00433	0.00231	0.00233	0.00227	69	nan
Leifsonia sp. 21MFCrub1.1	1798223	S	25734	91045	116779	0.00791	0.00616	0.00711	0.00670	71	nan
Curtobacterium sp. MCLR17_058	2175635	S	30066	49180	79246	0.00537	0.00333	0.00381	0.00376	72	nan
Curtobacterium sp. MCBA15_004	1898733	S	13643	22553	36196	0.00245	0.00153	0.00189	0.00183	73	nan
Curtobacterium sp. MCSS17_015	2175666	S	7310	7489	14799	0.00100	0.00051	0.00060	0.00058	72	nan
Curtobacterium sp. BH-2-1-1	1905847	S	5634	5729	11363	0.00077	0.00039	0.00046	0.00045	72	nan
Curtobacterium flaccumfaciens	2035	S	144	181	325	0.00002	0.00001	0.00002	0.00001	72	nan
Leucobacter muris	1935379	S	52759	53550	106309	0.00720	0.00363	0.00412	0.00402	71	nan
Clavibacter nebraskensis	31963	S	12887	13943	26830	0.00182	0.00094	0.00123	0.00121	74	nan
Clavibacter michiganensis	28447	S	10723	11156	21879	0.00148	0.00076	0.00089	0.00100	74	nan
Clavibacter zhangzhiyongii	2768071	S	688	713	1401	0.00009	0.00005	0.00000	0.00007	75	5.0
Clavibacter capsici	1874630	S	614	638	1252	0.00008	0.00004	0.00005	0.00006	74	nan
Clavibacter sp. A6099	2860285	S	251	274	525	0.00004	0.00002	0.00000	0.00002	73	5.0
Clavibacter californiensis	1401995	S	230	249	479	0.00003	0.00002	0.00000	0.00002	74	5.0
Clavibacter phaseoli	1734031	S	207	222	429	0.00003	0.00002	0.00000	0.00002	74	5.0
Cnuibacter physcomitrellae	1619308	S	11624	11685	23309	0.00158	0.00079	0.00088	0.00087	71	nan
Rathayibacter sp. VKM Ac-2759	2609252	S	1232	2344	3576	0.00024	0.00016	0.00019	0.00018	72	nan
Rathayibacter sp. VKM Ac-2760	2609253	S	1021	1119	2140	0.00014	0.00008	0.00009	0.00009	73	nan
Rathayibacter sp. VKM Ac-2804	2609257	S	709	840	1549	0.00010	0.00006	0.00008	0.00007	73	nan
Rathayibacter sp. VKM Ac-2801	2609255	S	299	482	781	0.00005	0.00003	0.00004	0.00004	73	nan
Rathayibacter sp. VKM Ac-2754	2609251	S	144	202	346	0.00002	0.00001	0.00000	0.00001	68	4.0
Rathayibacter sp. VKM Ac-2762	2609254	S	111	434	545	0.00004	0.00003	0.00004	0.00004	74	nan
Rathayibacter festucae	110937	S	804	928	1732	0.00012	0.00006	0.00008	0.00008	73	nan
Rathayibacter oskolensis	1891671	S	699	1409	2108	0.00014	0.00010	0.00012	0.00011	73	nan
Rathayibacter tanaceti	1671680	S	676	687	1363	0.00009	0.00005	0.00005	0.00005	71	nan
Rathayibacter iranicus	59737	S	238	240	478	0.00003	0.00002	0.00000	0.00002	69	3.0
Rathayibacter tritici	33888	S	236	244	480	0.00003	0.00002	0.00000	0.00002	71	4.0
Rathayibacter rathayi	33887	S	139	142	281	0.00002	0.00001	0.00000	0.00001	71	4.0
Homoserinibacter sp. YIM 151385	2985506	S	4950	4972	9922	0.00067	0.00034	0.00043	0.00043	73	nan
Arthrobacter sp. PAMC 25486	1494608	S	171366	172118	343484	0.02326	0.01165	0.01040	0.01007	63	nan
Arthrobacter sp. PGP41	2079227	S	9424	9501	18925	0.00128	0.00064	0.00060	0.00059	66	nan
Arthrobacter sp. NicSoilB11	2830999	S	1848	4520	6368	0.00043	0.00031	0.00029	0.00028	66	nan
Arthrobacter sp. YC-RL1	1652545	S	1721	1738	3459	0.00023	0.00012	0.00000	0.00011	66	5.0
Arthrobacter sp.	1667	S	711	726	1437	0.00010	0.00005	0.00000	0.00004	63	5.0
Arthrobacter sp. U41	1849032	S	284	286	570	0.00004	0.00002	0.00000	0.00002	68	5.0
Arthrobacter sp. ERGS1:01	1704044	S	174	175	349	0.00002	0.00001	0.00000	0.00001	67	5.0
Arthrobacter sp. CJ23	2972479	S	113	113	226	0.00002	0.00001	0.00000	0.00001	68	4.0
Arthrobacter citreus	1670	S	86753	87896	174649	0.01183	0.00595	0.00559	0.00541	65	nan
Arthrobacter crystallopoietes	37928	S	216	216	432	0.00003	0.00001	0.00000	0.00001	65	4.0
Arthrobacter polaris	2813727	S	211	211	422	0.00003	0.00001	0.00000	0.00001	60	4.0
Arthrobacter dokdonellae	2211210	S	193	193	386	0.00003	0.00001	0.00000	0.00001	67	5.0
Arthrobacter alpinus	656366	S	191	235	426	0.00003	0.00002	0.00000	0.00001	63	4.0
Arthrobacter sulfonylureivorans	2486855	S	122	122	244	0.00002	0.00001	0.00000	0.00001	66	5.0
Arthrobacter agilis	37921	S	109	109	218	0.00001	0.00001	0.00000	0.00001	70	4.0
Micrococcus lylae	1273	S	40425	40864	81289	0.00550	0.00277	0.00320	0.00319	71	nan
Micrococcus luteus	1270	S	704	1058	1762	0.00012	0.00007	0.00000	0.00009	73	4.0
Glutamicibacter protophormiae	37930	S	16173	18511	34684	0.00235	0.00125	0.00142	0.00122	69	nan
Glutamicibacter creatinolyticus	162496	S	548	549	1097	0.00007	0.00004	0.00000	0.00003	67	5.0
Glutamicibacter arilaitensis	256701	S	393	403	796	0.00005	0.00003	0.00000	0.00002	59	4.0
Glutamicibacter nicotianae	37929	S	198	420	618	0.00004	0.00003	0.00000	0.00003	64	4.0
Glutamicibacter halophytocola	1933880	S	169	171	340	0.00002	0.00001	0.00000	0.00001	61	4.0
Glutamicibacter mishrai	1775880	S	118	123	241	0.00002	0.00001	0.00000	0.00001	60	4.0
Paeniglutamicibacter sp. ZC-3	2986919	S	13914	14224	28138	0.00191	0.00096	0.00000	0.00087	66	5.0
Paeniglutamicibacter sp. Y32M11	2853258	S	3327	3471	6798	0.00046	0.00024	0.00000	0.00020	62	4.0
Pseudarthrobacter psychrotolerans	2697569	S	129	179	308	0.00002	0.00001	0.00000	0.00001	66	5.0
Citricoccus sp. SGAir0253	2567881	S	141	180	321	0.00002	0.00001	0.00000	0.00002	73	4.0
Ruania suaedae	2897774	S	57639	57796	115435	0.00782	0.00391	0.00453	0.00442	72	nan
Intrasporangium calvum	53358	S	17597	17638	35235	0.00239	0.00119	0.00135	0.00132	71	nan
Isoptericola variabilis	139208	S	11366	11455	22821	0.00155	0.00078	0.00107	0.00106	75	nan
Cellulosimicrobium sp. 72-3	2731680	S	2565	5344	7909	0.00054	0.00036	0.00050	0.00053	75	nan
Paraoerskovia marina	545619	S	10701	10747	21448	0.00145	0.00073	0.00084	0.00081	72	nan
Cellulomonas xiejunii	2968083	S	5707	5786	11493	0.00078	0.00039	0.00053	0.00052	74	nan
Streptomyces sp. AM 4-1-1	3028710	S	186415	190262	376677	0.02551	0.01288	0.01483	0.01457	72	nan
Streptomyces sp. HNA39	2850561	S	39198	48885	88083	0.00596	0.00331	0.00398	0.00396	72	nan
