name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Enterobacter sp. C2	2870346	S	648840	656649	1305489	0.07467	0.03756	0.03815	0.03738	59	nan
Enterobacter cloacae complex sp. ECL68	2850494	S	1219	57197	58416	0.00334	0.00327	0.00326	0.00321	58	nan
Enterobacter hormaechei	158836	S	1527	10580	12107	0.00069	0.00061	0.00060	0.00059	57	nan
Enterobacter cloacae	550	S	305	945	1250	0.00007	0.00005	0.00005	0.00005	57	nan
Enterobacter asburiae	61645	S	188	347	535	0.00003	0.00002	0.00002	0.00002	58	nan
Enterobacter roggenkampii	1812935	S	178	272	450	0.00003	0.00002	0.00002	0.00002	58	nan
Enterobacter kobei	208224	S	118	305	423	0.00002	0.00002	0.00002	0.00002	57	nan
Enterobacter cancerogenus	69218	S	104	107	211	0.00001	0.00001	0.00000	0.00001	58	5.0
Enterobacter mori	539813	S	123	131	254	0.00001	0.00001	0.00001	0.00001	57	nan
Salmonella enterica	28901	S	22646	386623	409269	0.02341	0.02211	0.02205	0.02146	54	nan
Salmonella sp. 3C	2979871	S	3880	177784	181664	0.01039	0.01017	0.01013	0.00987	54	nan
Salmonella bongori	54736	S	977	1084	2061	0.00012	0.00006	0.00000	0.00006	53	5.0
Citrobacter sp. S171	2971264	S	107240	111065	218305	0.01249	0.00635	0.00630	0.00613	55	nan
Citrobacter sp. RHBSTW-01013	2742677	S	8238	48060	56298	0.00322	0.00275	0.00269	0.00266	55	nan
Citrobacter sp. Y3	2716879	S	7456	132108	139564	0.00798	0.00756	0.00740	0.00731	55	nan
Citrobacter sp. RHB25-C09	2742624	S	147	149	296	0.00002	0.00001	0.00001	0.00001	55	nan
Citrobacter freundii	546	S	577	1783	2360	0.00013	0.00010	0.00000	0.00010	54	5.0
Citrobacter braakii	57706	S	233	1554	1787	0.00010	0.00009	0.00009	0.00009	55	nan
Citrobacter portucalensis	1639133	S	200	366	566	0.00003	0.00002	0.00000	0.00002	54	5.0
Citrobacter freundii complex sp. CFNIH2	2066049	S	107	177	284	0.00002	0.00001	0.00001	0.00001	55	nan
Citrobacter amalonaticus	35703	S	594	1821	2415	0.00014	0.00010	0.00010	0.00010	55	nan
Citrobacter farmeri	67824	S	448	480	928	0.00005	0.00003	0.00003	0.00003	55	nan
Citrobacter rodentium	67825	S	102	19	121	0.00001	0.00000	0.00000	0.00000	55	4.0
