name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Providencia sp. PROV114	2949825	S	166489	1837134	2003623	0.11537	0.10578	0.11449	0.10796	43	nan
Providencia sp. PROV099	2949815	S	1636	41615	43251	0.00249	0.00240	0.00260	0.00245	43	nan
Providencia sp. PROV252	2936799	S	1340	1423	2763	0.00016	0.00008	0.00009	0.00008	44	nan
Providencia sp. R33	2828763	S	1319	1349	2668	0.00015	0.00008	0.00008	0.00008	44	nan
Providencia sp. PROV101	2936786	S	451	179030	179481	0.01033	0.01031	0.01125	0.01051	43	nan
Providencia sp. PROV040	2949771	S	305	1208	1513	0.00009	0.00007	0.00008	0.00007	43	nan
Providencia sp. PROV188	2939731	S	213	230	443	0.00003	0.00001	0.00000	0.00001	45	5.0
Providencia sp. PROV175	2949878	S	209	1303	1512	0.00009	0.00008	0.00008	0.00008	43	nan
Providencia sp. 1701091	2603245	S	123	25806	25929	0.00149	0.00149	0.00161	0.00152	43	nan
Providencia sp. 1701011	2603244	S	115	266762	266877	0.01537	0.01536	0.01666	0.01567	43	nan
Providencia sp. PROV046	2949776	S	108	958	1066	0.00006	0.00006	0.00006	0.00006	42	nan
Providencia rettgeri	587	S	11330	43406	54736	0.00315	0.00250	0.00272	0.00255	42	nan
Providencia huaxiensis	2027290	S	3874	4379	8253	0.00048	0.00025	0.00028	0.00026	43	nan
Providencia alcalifaciens	126385	S	1287	1330	2617	0.00015	0.00008	0.00009	0.00008	44	nan
Providencia heimbachae	333962	S	1219	1273	2492	0.00014	0.00007	0.00000	0.00007	43	5.0
Providencia rustigianii	158850	S	654	668	1322	0.00008	0.00004	0.00004	0.00004	42	nan
Providencia sneebia	516075	S	571	576	1147	0.00007	0.00003	0.00000	0.00004	40	4.0
Providencia stuartii	588	S	251	1114	1365	0.00008	0.00006	0.00007	0.00007	43	nan
Providencia hangzhouensis	3031799	S	107	1082	1189	0.00007	0.00006	0.00007	0.00006	43	nan
Proteus mirabilis	584	S	210	261	471	0.00003	0.00002	0.00000	0.00002	40	4.0
Morganella morganii	582	S	202	204	406	0.00002	0.00001	0.00000	0.00001	54	4.0
Enterobacter hormaechei	158836	S	62035	1269697	1331732	0.07668	0.07311	0.07186	0.07106	57	nan
Enterobacter asburiae	61645	S	13006	63655	76661	0.00441	0.00367	0.00362	0.00357	57	nan
Enterobacter cloacae	550	S	4724	15999	20723	0.00119	0.00092	0.00090	0.00090	57	nan
Enterobacter cloacae complex sp.	2027919	S	1982	2941	4923	0.00028	0.00017	0.00000	0.00017	57	5.0
Enterobacter sp. BIDMC100	1686399	S	429	20512	20941	0.00121	0.00118	0.00116	0.00115	57	nan
Enterobacter sp. BIDMC 29	1329841	S	113	1256	1369	0.00008	0.00007	0.00007	0.00007	57	nan
Enterobacter roggenkampii	1812935	S	2201	4636	6837	0.00039	0.00027	0.00027	0.00026	58	nan
Enterobacter cancerogenus	69218	S	1311	1409	2720	0.00016	0.00008	0.00008	0.00008	58	nan
Enterobacter kobei	208224	S	1035	9176	10211	0.00059	0.00053	0.00052	0.00051	57	nan
Enterobacter ludwigii	299767	S	699	5691	6390	0.00037	0.00033	0.00032	0.00032	57	nan
Enterobacter chuandaensis	2497875	S	606	914	1520	0.00009	0.00005	0.00005	0.00005	58	nan
Enterobacter sichuanensis	2071710	S	449	556	1005	0.00006	0.00003	0.00003	0.00003	57	nan
Enterobacter chengduensis	2494701	S	400	585	985	0.00006	0.00003	0.00003	0.00003	58	nan
Enterobacter sp. RHBSTW-00994	2742676	S	510	531	1041	0.00006	0.00003	0.00000	0.00003	53	4.0
Enterobacter sp. DTU_2021_1002640_1_SI_PRY_ASU_LCPMC_013	3077940	S	357	3697	4054	0.00023	0.00021	0.00021	0.00021	57	nan
Enterobacter sp. CP102	2976431	S	257	371	628	0.00004	0.00002	0.00000	0.00002	56	5.0
Enterobacter sp. JUb54	2724468	S	199	202	401	0.00002	0.00001	0.00001	0.00001	59	nan
Enterobacter sp. CRENT-193	2051905	S	194	125058	125252	0.00721	0.00720	0.00708	0.00700	57	nan
Enterobacter sp. SA187	1914861	S	182	194	376	0.00002	0.00001	0.00001	0.00001	58	nan
Enterobacter sp. C2	2870346	S	153	156	309	0.00002	0.00001	0.00000	0.00001	59	5.0
Enterobacter sp. SGAir0187	2836161	S	143	502	645	0.00004	0.00003	0.00003	0.00003	58	nan
Enterobacter sp. AN-K1	2894203	S	111	4174	4285	0.00025	0.00024	0.00024	0.00023	57	nan
Enterobacter sp. 18A13	2565914	S	103	911	1014	0.00006	0.00005	0.00005	0.00005	58	nan
Enterobacter mori	539813	S	2428	3389	5817	0.00033	0.00020	0.00019	0.00019	57	nan
Enterobacter bugandensis	881260	S	1006	3431	4437	0.00026	0.00020	0.00020	0.00019	58	nan
Enterobacter oligotrophicus	2478464	S	853	972	1825	0.00011	0.00006	0.00000	0.00005	57	5.0
Enterobacter huaxiensis	2494702	S	766	945	1711	0.00010	0.00005	0.00006	0.00005	58	nan
