name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Exiguobacterium antarcticum	132920	S	2554215	2586403	5140618	0.28165	0.14171	0.13693	0.13654	48	nan
Bacillus subtilis	1423	S	774102	1858922	2633024	0.14426	0.10185	0.10166	0.10139	45	nan
Bacillus sonorensis	119858	S	10709	43194	53903	0.00295	0.00237	0.00236	0.00235	45	nan
Bacillus vallismortis	72361	S	3350	3413	6763	0.00037	0.00019	0.00019	0.00019	45	nan
Bacillus inaquosorum	483913	S	2398	2526	4924	0.00027	0.00014	0.00014	0.00014	45	nan
Bacillus spizizenii	96241	S	1780	3718	5498	0.00030	0.00020	0.00020	0.00020	45	nan
Bacillus tequilensis	227866	S	1509	1546	3055	0.00017	0.00008	0.00008	0.00008	45	nan
Bacillus velezensis	492670	S	801	2554	3355	0.00018	0.00014	0.00014	0.00014	46	nan
Bacillus amyloliquefaciens	1390	S	316	881	1197	0.00007	0.00005	0.00005	0.00005	46	nan
Bacillus halotolerans	260554	S	659	866	1525	0.00008	0.00005	0.00005	0.00005	45	nan
Bacillus mojavensis	72360	S	610	661	1271	0.00007	0.00004	0.00004	0.00004	44	nan
Bacillus licheniformis	1402	S	1108	3187	4295	0.00024	0.00017	0.00017	0.00017	45	nan
Bacillus atrophaeus	1452	S	947	961	1908	0.00010	0.00005	0.00005	0.00005	45	nan
Bacillus stercoris	2054641	S	672	1052	1724	0.00009	0.00006	0.00006	0.00006	44	nan
Bacillus paralicheniformis	1648923	S	524	575	1099	0.00006	0.00003	0.00000	0.00003	47	5.0
Bacillus sp. MBGLi79	2070759	S	166	784	950	0.00005	0.00004	0.00004	0.00004	45	nan
Bacillus sp. MD-5	2009331	S	162	1650	1812	0.00010	0.00009	0.00009	0.00009	45	nan
Bacillus sp. JS	1127744	S	150	1818	1968	0.00011	0.00010	0.00010	0.00010	44	nan
Bacillus sp. LJBS06	2809036	S	150	1906	2056	0.00011	0.00010	0.00010	0.00010	44	nan
Bacillus sp. LJBS17	2859227	S	100	407	507	0.00003	0.00002	0.00002	0.00002	44	nan
Bacillus glycinifermentans	1664069	S	3833	3853	7686	0.00042	0.00021	0.00000	0.00021	48	4.0
Bacillus cabrialesii	2487276	S	1334	1357	2691	0.00015	0.00007	0.00007	0.00007	46	nan
Bacillus rugosus	2715209	S	1168	1199	2367	0.00013	0.00007	0.00007	0.00007	44	nan
Bacillus swezeyi	1925020	S	428	428	856	0.00005	0.00002	0.00002	0.00002	45	nan
Bacillus pumilus	1408	S	199	201	400	0.00002	0.00001	0.00000	0.00001	42	4.0
Bacillus altitudinis	293387	S	161	173	334	0.00002	0.00001	0.00000	0.00001	42	4.0
Bacillus safensis	561879	S	117	139	256	0.00001	0.00001	0.00000	0.00001	43	4.0
Sutcliffiella cohnii	33932	S	200	200	400	0.00002	0.00001	0.00000	0.00001	36	4.0
Paenibacillus sp. YPD9-1	2908839	S	75605	75715	151320	0.00829	0.00415	0.00404	0.00403	49	nan
Paenibacillus sp. Cedars	1980674	S	71518	100424	171942	0.00942	0.00550	0.00533	0.00534	50	nan
Paenibacillus sp. JZ16	1906272	S	2889	2920	5809	0.00032	0.00016	0.00016	0.00016	51	nan
Paenibacillus sp. BR1-192	3032287	S	856	1745	2601	0.00014	0.00010	0.00000	0.00009	53	5.0
Paenibacillus sp. JNUCC-32	2777984	S	481	995	1476	0.00008	0.00005	0.00000	0.00005	53	5.0
Paenibacillus sp. B01	2660554	S	409	417	826	0.00005	0.00002	0.00000	0.00003	65	4.0
Paenibacillus sp. Y412MC10	481743	S	380	503	883	0.00005	0.00003	0.00000	0.00003	53	5.0
Paenibacillus sp. N3/727	2925845	S	229	241	470	0.00003	0.00001	0.00000	0.00001	46	4.0
Paenibacillus sp. R14(2021)	2859228	S	138	138	276	0.00002	0.00001	0.00000	0.00001	55	4.0
Paenibacillus sp. IHBB 10380	1566358	S	117	117	234	0.00001	0.00001	0.00000	0.00001	42	4.0
Paenibacillus glucanolyticus	59843	S	124126	171379	295505	0.01619	0.00939	0.00918	0.00910	50	nan
Paenibacillus lautus	1401	S	1668	1827	3495	0.00019	0.00010	0.00000	0.00010	53	5.0
Paenibacillus ihbetae	1870820	S	610	612	1222	0.00007	0.00003	0.00000	0.00003	54	4.0
Paenibacillus uliginis	683737	S	298	313	611	0.00003	0.00002	0.00000	0.00002	47	4.0
Paenibacillus urinalis	521520	S	252	253	505	0.00003	0.00001	0.00000	0.00001	47	5.0
Paenibacillus algicola	2565926	S	138	138	276	0.00002	0.00001	0.00000	0.00001	53	4.0
Paenibacillus polymyxa	1406	S	120	149	269	0.00001	0.00001	0.00000	0.00001	47	4.0
Paenibacillus azoreducens	116718	S	113	113	226	0.00001	0.00001	0.00000	0.00001	50	5.0
Staphylococcus epidermidis	1282	S	1148	1483	2631	0.00014	0.00008	0.00000	0.00011	33	5.0
Streptococcus sobrinus	1310	S	57131	57253	114384	0.00627	0.00314	0.00314	0.00312	46	nan
Vagococcus fluvialis	2738	S	16441	16520	32961	0.00181	0.00091	0.00104	0.00113	33	nan
Syntrophothermus lipocalidus	86170	S	368316	368519	736835	0.04037	0.02019	0.01950	0.01933	52	nan
Chordicoccus furentiruminis	2709410	S	248511	249052	497563	0.02726	0.01365	0.01391	0.01373	60	nan
Desulfitobacterium dehalogenans	36854	S	31583	31596	63179	0.00346	0.00173	0.00170	0.00170	47	nan
Rhodoluna sp. KAS3	942880	S	1147447	1181031	2328478	0.12757	0.06471	0.06301	0.06199	55	nan
Rhodoluna limnophila	232537	S	307	311	618	0.00003	0.00002	0.00002	0.00002	54	nan
