name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Streptomyces coelicolor	1902	S	1418644	3718672	5137316	0.46917	0.33961	0.00758	0.00758	73	nan
Streptomyces sp. CB09001	2083284	S	3952	4437	8389	0.00077	0.00041	0.00001	0.00001	73	nan
Streptomyces sp. SYP-A7193	2662065	S	2677	3104	5781	0.00053	0.00028	0.00001	0.00001	73	nan
Streptomyces sp. CCM_MD2014	1561022	S	1795	2392	4187	0.00038	0.00022	0.00000	0.00000	73	nan
Streptomyces sp. BB1-1-1	3074430	S	1423	1520	2943	0.00027	0.00014	0.00000	0.00000	72	nan
Streptomyces sp. M92	2944250	S	1371	1452	2823	0.00026	0.00013	0.00000	0.00000	72	nan
Streptomyces sp. 2114.2	1881022	S	970	2077	3047	0.00028	0.00019	0.00000	0.00000	73	nan
Streptomyces sp. WAC 01438	2203204	S	520	542	1062	0.00010	0.00005	0.00000	0.00000	73	nan
Streptomyces sp. KMM 9044	2744474	S	506	518	1024	0.00009	0.00005	0.00000	0.00000	72	nan
Streptomyces sp. HUAS 5	3031124	S	496	509	1005	0.00009	0.00005	0.00000	0.00000	72	nan
Streptomyces sp. SAT1	1849967	S	485	496	981	0.00009	0.00005	0.00000	0.00000	74	5.0
Streptomyces sp. VN1	1821625	S	472	585	1057	0.00010	0.00005	0.00000	0.00000	73	nan
Streptomyces sp. N50	3081765	S	447	452	899	0.00008	0.00004	0.00000	0.00000	71	5.0
Streptomyces sp. Li-HN-5-11	3075432	S	439	450	889	0.00008	0.00004	0.00000	0.00000	72	nan
Streptomyces sp. HUAS 15-9	2981136	S	437	446	883	0.00008	0.00004	0.00000	0.00000	71	5.0
Streptomyces sp. HSG2	2797167	S	430	432	862	0.00008	0.00004	0.00000	0.00000	73	nan
Streptomyces sp. CdTB01	1725411	S	415	425	840	0.00008	0.00004	0.00000	0.00000	72	nan
Streptomyces sp. Z423-1	2730915	S	400	411	811	0.00007	0.00004	0.00000	0.00000	72	nan
Streptomyces sp. T12	477697	S	381	394	775	0.00007	0.00004	0.00000	0.00000	71	5.0
Streptomyces sp. P3	2135430	S	377	386	763	0.00007	0.00004	0.00000	0.00000	72	nan
Streptomyces sp. FZ201	3057122	S	375	386	761	0.00007	0.00004	0.00000	0.00000	72	nan
Streptomyces sp. 3214.6	1882757	S	372	382	754	0.00007	0.00003	0.00000	0.00000	71	nan
Streptomyces sp. V17-9	2831149	S	363	1832	2195	0.00020	0.00017	0.00000	0.00000	73	nan
