name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Pararhizobium sp. IMCC3301	3067904	S	976093	980534	1956627	0.12979	0.06504	nan	nan	56	5.0
Pararhizobium sp. YC-54	2986920	S	144	148	292	0.00002	0.00001	nan	nan	61	3.0
Pararhizobium sp. BT-229	2986923	S	123	126	249	0.00002	0.00001	nan	nan	62	3.0
Rhizobium etli	29449	S	197337	211191	408528	0.02710	0.01401	nan	nan	60	5.0
Rhizobium sp. WYJ-E13	2849093	S	431	468	899	0.00006	0.00003	nan	nan	61	4.0
Rhizobium sp. TH2	2775403	S	396	405	801	0.00005	0.00003	nan	nan	61	4.0
Rhizobium sp. CSC1952	2978974	S	341	366	707	0.00005	0.00002	nan	nan	64	4.0
Rhizobium sp. WL3	2603277	S	276	338	614	0.00004	0.00002	nan	nan	62	4.0
Rhizobium sp. SSA_523	2952477	S	227	243	470	0.00003	0.00002	nan	nan	62	4.0
Rhizobium sp. SL42	2806346	S	211	226	437	0.00003	0.00002	nan	nan	61	4.0
Rhizobium sp. AB2/73	2795216	S	154	363	517	0.00003	0.00002	nan	nan	61	4.0
Rhizobium sp. CC-CFT758	2926709	S	130	138	268	0.00002	0.00001	nan	nan	62	4.0
Rhizobium sp. NXC14	1981173	S	123	327	450	0.00003	0.00002	nan	nan	62	4.0
Rhizobium sp. SSM4.3	2919917	S	114	137	251	0.00002	0.00001	nan	nan	62	4.0
Rhizobium sp. BG4	2613770	S	105	114	219	0.00001	0.00001	nan	nan	62	4.0
Rhizobium leguminosarum	384	S	679	986	1665	0.00011	0.00007	nan	nan	61	4.0
Rhizobium phaseoli	396	S	286	332	618	0.00004	0.00002	nan	nan	62	4.0
Rhizobium tumorigenes	2041385	S	284	321	605	0.00004	0.00002	nan	nan	61	5.0
Rhizobium rosettiformans	1368430	S	226	282	508	0.00003	0.00002	nan	nan	62	4.0
Rhizobium lentis	1138194	S	193	208	401	0.00003	0.00001	nan	nan	62	4.0
Rhizobium rhizogenes	359	S	172	289	461	0.00003	0.00002	nan	nan	61	4.0
Rhizobium gallicum	56730	S	171	225	396	0.00003	0.00001	nan	nan	60	5.0
Rhizobium gei	1395951	S	147	150	297	0.00002	0.00001	nan	nan	60	4.0
