name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Streptomyces sp. CB04723	2748873	S	125638	171688	297326	0.02024	0.01169	0.01393	0.01386	73	nan
Streptomyces sp. CB09030	2913412	S	87840	184700	272540	0.01855	0.01257	0.01559	0.01485	73	nan
Streptomyces sp. BJ20	2930049	S	40340	58316	98656	0.00671	0.00397	0.00479	0.00462	73	nan
Streptomyces sp. AMCC400023	2056258	S	39856	46359	86215	0.00587	0.00316	0.00349	0.00351	72	nan
Streptomyces sp. CMB-StM0423	2059884	S	30924	33259	64183	0.00437	0.00226	0.00290	0.00281	74	nan
Streptomyces sp. Z423-1	2730915	S	29369	30135	59504	0.00405	0.00205	0.00224	0.00220	72	nan
Streptomyces sp. NA03103	2742134	S	24106	77430	101536	0.00691	0.00527	0.00635	0.00605	73	nan
Streptomyces sp. W1SF4	2305220	S	17243	17686	34929	0.00238	0.00120	0.00156	0.00150	73	nan
Streptomyces sp. NEAU-S7GS2	2202000	S	5644	8159	13803	0.00094	0.00056	0.00060	0.00061	72	nan
Streptomyces sp. 2P-4	2931974	S	4370	9158	13528	0.00092	0.00062	0.00087	0.00077	74	nan
Streptomyces sp. BPTC-684	3043734	S	4137	4213	8350	0.00057	0.00029	0.00032	0.00032	72	nan
Streptomyces sp. Mg1	465541	S	1629	3810	5439	0.00037	0.00026	0.00032	0.00030	73	nan
Streptomyces sp. S1D4-20	2594462	S	1396	16019	17415	0.00119	0.00109	0.00128	0.00124	72	nan
Streptomyces sp. 11x1	3038642	S	723	757	1480	0.00010	0.00005	0.00005	0.00006	71	nan
Streptomyces sp. CA-210063	2801029	S	241	253	494	0.00003	0.00002	0.00000	0.00002	71	5.0
Streptomyces sp. DSM 40750	2801030	S	213	223	436	0.00003	0.00002	0.00000	0.00002	71	5.0
Streptomyces sp. HM190	2695266	S	187	191	378	0.00003	0.00001	0.00002	0.00002	73	nan
Streptomyces sp. VN1	1821625	S	179	230	409	0.00003	0.00002	0.00002	0.00002	74	nan
Streptomyces sp. VNUA24	3031131	S	166	182	348	0.00002	0.00001	0.00001	0.00001	72	nan
Streptomyces sp. SYP-A7193	2662065	S	164	180	344	0.00002	0.00001	0.00001	0.00001	73	nan
Streptomyces sp. ITFR-21	3075199	S	153	153	306	0.00002	0.00001	0.00001	0.00001	72	nan
Streptomyces sp. CCM_MD2014	1561022	S	151	178	329	0.00002	0.00001	0.00001	0.00001	73	nan
Streptomyces sp. CB09001	2083284	S	132	145	277	0.00002	0.00001	0.00001	0.00001	73	nan
Streptomyces sp. P3	2135430	S	119	121	240	0.00002	0.00001	0.00001	0.00001	72	nan
Streptomyces sp. SN-593	659352	S	115	115	230	0.00002	0.00001	0.00000	0.00001	74	5.0
Streptomyces sp. CdTB01	1725411	S	107	109	216	0.00001	0.00001	0.00001	0.00001	72	nan
Streptomyces sp. KMM 9044	2744474	S	106	108	214	0.00001	0.00001	0.00001	0.00001	72	nan
Streptomyces sp. BB1-1-1	3074430	S	103	108	211	0.00001	0.00001	0.00001	0.00001	72	nan
Streptomyces sp. FXY-T5	3064901	S	100	106	206	0.00001	0.00001	0.00001	0.00001	72	nan
Streptomyces nitrosporeus	28894	S	105523	107024	212547	0.01447	0.00728	0.00849	0.00853	72	nan
Streptomyces alboniger	132473	S	42169	43598	85767	0.00584	0.00297	0.00335	0.00326	72	nan
Streptomyces aurantiacus	47760	S	126	127	253	0.00002	0.00001	0.00000	0.00001	71	5.0
Streptomyces cadmiisoli	2184053	S	103	104	207	0.00001	0.00001	0.00000	0.00001	71	5.0
Streptomyces paludis	2282738	S	35927	36172	72099	0.00491	0.00246	0.00279	0.00272	72	nan
Streptomyces tanashiensis	67367	S	31450	32501	63951	0.00435	0.00221	0.00261	0.00258	73	nan
Streptomyces aureoverticillatus	66871	S	27702	28171	55873	0.00380	0.00192	0.00218	0.00214	72	nan
Streptomyces hawaiiensis	67305	S	19888	20951	40839	0.00278	0.00143	0.00155	0.00155	72	nan
Streptomyces coeruleorubidus	116188	S	16226	17148	33374	0.00227	0.00117	0.00126	0.00127	72	nan
Streptomyces tendae	1932	S	8812	9082	17894	0.00122	0.00062	0.00069	0.00071	72	nan
Streptomyces caniscabiei	2746961	S	7272	8382	15654	0.00107	0.00057	0.00061	0.00063	72	nan
Streptomyces gilvosporeus	553510	S	5183	5254	10437	0.00071	0.00036	0.00039	0.00039	71	nan
Streptomyces globisporus	1908	S	3775	9774	13549	0.00092	0.00067	0.00080	0.00077	72	nan
Streptomyces graminofaciens	68212	S	180	184	364	0.00002	0.00001	0.00000	0.00001	71	5.0
Streptomyces coelicolor	1902	S	3291	11124	14415	0.00098	0.00076	0.00095	0.00089	73	nan
Streptomyces deccanensis	424188	S	2266	2405	4671	0.00032	0.00016	0.00018	0.00018	72	nan
Streptomyces akebiae	2865673	S	802	840	1642	0.00011	0.00006	0.00006	0.00006	71	nan
