name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Mycolicibacterium sp. YH-1	2908837	S	6110408	6116660	12227068	0.91056	0.45551	nan	nan	67	4.0
Mycobacterium sp. ITM-2016-00317	2099694	S	110	176	286	0.00002	0.00001	nan	nan	69	5.0
Nocardia brasiliensis	37326	S	100	127	227	0.00002	0.00001	nan	nan	69	5.0
Micrococcus yunnanensis	566027	S	146	248	394	0.00003	0.00002	nan	nan	74	5.0
Isoptericola dokdonensis	372663	S	106	109	215	0.00002	0.00001	nan	nan	75	4.0
Polymorphospora rubra	338584	S	152	199	351	0.00003	0.00001	nan	nan	73	4.0
Aeromicrobium erythreum	2041	S	112	119	231	0.00002	0.00001	nan	nan	73	5.0
Saccharopolyspora erythraea	1836	S	112	140	252	0.00002	0.00001	nan	nan	72	4.0
Rubrobacter xylanophilus	49319	S	122	122	244	0.00002	0.00001	nan	nan	70	4.0
Levilactobacillus brevis	1580	S	217	252	469	0.00003	0.00002	nan	nan	47	3.0
Clostridium saccharoperbutylacetonicum	36745	S	368	374	742	0.00006	0.00003	nan	nan	29	3.0
Pseudomonas sp. S35	1573719	S	3706054	3875916	7581970	0.56464	0.28864	nan	nan	62	4.0
Pseudomonas sp. LS1212	2972478	S	328	332	660	0.00005	0.00002	nan	nan	62	4.0
Pseudomonas sp. ABC1	2748080	S	298	301	599	0.00004	0.00002	nan	nan	64	5.0
Pseudomonas sp. Marseille-Q3773	2866592	S	283	297	580	0.00004	0.00002	nan	nan	64	4.0
Pseudomonas sp. B11D7D	2735906	S	275	283	558	0.00004	0.00002	nan	nan	63	4.0
Pseudomonas sp. gcc21	2726989	S	266	288	554	0.00004	0.00002	nan	nan	59	3.0
Pseudomonas sp. LG1E9	2219057	S	265	279	544	0.00004	0.00002	nan	nan	62	5.0
Pseudomonas sp. OIL-1	2706126	S	247	291	538	0.00004	0.00002	nan	nan	59	4.0
Pseudomonas sp. J452	2898441	S	246	252	498	0.00004	0.00002	nan	nan	65	4.0
Pseudomonas sp. ADAK18	2730848	S	244	249	493	0.00004	0.00002	nan	nan	60	4.0
Pseudomonas sp. AA-38	3028807	S	231	378	609	0.00005	0.00003	nan	nan	65	5.0
Pseudomonas sp. C9-3	3078264	S	227	254	481	0.00004	0.00002	nan	nan	66	4.0
Pseudomonas sp. D3	517398	S	225	234	459	0.00003	0.00002	nan	nan	62	5.0
Pseudomonas sp. SL4(2022)	2994661	S	222	225	447	0.00003	0.00002	nan	nan	61	4.0
Pseudomonas sp. PIA16	2931382	S	207	209	416	0.00003	0.00002	nan	nan	64	4.0
Pseudomonas sp. Cab53	2678258	S	204	211	415	0.00003	0.00002	nan	nan	63	5.0
Pseudomonas sp. DTU_2021_1001937_2_SI_NGA_ILE_001	3077589	S	202	204	406	0.00003	0.00002	nan	nan	65	4.0
Pseudomonas sp. ADPe	2774873	S	193	395	588	0.00004	0.00003	nan	nan	66	5.0
Pseudomonas sp. StFLB209	1028989	S	193	200	393	0.00003	0.00001	nan	nan	62	4.0
Pseudomonas sp. NyZ704	3076762	S	193	211	404	0.00003	0.00002	nan	nan	59	3.0
Pseudomonas sp. T1-3-2	2908006	S	192	197	389	0.00003	0.00001	nan	nan	64	5.0
Pseudomonas sp. KNUC1026	2893890	S	181	183	364	0.00003	0.00001	nan	nan	65	4.0
Pseudomonas sp. FP2309	2954091	S	175	181	356	0.00003	0.00001	nan	nan	62	5.0
Pseudomonas sp. KU26590	2991051	S	164	166	330	0.00002	0.00001	nan	nan	62	4.0
Pseudomonas sp. S09G 359	2054919	S	163	170	333	0.00002	0.00001	nan	nan	62	5.0
Pseudomonas sp. Q1-7	3020843	S	162	167	329	0.00002	0.00001	nan	nan	67	4.0
Pseudomonas sp. BSw22131	3002903	S	160	161	321	0.00002	0.00001	nan	nan	60	3.0
Pseudomonas sp. CC6-YY-74	1930532	S	159	160	319	0.00002	0.00001	nan	nan	63	4.0
Pseudomonas sp. FP2335	2954092	S	147	153	300	0.00002	0.00001	nan	nan	62	5.0
Pseudomonas sp. TCU-HL1	1856685	S	144	145	289	0.00002	0.00001	nan	nan	65	4.0
Pseudomonas sp. 7SR1	1881017	S	144	147	291	0.00002	0.00001	nan	nan	63	5.0
Pseudomonas sp. DG56-2	2320270	S	143	145	288	0.00002	0.00001	nan	nan	60	4.0
Pseudomonas sp. MM227	3019968	S	139	141	280	0.00002	0.00001	nan	nan	64	4.0
Pseudomonas sp. DTU12.3	2073078	S	137	143	280	0.00002	0.00001	nan	nan	61	5.0
Pseudomonas sp. SO81	2983246	S	135	137	272	0.00002	0.00001	nan	nan	67	4.0
Pseudomonas sp. G2-4	1506334	S	134	139	273	0.00002	0.00001	nan	nan	62	5.0
