name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Neoehrlichia mikurensis	89586	S	563619	563698	1127317	0.08187	0.04094	0.05150	0.05113	27	nan
Wolbachia endosymbiont of Zaprionus tsacasi	2603209	S	12274	129126	141400	0.01027	0.00938	0.00904	0.00831	34	nan
Wolbachia endosymbiont (group B) of Aporia crataegi	2953981	S	3697	150220	153917	0.01118	0.01091	0.01065	0.00972	34	nan
Wolbachia endosymbiont of Trichogramma pretiosum	125593	S	424	456	880	0.00006	0.00003	0.00003	0.00003	33	nan
Wolbachia endosymbiont of Oedothorax gibbosus	931100	S	416	479	895	0.00006	0.00003	0.00003	0.00003	34	nan
Wolbachia endosymbiont (group B) of Pararge aegeria	2954041	S	264	57717	57981	0.00421	0.00419	0.00409	0.00373	34	nan
Wolbachia endosymbiont of Anopheles demeilloni	2748871	S	251	332	583	0.00004	0.00002	0.00002	0.00002	33	nan
Wolbachia endosymbiont of Cimex lectularius	246273	S	246	246	492	0.00004	0.00002	0.00000	0.00002	37	5.0
Wolbachia endosymbiont of Folsomia candida	169402	S	235	235	470	0.00003	0.00002	0.00000	0.00002	34	5.0
Wolbachia endosymbiont of Diaphorina citri	116598	S	230	385	615	0.00004	0.00003	0.00003	0.00003	34	nan
Wolbachia endosymbiont of Ctenocephalides felis wCfeJ	2732594	S	210	210	420	0.00003	0.00002	0.00000	0.00001	35	5.0
Wolbachia endosymbiont (group A) of Anomoia purmunda	2953978	S	178	255	433	0.00003	0.00002	0.00002	0.00002	34	nan
Wolbachia endosymbiont of Litomosoides sigmodontis	80850	S	152	152	304	0.00002	0.00001	0.00000	0.00001	31	4.0
Wolbachia endosymbiont of Ctenocephalides felis wCfeT	2732593	S	142	142	284	0.00002	0.00001	0.00000	0.00001	36	5.0
Wolbachia endosymbiont of Aedes albopictus	167957	S	128	167	295	0.00002	0.00001	0.00001	0.00001	35	nan
Wolbachia endosymbiont of Bemisia tabaci	215173	S	125	224	349	0.00003	0.00002	0.00002	0.00001	34	nan
Wolbachia endosymbiont of Dirofilaria (Dirofilaria) immitis	1812115	S	113	113	226	0.00002	0.00001	0.00000	0.00001	33	5.0
Wolbachia endosymbiont of Frankliniella intonsa	2902422	S	104	175	279	0.00002	0.00001	0.00001	0.00001	34	nan
Wolbachia endosymbiont of Dipetalonema caudispina	1812112	S	102	102	204	0.00001	0.00001	0.00000	0.00001	29	4.0
Wolbachia pipientis	955	S	673	1944	2617	0.00019	0.00014	0.00014	0.00012	34	nan
Candidatus Wolbachia massiliensis	1845000	S	252	257	509	0.00004	0.00002	0.00000	0.00002	35	5.0
Rickettsia typhi	785	S	315576	315881	631457	0.04586	0.02294	0.02716	0.02527	29	nan
Rickettsia amblyommatis	33989	S	210706	237380	448086	0.03254	0.01724	0.01773	0.01650	31	nan
Rickettsia conorii	781	S	125	308	433	0.00003	0.00002	0.00002	0.00002	31	nan
Sphingobium sp. AntQ-1	2930091	S	475002	490514	965516	0.07012	0.03562	0.03475	0.03126	64	nan
Sphingobium sp. AP49	1144307	S	161352	163991	325343	0.02363	0.01191	0.01165	0.01052	65	nan
Acidibrevibacterium fodinaquatile	1969806	S	83796	83926	167722	0.01218	0.00610	0.00622	0.00567	66	nan
Roseomonas marmotae	2768161	S	27110	27182	54292	0.00394	0.00197	0.00217	0.00201	69	nan
Aminobacter sp. MDW-2	2666139	S	26633	75734	102367	0.00743	0.00550	0.00526	0.00474	63	nan
Agrobacterium tumefaciens	358	S	123	244	367	0.00003	0.00002	0.00000	0.00001	60	4.0
Kaistia sp. 32K	2795690	S	110	110	220	0.00002	0.00001	0.00000	0.00001	67	4.0
Fuscovulum sp. YMD61	3042299	S	72751	72864	145615	0.01058	0.00529	0.00507	0.00459	63	nan
Psychromonas ingrahamii	357794	S	536726	537793	1074519	0.07804	0.03906	0.03615	0.03217	39	nan
Hydrocarboniclastica marina	2259620	S	154436	155118	309554	0.02248	0.01127	0.01036	0.00924	59	nan
Blochmannia endosymbiont of Colobopsis nipponica	2681987	S	200378	200457	400835	0.02911	0.01456	0.01717	0.01656	31	nan
Klebsiella pneumoniae	573	S	113	932	1045	0.00008	0.00007	0.00000	0.00006	58	4.0
Escherichia coli	562	S	225	1113	1338	0.00010	0.00008	0.00000	0.00007	53	4.0
