name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Cohnella sp. LGH	1619153	S	864737	876648	1741385	0.11617	0.05848	0.05159	0.05063	55	nan
Staphylococcus sp. AntiMn-1	1715860	S	92032	631100	723132	0.04824	0.04210	0.04720	0.04627	33	nan
Staphylococcus equorum	246432	S	3540	7103	10643	0.00071	0.00047	0.00053	0.00052	33	nan
Staphylococcus aureus	1280	S	537	4400	4937	0.00033	0.00029	0.00033	0.00032	33	nan
Staphylococcus saprophyticus	29385	S	377	503	880	0.00006	0.00003	0.00004	0.00004	33	nan
Staphylococcus xylosus	1288	S	335	350	685	0.00005	0.00002	0.00003	0.00003	33	nan
Staphylococcus nepalensis	214473	S	267	273	540	0.00004	0.00002	0.00002	0.00002	34	nan
Staphylococcus edaphicus	1955013	S	242	244	486	0.00003	0.00002	0.00002	0.00002	34	nan
Staphylococcus gallinarum	1293	S	233	234	467	0.00003	0.00002	0.00002	0.00002	34	nan
Staphylococcus cohnii	29382	S	229	246	475	0.00003	0.00002	0.00002	0.00002	33	nan
Staphylococcus arlettae	29378	S	209	214	423	0.00003	0.00001	0.00002	0.00002	34	nan
Staphylococcus succinus	61015	S	208	220	428	0.00003	0.00001	0.00002	0.00002	34	nan
Staphylococcus epidermidis	1282	S	207	600	807	0.00005	0.00004	0.00005	0.00004	33	nan
Staphylococcus haemolyticus	1283	S	196	211	407	0.00003	0.00001	0.00002	0.00002	33	nan
Staphylococcus shinii	2912228	S	191	200	391	0.00003	0.00001	0.00002	0.00001	33	nan
Staphylococcus pseudintermedius	283734	S	103	116	219	0.00001	0.00001	0.00000	0.00001	38	4.0
Staphylococcus pseudoxylosus	2282419	S	120	127	247	0.00002	0.00001	0.00001	0.00001	34	nan
Staphylococcus simiae	308354	S	112	112	224	0.00001	0.00001	0.00000	0.00001	33	5.0
Staphylococcus pasteuri	45972	S	110	112	222	0.00001	0.00001	0.00000	0.00001	31	5.0
Staphylococcus pettenkoferi	170573	S	108	108	216	0.00001	0.00001	0.00000	0.00001	40	4.0
Staphylococcus hominis	1290	S	107	111	218	0.00001	0.00001	0.00000	0.00001	32	5.0
Staphylococcus casei	201828	S	100	108	208	0.00001	0.00001	0.00001	0.00001	34	nan
Exiguobacterium sp. N4-1P	2051906	S	518278	520423	1038701	0.06929	0.03472	0.03197	0.03092	47	nan
