name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Providencia sp. PROV102	2936787	S	471	424509	424980	0.02899	0.02895	0.02889	0.02688	42	nan
Providencia sp. PROV252	2936799	S	237	248	485	0.00003	0.00002	0.00002	0.00002	44	nan
Providencia sp. R33	2828763	S	209	215	424	0.00003	0.00001	0.00001	0.00001	44	nan
Providencia sp. PROV040	2949771	S	137	531	668	0.00005	0.00004	0.00004	0.00003	42	nan
Providencia rettgeri	587	S	2150	7128	9278	0.00063	0.00049	0.00048	0.00045	42	nan
Providencia huaxiensis	2027290	S	747	834	1581	0.00011	0.00006	0.00006	0.00005	43	nan
Providencia alcalifaciens	126385	S	238	244	482	0.00003	0.00002	0.00000	0.00002	44	5.0
Providencia heimbachae	333962	S	236	241	477	0.00003	0.00002	0.00002	0.00002	43	nan
Providencia rustigianii	158850	S	128	130	258	0.00002	0.00001	0.00001	0.00001	42	nan
Enterobacter sp. RHBSTW-00422	2742646	S	5487	132542	138029	0.00941	0.00904	0.00833	0.00797	57	nan
Enterobacter sp. JUb54	2724468	S	273	276	549	0.00004	0.00002	0.00000	0.00002	59	5.0
Enterobacter sp. RHBSTW-00994	2742676	S	249	253	502	0.00003	0.00002	0.00000	0.00001	53	4.0
Enterobacter sp. SA187	1914861	S	175	177	352	0.00002	0.00001	0.00000	0.00001	58	5.0
Enterobacter sp. C2	2870346	S	105	106	211	0.00001	0.00001	0.00000	0.00001	59	5.0
Enterobacter hormaechei	158836	S	1524	13768	15292	0.00104	0.00094	0.00087	0.00083	57	nan
Enterobacter ludwigii	299767	S	1068	2599	3667	0.00025	0.00018	0.00016	0.00016	57	nan
Enterobacter cloacae	550	S	1043	1620	2663	0.00018	0.00011	0.00010	0.00010	57	nan
Enterobacter asburiae	61645	S	649	1381	2030	0.00014	0.00009	0.00009	0.00008	57	nan
Enterobacter roggenkampii	1812935	S	392	494	886	0.00006	0.00003	0.00003	0.00003	58	nan
Enterobacter cancerogenus	69218	S	367	378	745	0.00005	0.00003	0.00003	0.00002	58	nan
Enterobacter kobei	208224	S	315	842	1157	0.00008	0.00006	0.00005	0.00005	57	nan
Enterobacter cloacae complex sp.	2027919	S	108	146	254	0.00002	0.00001	0.00000	0.00001	57	5.0
Enterobacter sichuanensis	2071710	S	202	218	420	0.00003	0.00001	0.00001	0.00001	57	nan
Enterobacter chuandaensis	2497875	S	143	160	303	0.00002	0.00001	0.00001	0.00001	58	nan
Enterobacter mori	539813	S	706	766	1472	0.00010	0.00005	0.00005	0.00005	57	nan
Enterobacter oligotrophicus	2478464	S	232	239	471	0.00003	0.00002	0.00001	0.00001	56	nan
Enterobacter huaxiensis	2494702	S	187	196	383	0.00003	0.00001	0.00001	0.00001	59	nan
Enterobacter bugandensis	881260	S	147	215	362	0.00002	0.00001	0.00001	0.00001	58	nan
Enterobacter soli	885040	S	124	133	257	0.00002	0.00001	0.00000	0.00001	55	5.0
Pseudocitrobacter corydidari	2891570	S	96939	97975	194914	0.01329	0.00668	0.00631	0.00588	56	nan
Salmonella enterica	28901	S	2683	48637	51320	0.00350	0.00332	0.00307	0.00292	54	nan
Salmonella bongori	54736	S	197	259	456	0.00003	0.00002	0.00002	0.00002	53	nan
Escherichia coli	562	S	4664	14743	19407	0.00132	0.00101	0.00094	0.00089	53	nan
Escherichia albertii	208962	S	632	669	1301	0.00009	0.00005	0.00000	0.00004	52	4.0
Escherichia fergusonii	564	S	589	695	1284	0.00009	0.00005	0.00000	0.00004	52	4.0
Escherichia marmotae	1499973	S	516	541	1057	0.00007	0.00004	0.00000	0.00003	52	4.0
Escherichia sp. E4742	2044467	S	250	294	544	0.00004	0.00002	0.00000	0.00002	53	4.0
Citrobacter freundii	546	S	482	1109	1591	0.00011	0.00008	0.00007	0.00007	54	nan
Citrobacter braakii	57706	S	278	1137	1415	0.00010	0.00008	0.00000	0.00007	54	5.0
Citrobacter portucalensis	1639133	S	276	415	691	0.00005	0.00003	0.00003	0.00002	54	nan
Citrobacter werkmanii	67827	S	151	315	466	0.00003	0.00002	0.00002	0.00002	54	nan
Citrobacter sp. S171	2971264	S	207	304	511	0.00003	0.00002	0.00000	0.00002	55	4.0
Citrobacter sp. R56	1573676	S	173	259	432	0.00003	0.00002	0.00000	0.00002	55	5.0
Citrobacter sp. RHB25-C09	2742624	S	167	171	338	0.00002	0.00001	0.00000	0.00001	55	5.0
Citrobacter farmeri	67824	S	265	291	556	0.00004	0.00002	0.00002	0.00002	55	nan
Citrobacter amalonaticus	35703	S	263	398	661	0.00005	0.00003	0.00002	0.00002	55	nan
Citrobacter koseri	545	S	249	356	605	0.00004	0.00002	0.00002	0.00002	55	nan
Citrobacter rodentium	67825	S	232	46	278	0.00002	0.00000	0.00000	0.00000	54	5.0
Citrobacter tructae	2562449	S	172	177	349	0.00002	0.00001	0.00000	0.00001	53	4.0
Citrobacter arsenatis	2546350	S	113	122	235	0.00002	0.00001	0.00000	0.00001	55	5.0
Klebsiella pneumoniae	573	S	568	2328	2896	0.00020	0.00016	0.00000	0.00014	58	5.0
Klebsiella oxytoca	571	S	451	475	926	0.00006	0.00003	0.00000	0.00003	57	5.0
Klebsiella aerogenes	548	S	345	362	707	0.00005	0.00002	0.00000	0.00002	57	5.0
Klebsiella michiganensis	1134687	S	263	353	616	0.00004	0.00002	0.00000	0.00002	58	5.0
Klebsiella huaxiensis	2153354	S	251	260	511	0.00003	0.00002	0.00000	0.00002	56	5.0
Klebsiella quasipneumoniae	1463165	S	244	728	972	0.00007	0.00005	0.00000	0.00005	60	5.0
Klebsiella variicola	244366	S	144	312	456	0.00003	0.00002	0.00000	0.00002	59	5.0
Raoultella electrica	1259973	S	106	336	442	0.00003	0.00002	0.00000	0.00002	58	5.0
Kluyvera intermedia	61648	S	372	385	757	0.00005	0.00003	0.00000	0.00002	55	5.0
Kluyvera ascorbata	51288	S	359	645	1004	0.00007	0.00004	0.00000	0.00004	57	5.0
Kluyvera cryocrescens	580	S	328	343	671	0.00005	0.00002	0.00000	0.00002	55	5.0
Kosakonia sp. ML.JS2a	2980557	S	124	158	282	0.00002	0.00001	0.00000	0.00001	56	4.0
Kosakonia sacchari	1158459	S	199	264	463	0.00003	0.00002	0.00000	0.00002	56	5.0
Kosakonia cowanii	208223	S	173	301	474	0.00003	0.00002	0.00000	0.00002	58	5.0
Kosakonia oryzendophytica	1005665	S	117	144	261	0.00002	0.00001	0.00000	0.00001	56	5.0
Leclercia adecarboxylata	83655	S	313	513	826	0.00006	0.00004	0.00000	0.00003	58	5.0
Leclercia pneumoniae	2815358	S	133	135	268	0.00002	0.00001	0.00000	0.00001	56	4.0
Cronobacter sakazakii	28141	S	199	325	524	0.00004	0.00002	0.00000	0.00002	59	5.0
Cronobacter dublinensis	413497	S	115	139	254	0.00002	0.00001	0.00000	0.00001	60	4.0
Cedecea neteri	158822	S	267	285	552	0.00004	0.00002	0.00000	0.00002	57	5.0
Cedecea sp. FDAARGOS_727	2545798	S	102	108	210	0.00001	0.00001	0.00000	0.00001	57	5.0
Lelliottia amnigena	61646	S	139	143	282	0.00002	0.00001	0.00001	0.00001	55	nan
Pluralibacter gergoviae	61647	S	119	121	240	0.00002	0.00001	0.00000	0.00001	62	4.0
[Enterobacter] lignolyticus	1334193	S	117	117	234	0.00002	0.00001	0.00000	0.00001	60	4.0
Trabulsiella odontotermitis	379893	S	177	182	359	0.00002	0.00001	0.00000	0.00001	57	4.0
Scandinavium goeteborgense	1851514	S	175	175	350	0.00002	0.00001	0.00000	0.00001	57	5.0
Atlantibacter hermannii	565	S	125	125	250	0.00002	0.00001	0.00000	0.00001	56	4.0
Superficieibacter sp. HKU1	3031919	S	144	145	289	0.00002	0.00001	0.00000	0.00001	56	5.0
Yokenella regensburgei	158877	S	142	144	286	0.00002	0.00001	0.00000	0.00001	57	5.0
Candidatus Erwinia haradaeae	1922217	S	81209	81281	162490	0.01108	0.00554	0.00676	0.00645	36	nan
Serratia marcescens	615	S	197	382	579	0.00004	0.00003	0.00000	0.00002	63	4.0
Pseudomonas zeae	2745510	S	261893	297252	559145	0.03814	0.02027	0.01941	0.01841	61	nan
Pseudomonas sp. 3-2	2867408	S	135726	182136	317862	0.02168	0.01242	0.01210	0.01153	62	nan
Pseudomonas sp. StFLB209	1028989	S	45376	45753	91129	0.00622	0.00312	0.00308	0.00291	62	nan
Pseudomonas tructae	2518644	S	51038	51951	102989	0.00702	0.00354	0.00354	0.00338	63	nan
Pseudomonas fluorescens	294	S	394	483	877	0.00006	0.00003	0.00000	0.00003	62	5.0
Pseudomonas putida	303	S	298	444	742	0.00005	0.00003	0.00000	0.00003	63	5.0
Pseudomonas chlororaphis	587753	S	137	685	822	0.00006	0.00005	0.00000	0.00004	62	5.0
Marinobacter sp. NP-4(2019)	2488665	S	91753	93489	185242	0.01263	0.00638	0.00594	0.00565	58	nan
Marinobacter sp. LV10R510-11A	1415568	S	39458	39508	78966	0.00539	0.00269	0.00247	0.00233	54	nan
Acinetobacter indicus	756892	S	140156	147377	287533	0.01961	0.01005	0.00960	0.00897	48	nan
Acinetobacter sp. C16S1	2609668	S	111708	122513	234221	0.01598	0.00836	0.00824	0.00781	40	nan
Acinetobacter sp. SK-43	2785295	S	2644	2644	5288	0.00036	0.00018	0.00019	0.00018	36	nan
Acinetobacter sp. Z1	2953738	S	333	345	678	0.00005	0.00002	0.00000	0.00002	40	5.0
Acinetobacter sp. WCHA45	2004644	S	270	338	608	0.00004	0.00002	0.00000	0.00002	40	5.0
Acinetobacter sp. C32I	2950074	S	229	239	468	0.00003	0.00002	0.00000	0.00001	42	5.0
Acinetobacter sp. KCTC 92772	3045147	S	217	229	446	0.00003	0.00002	0.00000	0.00001	43	5.0
