name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Leclercia sp. Colony189	2681309	S	5560	499189	504749	0.02815	0.02784	0.02799	0.02735	59	nan
Leclercia sp. 29361	2714951	S	520	820	1340	0.00007	0.00005	0.00005	0.00004	58	nan
Leclercia sp. J807	2681307	S	496	1681	2177	0.00012	0.00009	0.00009	0.00009	59	nan
Leclercia sp. W17	2282309	S	431	1827	2258	0.00013	0.00010	0.00010	0.00010	59	nan
Leclercia sp. W6	2282310	S	409	1575	1984	0.00011	0.00009	0.00009	0.00009	59	nan
Leclercia adecarboxylata	83655	S	2482	7541	10023	0.00056	0.00042	0.00042	0.00041	59	nan
Leclercia pneumoniae	2815358	S	251	267	518	0.00003	0.00001	0.00000	0.00001	56	5.0
Escherichia coli	562	S	363	8706	9069	0.00051	0.00049	0.00000	0.00047	54	5.0
Klebsiella pneumoniae	573	S	170	1224	1394	0.00008	0.00007	0.00000	0.00007	55	5.0
Salmonella enterica	28901	S	140	3794	3934	0.00022	0.00021	0.00024	0.00021	54	nan
Erwinia sp. Ejp617	215689	S	181817	222858	404675	0.02257	0.01243	0.01246	0.01213	56	nan
Erwinia amylovora	552	S	211	235	446	0.00002	0.00001	0.00001	0.00001	55	nan
Erwinia pyrifoliae	79967	S	132	259	391	0.00002	0.00001	0.00002	0.00001	56	nan
Providencia sp. R33	2828763	S	115	8249	8364	0.00047	0.00046	0.00000	0.00048	44	4.0
Providencia sp. PROV252	2936799	S	103	7810	7913	0.00044	0.00044	0.00000	0.00045	44	4.0
Providencia rettgeri	587	S	1053	187980	189033	0.01054	0.01048	0.01105	0.01096	42	nan
Providencia huaxiensis	2027290	S	405	2756	3161	0.00018	0.00015	0.00016	0.00016	42	nan
Providencia heimbachae	333962	S	126	177	303	0.00002	0.00001	0.00001	0.00001	43	nan
Providencia alcalifaciens	126385	S	109	282	391	0.00002	0.00002	0.00002	0.00002	43	nan
Serratia rhizosphaerae	2597702	S	101998	123211	225209	0.01256	0.00687	0.00710	0.00687	61	nan
Serratia marcescens	615	S	111	218	329	0.00002	0.00001	0.00001	0.00001	61	nan
Shewanella khirikhana	1965282	S	395747	399009	794756	0.04432	0.02225	0.02199	0.02154	56	nan
Shewanella sp. NFH-SH190041	2950245	S	44967	45198	90165	0.00503	0.00252	0.00249	0.00247	49	nan
Thalassotalea sp. PS06	2594005	S	280499	281129	561628	0.03132	0.01568	0.01561	0.01536	46	nan
Thalassomonas haliotis	485448	S	126	126	252	0.00001	0.00001	0.00000	0.00001	50	3.0
Aliamphritea ceti	1524258	S	257762	262652	520414	0.02902	0.01465	0.01438	0.01418	48	nan
Thalassolituus oleivorans	187493	S	154279	156598	310877	0.01734	0.00873	0.00869	0.00844	47	nan
Endozoicomonas euniceicola	1234143	S	271215	271666	542881	0.03028	0.01515	0.01490	0.01468	49	nan
Vibrio ishigakensis	1481914	S	521692	525160	1046852	0.05838	0.02929	0.02888	0.02840	47	nan
Vibrio sp. SCSIO 43140	2819100	S	45288	47564	92852	0.00518	0.00265	0.00261	0.00257	47	nan
Pseudomonas sp. SWI6	2083051	S	12618	75457	88075	0.00491	0.00421	0.00430	0.00426	63	nan
Pseudomonas sp. FJ2-5-13	2976884	S	2092	2771	4863	0.00027	0.00015	0.00015	0.00015	62	nan
Pseudomonas sp. FP215	2738126	S	782	1449	2231	0.00012	0.00008	0.00000	0.00008	62	5.0
Pseudomonas sp. J380	2605424	S	688	939	1627	0.00009	0.00005	0.00000	0.00005	62	5.0
Pseudomonas sp. FDAARGOS_380	2018067	S	684	1214	1898	0.00011	0.00007	0.00000	0.00007	62	5.0
Pseudomonas sp. CFSAN084952	2664899	S	610	1234	1844	0.00010	0.00007	0.00000	0.00007	62	5.0
Pseudomonas sp. MYb193	1827300	S	530	688	1218	0.00007	0.00004	0.00000	0.00004	62	5.0
Pseudomonas sp. G11	528343	S	255	723	978	0.00005	0.00004	0.00004	0.00004	62	nan
Pseudomonas sp. R4-39-08	1173288	S	127	313	440	0.00002	0.00002	0.00002	0.00002	63	nan
Pseudomonas lactis	1615674	S	30869	37123	67992	0.00379	0.00207	0.00210	0.00207	62	nan
Pseudomonas synxantha	47883	S	530	740	1270	0.00007	0.00004	0.00000	0.00004	61	5.0
Pseudomonas orientalis	76758	S	349	377	726	0.00004	0.00002	0.00000	0.00002	62	4.0
Pseudomonas fluorescens	294	S	121	149	270	0.00002	0.00001	0.00000	0.00001	62	5.0
Pseudomonas trivialis	200450	S	102	115	217	0.00001	0.00001	0.00000	0.00001	62	4.0
Pseudomonas salmasensis	2745514	S	573	678	1251	0.00007	0.00004	0.00000	0.00004	62	5.0
Pseudomonas simiae	321846	S	413	434	847	0.00005	0.00002	0.00000	0.00002	62	4.0
Pseudomonas aeruginosa	287	S	340	885	1225	0.00007	0.00005	0.00000	0.00005	64	5.0
Pseudomonas putida	303	S	137	238	375	0.00002	0.00001	0.00000	0.00001	63	4.0
Pseudomonas chlororaphis	587753	S	116	154	270	0.00002	0.00001	0.00000	0.00001	64	4.0
Cardiobacterium sp. Marseille-Q4385	2866573	S	323	323	646	0.00004	0.00002	0.00000	0.00002	62	4.0
Acinetobacter sp. NEB149	2725684	S	112	146	258	0.00001	0.00001	0.00000	0.00001	45	3.0
Kingella oralis	505	S	1582685	1588902	3171587	0.17688	0.08861	0.08830	0.08662	56	nan
Kingella denitrificans	502	S	2118	2144	4262	0.00024	0.00012	0.00000	0.00012	58	5.0
Kingella potus	265175	S	1695	1698	3393	0.00019	0.00009	0.00000	0.00009	61	5.0
Kingella kingae	504	S	603	630	1233	0.00007	0.00004	0.00000	0.00003	49	4.0
Kingella negevensis	1522312	S	446	469	915	0.00005	0.00003	0.00000	0.00003	48	4.0
Neisseria dentiae	194197	S	11871	11919	23790	0.00133	0.00066	0.00067	0.00065	58	nan
Neisseria bacilliformis	267212	S	7811	7938	15749	0.00088	0.00044	0.00000	0.00045	60	5.0
Neisseria sp. KEM232	655307	S	2587	2632	5219	0.00029	0.00015	0.00017	0.00015	60	nan
Neisseria sp. oral taxon 014	641148	S	272	291	563	0.00003	0.00002	0.00000	0.00002	54	3.0
Neisseria sp. Marseille-Q5346	2972775	S	251	368	619	0.00003	0.00002	0.00000	0.00002	53	4.0
Neisseria sp. RH3002v2g	1871109	S	207	365	572	0.00003	0.00002	0.00000	0.00002	52	4.0
Neisseria sp. Dent CA1/247	2912675	S	100	114	214	0.00001	0.00001	0.00000	0.00001	55	4.0
Neisseria elongata	495	S	1868	1951	3819	0.00021	0.00011	0.00000	0.00011	57	4.0
Neisseria sicca	490	S	1150	1401	2551	0.00014	0.00008	0.00000	0.00008	54	5.0
Neisseria canis	493	S	918	967	1885	0.00011	0.00005	0.00000	0.00005	53	4.0
Neisseria mucosa	488	S	836	1187	2023	0.00011	0.00007	0.00000	0.00006	53	4.0
Neisseria subflava	28449	S	774	1026	1800	0.00010	0.00006	0.00000	0.00006	52	4.0
Neisseria chenwenguii	1853278	S	523	526	1049	0.00006	0.00003	0.00000	0.00003	57	4.0
Neisseria meningitidis	487	S	517	658	1175	0.00007	0.00004	0.00000	0.00004	54	4.0
Neisseria animalis	492	S	484	486	970	0.00005	0.00003	0.00000	0.00003	54	5.0
Neisseria perflava	33053	S	410	2441	2851	0.00016	0.00014	0.00000	0.00013	52	4.0
Neisseria arctica	1470200	S	396	397	793	0.00004	0.00002	0.00000	0.00002	48	4.0
Neisseria shayeganii	607712	S	300	303	603	0.00003	0.00002	0.00000	0.00002	60	4.0
Neisseria macacae	496	S	278	361	639	0.00004	0.00002	0.00000	0.00002	55	4.0
Neisseria cinerea	483	S	258	299	557	0.00003	0.00002	0.00000	0.00002	53	4.0
Neisseria lisongii	2912188	S	240	241	481	0.00003	0.00001	0.00000	0.00001	55	4.0
Neisseria wadsworthii	607711	S	231	239	470	0.00003	0.00001	0.00000	0.00001	50	4.0
Neisseria flavescens	484	S	212	268	480	0.00003	0.00001	0.00000	0.00001	52	4.0
Neisseria gonorrhoeae	485	S	194	236	430	0.00002	0.00001	0.00000	0.00001	55	4.0
Neisseria musculi	1815583	S	171	171	342	0.00002	0.00001	0.00000	0.00001	55	4.0
Neisseria animaloris	326522	S	152	159	311	0.00002	0.00001	0.00000	0.00001	53	4.0
Neisseria yangbaofengii	2709396	S	142	143	285	0.00002	0.00001	0.00000	0.00001	52	4.0
Neisseria weixii	1853276	S	106	107	213	0.00001	0.00001	0.00000	0.00001	52	3.0
Neisseria lactamica	486	S	105	136	241	0.00001	0.00001	0.00000	0.00001	54	4.0
