name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Alteromonas sp. KC14	2795689	S	39544	6047885	6087429	0.32716	0.32503	0.32351	0.32332	45	nan
Alteromonas sp. 009811495	3002962	S	17306	20778	38084	0.00205	0.00112	0.00111	0.00111	45	nan
Alteromonas sp. BL110	1714845	S	1205	1214	2419	0.00013	0.00007	0.00007	0.00007	45	nan
Alteromonas sp. KC3	2795688	S	484	56289	56773	0.00305	0.00303	0.00301	0.00301	45	nan
Alteromonas sp. RKMC-009	2267264	S	431	431	862	0.00005	0.00002	0.00000	0.00002	50	4.0
Alteromonas sp. CI.11.F.A3	3079555	S	411	417	828	0.00004	0.00002	0.00002	0.00002	45	nan
Alteromonas sp. 76-1	2358187	S	308	317	625	0.00003	0.00002	0.00002	0.00002	44	nan
Alteromonas sp. B31-7	2785913	S	187	222	409	0.00002	0.00001	0.00001	0.00001	46	nan
Alteromonas sp. LMIT006	2961948	S	171	171	342	0.00002	0.00001	0.00000	0.00001	44	4.0
Alteromonas sp. MB-3u-76	2058133	S	158	281	439	0.00002	0.00002	0.00001	0.00002	44	nan
Alteromonas sp. RW2A1	1917158	S	143	278	421	0.00002	0.00001	0.00001	0.00001	45	nan
Alteromonas macleodii	28108	S	144	146	290	0.00002	0.00001	0.00000	0.00001	45	4.0
Suttonella sp. R2A3	2908648	S	2669249	2670030	5339279	0.28695	0.14350	0.14074	0.13976	49	nan
Yersinia massiliensis	419257	S	580670	1324102	1904772	0.10237	0.07116	0.07072	0.07033	49	nan
Yersinia frederiksenii	29484	S	188286	285139	473425	0.02544	0.01532	0.01522	0.01517	49	nan
Yersinia enterocolitica	630	S	11585	12223	23808	0.00128	0.00066	0.00066	0.00065	49	nan
Yersinia ruckeri	29486	S	5085	5167	10252	0.00055	0.00028	0.00029	0.00027	50	nan
Yersinia pseudotuberculosis	633	S	1688	3520	5208	0.00028	0.00019	0.00019	0.00019	49	nan
