name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Enterobacter ludwigii	299767	S	1181662	2725801	3907463	0.21978	0.15332	0.14904	0.14733	57	nan
Enterobacter hormaechei	158836	S	17278	81215	98493	0.00554	0.00457	0.00459	0.00440	57	nan
Enterobacter asburiae	61645	S	14370	26210	40580	0.00228	0.00147	0.00154	0.00143	57	nan
Enterobacter cloacae	550	S	8884	12355	21239	0.00119	0.00069	0.00069	0.00067	57	nan
Enterobacter roggenkampii	1812935	S	7308	9246	16554	0.00093	0.00052	0.00057	0.00051	58	nan
Enterobacter cloacae complex sp. FDA-CDC-AR_0164	2077136	S	840	4400	5240	0.00029	0.00025	0.00024	0.00024	57	nan
Enterobacter cloacae complex sp. ECNIH7	1915310	S	558	2117	2675	0.00015	0.00012	0.00012	0.00011	57	nan
Enterobacter sp. BIDMC 29	1329841	S	530	1631	2161	0.00012	0.00009	0.00009	0.00009	57	nan
Enterobacter cloacae complex sp.	2027919	S	410	555	965	0.00005	0.00003	0.00003	0.00003	57	nan
Enterobacter cloacae complex sp. FDA-CDC-AR_0132	2077137	S	337	2231	2568	0.00014	0.00013	0.00012	0.00012	57	nan
Enterobacter kobei	208224	S	2727	6792	9519	0.00054	0.00038	0.00038	0.00037	57	nan
Enterobacter cancerogenus	69218	S	1948	2020	3968	0.00022	0.00011	0.00013	0.00011	58	nan
Enterobacter sichuanensis	2071710	S	828	900	1728	0.00010	0.00005	0.00005	0.00005	57	nan
Enterobacter chuandaensis	2497875	S	745	836	1581	0.00009	0.00005	0.00005	0.00005	58	nan
Enterobacter chengduensis	2494701	S	544	645	1189	0.00007	0.00004	0.00004	0.00004	58	nan
Enterobacter sp. RHBSTW-00994	2742676	S	667	679	1346	0.00008	0.00004	0.00000	0.00004	53	5.0
Enterobacter sp. RHBSTW-00593	2742656	S	548	4082	4630	0.00026	0.00023	0.00023	0.00022	57	nan
Enterobacter sp. RHBSTW-00175	2742639	S	507	828	1335	0.00008	0.00005	0.00005	0.00004	55	nan
Enterobacter sp. JBIWA003	2831890	S	482	774	1256	0.00007	0.00004	0.00005	0.00004	57	nan
Enterobacter sp. 18A13	2565914	S	336	679	1015	0.00006	0.00004	0.00004	0.00004	58	nan
