name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Leptolyngbya sp. BL0902	1115757	S	4475747	4476199	8951946	0.56017	0.28010	0.26188	0.25609	59	nan
Agreia sp. COWG	2773266	S	669795	671750	1341545	0.08395	0.04204	0.04586	0.04514	68	nan
Microbacterium sp. YJN-G	2763257	S	123879	127975	251854	0.01576	0.00801	0.00962	0.00963	70	nan
Microbacterium sp. Y-01	2048898	S	2403	2532	4935	0.00031	0.00016	0.00000	0.00019	71	5.0
Microbacterium sp. PM5	2014534	S	843	851	1694	0.00011	0.00005	0.00007	0.00006	70	nan
Microbacterium sp. NIBRBAC000506063	2734618	S	525	544	1069	0.00007	0.00003	0.00000	0.00004	70	4.0
Microbacterium sp. No. 7	1714373	S	497	510	1007	0.00006	0.00003	0.00000	0.00004	72	5.0
Microbacterium sp.	51671	S	480	483	963	0.00006	0.00003	0.00004	0.00004	70	nan
Microbacterium sp. 4R-513	2567934	S	273	275	548	0.00003	0.00002	0.00000	0.00002	70	5.0
Microbacterium sp. 10M-3C3	2483401	S	269	277	546	0.00003	0.00002	0.00000	0.00002	72	5.0
Microbacterium sp. LKL04	912630	S	242	245	487	0.00003	0.00002	0.00000	0.00002	70	5.0
Microbacterium sp. zg-B96	3049069	S	240	242	482	0.00003	0.00002	0.00000	0.00002	70	5.0
Microbacterium sp. zg-B185	3049070	S	188	189	377	0.00002	0.00001	0.00000	0.00001	69	5.0
Microbacterium sp. cx-55	2875948	S	178	178	356	0.00002	0.00001	0.00000	0.00001	69	5.0
Microbacterium sp. zg-Y1090	3049073	S	152	154	306	0.00002	0.00001	0.00000	0.00001	71	5.0
Microbacterium sp. ABRD28	2268461	S	139	140	279	0.00002	0.00001	0.00000	0.00001	70	5.0
Microbacterium sp. KACC 23027	3028316	S	134	135	269	0.00002	0.00001	0.00000	0.00001	69	4.0
Microbacterium sp. BH-3-3-3	1906742	S	117	118	235	0.00001	0.00001	0.00000	0.00001	71	5.0
Microbacterium sp. BDGP8	3035531	S	116	121	237	0.00001	0.00001	0.00000	0.00001	70	5.0
Microbacterium sp. ET2 (Ac-2212)	3050384	S	111	112	223	0.00001	0.00001	0.00000	0.00001	69	5.0
Microbacterium sp. SL75	2995140	S	107	113	220	0.00001	0.00001	0.00001	0.00001	71	nan
Microbacterium sp. KUDC0406	2909588	S	107	108	215	0.00001	0.00001	0.00000	0.00001	70	5.0
Microbacterium sp. zg-Y818	3049072	S	104	107	211	0.00001	0.00001	0.00000	0.00001	71	5.0
Microbacterium aurum	36805	S	107220	110275	217495	0.01361	0.00690	0.00000	0.00862	71	5.0
Microbacterium fandaimingii	2708079	S	91263	91664	182927	0.01145	0.00574	0.00574	0.00560	64	nan
Microbacterium hominis	162426	S	610	1252	1862	0.00012	0.00008	0.00012	0.00010	71	nan
Microbacterium oxydans	82380	S	516	668	1184	0.00007	0.00004	0.00005	0.00005	70	nan
Microbacterium chocolatum	84292	S	427	439	866	0.00005	0.00003	0.00000	0.00003	70	5.0
Microbacterium schleiferi	69362	S	345	362	707	0.00004	0.00002	0.00003	0.00003	68	nan
Microbacterium atlanticum	2782168	S	265	267	532	0.00003	0.00002	0.00000	0.00002	71	4.0
Microbacterium terricola	344163	S	255	257	512	0.00003	0.00002	0.00000	0.00002	70	5.0
Microbacterium oleivorans	273677	S	248	250	498	0.00003	0.00002	0.00000	0.00002	70	5.0
Microbacterium proteolyticum	1572644	S	220	228	448	0.00003	0.00001	0.00000	0.00002	71	5.0
Microbacterium lemovicicum	1072463	S	207	208	415	0.00003	0.00001	0.00000	0.00002	71	5.0
Microbacterium testaceum	2033	S	204	208	412	0.00003	0.00001	0.00000	0.00002	71	5.0
Microbacterium amylolyticum	936337	S	195	196	391	0.00002	0.00001	0.00000	0.00001	65	5.0
Microbacterium protaetiae	2509458	S	173	174	347	0.00002	0.00001	0.00000	0.00001	69	5.0
Microbacterium cremeum	2782169	S	170	171	341	0.00002	0.00001	0.00000	0.00001	72	5.0
Microbacterium luteum	2782167	S	144	150	294	0.00002	0.00001	0.00001	0.00001	70	nan
Microbacterium pygmaeum	370764	S	125	125	250	0.00002	0.00001	0.00000	0.00001	69	4.0
Microbacterium wangchenii	2541726	S	120	121	241	0.00002	0.00001	0.00000	0.00001	72	4.0
Microbacterium suwonense	683047	S	118	119	237	0.00001	0.00001	0.00000	0.00001	69	5.0
Microbacterium lushaniae	2614639	S	116	117	233	0.00001	0.00001	0.00000	0.00001	71	5.0
Microbacterium caowuchunii	2614638	S	113	113	226	0.00001	0.00001	0.00000	0.00001	71	5.0
