name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Gordonia sp. 135	2676309	S	919509	4208217	5127726	0.31620	0.25950	0.37597	0.27359	68	nan
Gordonia sp. KTR9	337191	S	1646	1693	3339	0.00021	0.00010	0.00015	0.00011	68	nan
Gordonia sp. NB41Y	875808	S	861	864	1725	0.00011	0.00005	0.00000	0.00006	69	5.0
Gordonia sp. Swx-4	3029399	S	778	3730	4508	0.00028	0.00023	0.00033	0.00024	68	nan
Gordonia sp. SL306	2995145	S	775	776	1551	0.00010	0.00005	0.00007	0.00005	68	nan
Gordonia sp. X0973	2742602	S	376	378	754	0.00005	0.00002	0.00000	0.00003	69	5.0
Gordonia sp. 1D	1737359	S	364	1584	1948	0.00012	0.00010	0.00014	0.00010	68	nan
Gordonia sp. PDNC005	2811424	S	362	362	724	0.00004	0.00002	0.00000	0.00002	67	5.0
Gordonia sp. PP30	2935861	S	304	305	609	0.00004	0.00002	0.00000	0.00002	70	4.0
Gordonia sp. WA4-43	2878678	S	211	435	646	0.00004	0.00003	0.00004	0.00003	68	nan
Gordonia sp. L191	2982699	S	187	229	416	0.00003	0.00001	0.00000	0.00001	68	5.0
Gordonia sp. SMJS1	3039400	S	175	452	627	0.00004	0.00003	0.00004	0.00003	68	nan
Gordonia sp. JH63	2698900	S	164	369	533	0.00003	0.00002	0.00003	0.00002	68	nan
Gordonia rubripertincta	36822	S	10782	11675	22457	0.00138	0.00072	0.00103	0.00076	68	nan
Gordonia alkanivorans	84096	S	3446	8589	12035	0.00074	0.00053	0.00076	0.00056	68	nan
Gordonia jinghuaiqii	2758710	S	2451	2461	4912	0.00030	0.00015	0.00022	0.00016	69	nan
Gordonia terrae	2055	S	1809	1855	3664	0.00023	0.00011	0.00017	0.00012	69	nan
Gordonia bronchialis	2054	S	1109	1544	2653	0.00016	0.00010	0.00013	0.00010	68	nan
Gordonia insulae	2420509	S	788	796	1584	0.00010	0.00005	0.00007	0.00005	67	nan
Gordonia polyisoprenivorans	84595	S	667	711	1378	0.00008	0.00004	0.00006	0.00005	67	nan
Gordonia mangrovi	2665643	S	663	664	1327	0.00008	0.00004	0.00006	0.00004	67	nan
Gordonia otitidis	249058	S	579	586	1165	0.00007	0.00004	0.00000	0.00004	66	5.0
Gordonia amicalis	89053	S	563	3289	3852	0.00024	0.00020	0.00029	0.00021	68	nan
Gordonia amarae	36821	S	501	502	1003	0.00006	0.00003	0.00004	0.00003	68	nan
Gordonia pseudamarae	2831662	S	457	459	916	0.00006	0.00003	0.00004	0.00003	67	nan
Gordonia hongkongensis	1701090	S	342	760	1102	0.00007	0.00005	0.00007	0.00005	68	nan
Gordonia phthalatica	1136941	S	312	316	628	0.00004	0.00002	0.00000	0.00002	69	5.0
Gordonia zhaorongruii	2597659	S	286	286	572	0.00004	0.00002	0.00002	0.00002	68	nan
Gordonia iterans	1004901	S	281	282	563	0.00003	0.00002	0.00000	0.00002	70	5.0
Gordonia ajococcus	1292359	S	117	1672	1789	0.00011	0.00010	0.00015	0.00011	68	nan
Yimella sp. cx-51	2770551	S	786	798	1584	0.00010	0.00005	0.00000	0.00005	67	4.0
Arthrobacter sp. ERGS1:01	1704044	S	141	144	285	0.00002	0.00001	0.00000	0.00001	67	4.0
Paenarthrobacter aurescens	43663	S	110	112	222	0.00001	0.00001	0.00000	0.00001	63	2.0
Crossiella sp. CA-258035	2981138	S	539	539	1078	0.00007	0.00003	0.00000	0.00005	73	4.0
Streptomyces phaeoluteigriseus	114686	S	142	148	290	0.00002	0.00001	0.00000	0.00001	73	4.0
Deinococcus radiophilus	32062	S	4216280	4246386	8462666	0.52185	0.26185	0.00000	0.25903	63	5.0
Deinococcus proteolyticus	55148	S	1275	1284	2559	0.00016	0.00008	0.00000	0.00008	66	4.0
Veillonella nakazawae	2682456	S	1175	1862	3037	0.00019	0.00011	0.00000	0.00012	39	5.0
Veillonella rogosae	423477	S	950	1057	2007	0.00012	0.00007	0.00000	0.00007	41	5.0
Streptococcus rubneri	1234680	S	220	582	802	0.00005	0.00004	0.00000	0.00004	43	4.0
Streptococcus oralis	1303	S	173	311	484	0.00003	0.00002	0.00000	0.00002	43	4.0
Synechococcus sp. PCC 6312	195253	S	251	263	514	0.00003	0.00002	0.00000	0.00002	51	4.0
Neisseria subflava	28449	S	2790469	3118383	5908852	0.36437	0.19229	0.26471	0.18488	52	nan
Neisseria sp. Marseille-Q5346	2972775	S	77308	89616	166924	0.01029	0.00553	0.00725	0.00531	53	nan
Neisseria sp. DTU_2021_1001991_1_SI_NGA_ILE_055	3077590	S	55659	68120	123779	0.00763	0.00420	0.00555	0.00404	53	nan
Neisseria sp. RH3002v2g	1871109	S	47838	59858	107696	0.00664	0.00369	0.00490	0.00354	52	nan
Neisseria sp. oral taxon 014	641148	S	38320	39422	77742	0.00479	0.00243	0.00000	0.00236	54	5.0
Neisseria sp. Marseille-Q6792	2937985	S	10758	12230	22988	0.00142	0.00075	0.00117	0.00073	54	nan
Neisseria sp. KEM232	655307	S	2647	2664	5311	0.00033	0.00016	0.00000	0.00016	60	5.0
Neisseria sp. Dent CA1/247	2912675	S	1351	1421	2772	0.00017	0.00009	0.00013	0.00008	55	nan
Neisseria flavescens	484	S	149331	163745	313076	0.01931	0.01010	0.01365	0.00974	52	nan
Neisseria mucosa	488	S	61052	71841	132893	0.00819	0.00443	0.00606	0.00427	53	nan
Neisseria meningitidis	487	S	61012	75265	136277	0.00840	0.00464	0.00678	0.00447	54	nan
Neisseria sicca	490	S	60989	102840	163829	0.01010	0.00634	0.00879	0.00613	53	nan
Neisseria elongata	495	S	57785	58914	116699	0.00720	0.00363	0.00000	0.00351	58	5.0
Neisseria perflava	33053	S	34309	94763	129072	0.00796	0.00584	0.00787	0.00562	52	nan
Neisseria macacae	496	S	19453	21858	41311	0.00255	0.00135	0.00181	0.00131	55	nan
Neisseria lactamica	486	S	18468	20937	39405	0.00243	0.00129	0.00000	0.00125	54	5.0
Neisseria cinerea	483	S	14497	15345	29842	0.00184	0.00095	0.00125	0.00090	53	nan
Neisseria gonorrhoeae	485	S	10468	11479	21947	0.00135	0.00071	0.00000	0.00068	55	5.0
Neisseria weixii	1853276	S	3578	3596	7174	0.00044	0.00022	0.00000	0.00021	52	5.0
Neisseria arctica	1470200	S	2944	2950	5894	0.00036	0.00018	0.00000	0.00018	48	5.0
Neisseria animalis	492	S	2787	2792	5579	0.00034	0.00017	0.00000	0.00016	54	5.0
Neisseria yangbaofengii	2709396	S	2635	2645	5280	0.00033	0.00016	0.00000	0.00016	52	5.0
Neisseria brasiliensis	2666100	S	2564	2590	5154	0.00032	0.00016	0.00000	0.00015	52	5.0
Neisseria bacilliformis	267212	S	2334	2350	4684	0.00029	0.00014	0.00000	0.00014	60	4.0
Neisseria chenwenguii	1853278	S	2150	2155	4305	0.00027	0.00013	0.00000	0.00013	57	5.0
Neisseria animaloris	326522	S	2032	2067	4099	0.00025	0.00013	0.00016	0.00012	53	nan
Neisseria zalophi	640030	S	1843	1845	3688	0.00023	0.00011	0.00000	0.00012	47	4.0
Neisseria weaveri	28091	S	1829	1862	3691	0.00023	0.00011	0.00015	0.00011	52	nan
Neisseria lisongii	2912188	S	1805	1810	3615	0.00022	0.00011	0.00000	0.00011	55	5.0
Neisseria dentiae	194197	S	1339	1341	2680	0.00017	0.00008	0.00000	0.00008	58	5.0
Neisseria canis	493	S	1202	1225	2427	0.00015	0.00008	0.00010	0.00007	53	nan
Neisseria musculi	1815583	S	1045	1047	2092	0.00013	0.00006	0.00000	0.00006	55	5.0
Neisseria wadsworthii	607711	S	935	948	1883	0.00012	0.00006	0.00008	0.00006	50	nan
