name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Pseudomonas amygdali	47877	S	282288	980930	1263218	0.07230	0.05615	0.05400	0.05503	59	nan
Pseudomonas savastanoi	29438	S	876	2790	3666	0.00021	0.00016	0.00000	0.00016	59	5.0
Pseudomonas ficuserectae	53410	S	485	846	1331	0.00008	0.00005	0.00000	0.00005	59	5.0
Pseudomonas syringae	317	S	2289	6332	8621	0.00049	0.00036	0.00035	0.00036	60	nan
Pseudomonas syringae group genomosp. 7	251699	S	703	715	1418	0.00008	0.00004	0.00000	0.00004	59	5.0
Pseudomonas viridiflava	33069	S	532	537	1069	0.00006	0.00003	0.00003	0.00003	61	nan
Pseudomonas asturiensis	1190415	S	203	205	408	0.00002	0.00001	0.00001	0.00001	61	nan
Pseudomonas nitroreducens	46680	S	219784	317365	537149	0.03075	0.01817	0.02031	0.01875	66	nan
Pseudomonas multiresinivorans	95301	S	264	282	546	0.00003	0.00002	0.00000	0.00002	66	4.0
Pseudomonas aeruginosa	287	S	808	3037	3845	0.00022	0.00017	0.00020	0.00018	63	nan
Pseudomonas sp. S35	1573719	S	152976	159975	312951	0.01791	0.00916	0.00925	0.00914	62	nan
Pseudomonas sp. LG1E9	2219057	S	53958	56934	110892	0.00635	0.00326	0.00328	0.00325	62	nan
Pseudomonas sp. FP198	2954084	S	956	978	1934	0.00011	0.00006	0.00006	0.00006	62	nan
Pseudomonas sp. PDNC002	2811422	S	298	309	607	0.00003	0.00002	0.00000	0.00002	66	4.0
Pseudomonas sp. 7SR1	1881017	S	297	301	598	0.00003	0.00002	0.00000	0.00002	63	5.0
Pseudomonas sp. C9-3	3078264	S	288	318	606	0.00003	0.00002	0.00000	0.00002	66	5.0
Pseudomonas sp. Tri1	2823875	S	277	291	568	0.00003	0.00002	0.00000	0.00002	62	5.0
Pseudomonas sp. Cab53	2678258	S	265	274	539	0.00003	0.00002	0.00000	0.00002	63	5.0
Pseudomonas sp. B21-010	2895471	S	251	297	548	0.00003	0.00002	0.00002	0.00002	62	nan
Pseudomonas sp. G2-4	1506334	S	224	233	457	0.00003	0.00001	0.00000	0.00001	62	5.0
Pseudomonas sp. GCEP-101	2974552	S	220	227	447	0.00003	0.00001	0.00000	0.00001	67	4.0
Pseudomonas sp. St316	2678257	S	207	225	432	0.00002	0.00001	0.00001	0.00001	62	nan
Pseudomonas sp. B21-054	2895494	S	203	216	419	0.00002	0.00001	0.00001	0.00001	62	nan
Pseudomonas sp. B21-056	2895495	S	200	207	407	0.00002	0.00001	0.00001	0.00001	62	nan
Pseudomonas sp. SCB32	2653853	S	189	194	383	0.00002	0.00001	0.00000	0.00001	67	4.0
Pseudomonas sp. ZM23	2961893	S	188	194	382	0.00002	0.00001	0.00000	0.00001	65	5.0
Pseudomonas sp. PSE14	3016341	S	172	177	349	0.00002	0.00001	0.00000	0.00001	67	4.0
Pseudomonas sp. B21-028	2895480	S	155	163	318	0.00002	0.00001	0.00001	0.00001	63	nan
Pseudomonas sp. ATCC 13867	1294143	S	142	147	289	0.00002	0.00001	0.00000	0.00001	66	4.0
Pseudomonas sp. FP2262	2954088	S	112	291	403	0.00002	0.00002	0.00002	0.00002	62	nan
Pseudomonas sp. St386	2678256	S	105	476	581	0.00003	0.00003	0.00000	0.00003	61	5.0
Pseudomonas fragi	296	S	68142	73647	141789	0.00812	0.00422	0.00393	0.00415	60	nan
Pseudomonas chlororaphis	587753	S	394	501	895	0.00005	0.00003	0.00004	0.00003	64	nan
Pseudomonas protegens	380021	S	151	187	338	0.00002	0.00001	0.00000	0.00001	64	5.0
Pseudomonas canavaninivorans	2859001	S	42530	58541	101071	0.00579	0.00335	0.00347	0.00335	62	nan
Pseudomonas alvandae	2842348	S	35018	47768	82786	0.00474	0.00273	0.00284	0.00274	62	nan
