name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Acinetobacter sp. GSS19	3020716	S	6820540	6878681	13699221	0.73804	0.37059	0.35890	0.37229	47	nan
Acinetobacter baumannii	470	S	995	3912	4907	0.00026	0.00021	0.00000	0.00022	45	4.0
Acinetobacter pittii	48296	S	131	250	381	0.00002	0.00001	0.00000	0.00002	41	4.0
Acinetobacter johnsonii	40214	S	106	171	277	0.00001	0.00001	0.00000	0.00001	43	4.0
Acinetobacter junii	40215	S	101	169	270	0.00001	0.00001	0.00000	0.00001	41	4.0
Oceanisphaera profunda	1416627	S	4349238	4390066	8739304	0.47083	0.23651	0.23545	0.22738	51	nan
Oceanisphaera sp. IT1-181	3081199	S	146	147	293	0.00002	0.00001	0.00000	0.00001	52	4.0
Oceanisphaera avium	1903694	S	117	117	234	0.00001	0.00001	0.00000	0.00001	49	3.0
Klebsiella quasivariicola	2026240	S	1718872	1934106	3652978	0.19680	0.10420	0.10409	0.10463	59	nan
Klebsiella pneumoniae	573	S	62498	241041	303539	0.01635	0.01299	0.01332	0.01307	59	nan
Klebsiella variicola	244366	S	44087	81295	125382	0.00675	0.00438	0.00453	0.00441	59	nan
Klebsiella africana	2489010	S	19058	20766	39824	0.00215	0.00112	0.00114	0.00112	59	nan
Klebsiella quasipneumoniae	1463165	S	13018	18673	31691	0.00171	0.00101	0.00106	0.00102	60	nan
Klebsiella aerogenes	548	S	3302	3480	6782	0.00037	0.00019	0.00000	0.00019	57	5.0
Klebsiella michiganensis	1134687	S	1597	2295	3892	0.00021	0.00012	0.00012	0.00012	58	nan
Klebsiella sp. A52	2834819	S	857	1198	2055	0.00011	0.00006	0.00000	0.00006	59	5.0
Klebsiella sp. P1CD1	2267618	S	210	908	1118	0.00006	0.00005	0.00005	0.00005	59	nan
Klebsiella oxytoca	571	S	1056	1100	2156	0.00012	0.00006	0.00000	0.00006	57	5.0
Klebsiella huaxiensis	2153354	S	787	800	1587	0.00009	0.00004	0.00000	0.00004	56	4.0
Klebsiella grimontii	2058152	S	330	777	1107	0.00006	0.00004	0.00004	0.00004	59	nan
Raoultella ornithinolytica	54291	S	250	299	549	0.00003	0.00002	0.00000	0.00002	58	5.0
Citrobacter koseri	545	S	3742	4191	7933	0.00043	0.00023	0.00000	0.00022	56	4.0
Citrobacter portucalensis	1639133	S	511	585	1096	0.00006	0.00003	0.00000	0.00003	54	5.0
Citrobacter braakii	57706	S	371	670	1041	0.00006	0.00004	0.00004	0.00004	55	nan
Citrobacter freundii	546	S	151	211	362	0.00002	0.00001	0.00001	0.00001	54	nan
Enterobacter cloacae	550	S	2176	2400	4576	0.00025	0.00013	0.00000	0.00013	57	5.0
Enterobacter hormaechei	158836	S	171	424	595	0.00003	0.00002	0.00000	0.00002	57	5.0
Enterobacter ludwigii	299767	S	144	209	353	0.00002	0.00001	0.00000	0.00001	57	5.0
Enterobacter kobei	208224	S	114	173	287	0.00002	0.00001	0.00000	0.00001	57	5.0
Escherichia coli	562	S	2424	13983	16407	0.00088	0.00075	0.00000	0.00075	55	5.0
[Enterobacter] lignolyticus	1334193	S	1198	1206	2404	0.00013	0.00007	0.00000	0.00007	60	4.0
Salmonella enterica	28901	S	1108	2351	3459	0.00019	0.00013	0.00000	0.00013	55	5.0
Lelliottia amnigena	61646	S	154	157	311	0.00002	0.00001	0.00001	0.00001	55	nan
Pectobacterium carotovorum	554	S	1038	1122	2160	0.00012	0.00006	0.00000	0.00006	54	5.0
Pectobacterium cacticida	69221	S	498	498	996	0.00005	0.00003	0.00000	0.00003	51	4.0
Pectobacterium brasiliense	180957	S	121	128	249	0.00001	0.00001	0.00000	0.00001	55	3.0
Edwardsiella piscicida	1263550	S	116	118	234	0.00001	0.00001	0.00000	0.00001	63	4.0
Paremcibacter congregatus	2043170	S	1835608	1835881	3671489	0.19780	0.09891	0.09994	0.09689	53	nan
Nibricoccus aquaticus	2576891	S	3116838	3116947	6233785	0.33584	0.16793	0.18129	0.17682	63	nan
