name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Clostridium scatologenes	1548	S	2526345	2713534	5239879	0.41763	0.21627	0.21202	0.21695	29	nan
Clostridium sp. JS66	3064705	S	541	592	1133	0.00009	0.00005	0.00004	0.00005	30	nan
Clostridium sp. OS1-26	3070681	S	119	121	240	0.00002	0.00001	0.00000	0.00001	32	5.0
Clostridium carboxidivorans	217159	S	492	511	1003	0.00008	0.00004	0.00004	0.00004	31	nan
Clostridium drakei	332101	S	480	515	995	0.00008	0.00004	0.00004	0.00004	29	nan
Clostridium botulinum	1491	S	126	211	337	0.00003	0.00002	0.00002	0.00002	29	nan
Clostridium perfringens	1502	S	108	175	283	0.00002	0.00001	0.00001	0.00001	29	nan
Cellulomonas fimi	1708	S	2170840	2183617	4354457	0.34706	0.17404	0.26820	0.27210	76	nan
Thermosynechococcus sp. HN-54	2933959	S	5214	7116	12330	0.00098	0.00057	0.00046	0.00045	54	nan
Thermosynechococcus sp. NK55a	1394889	S	2451	6920	9371	0.00075	0.00055	0.00045	0.00044	55	nan
Thermosynechococcus sp.	2814275	S	2383	6334	8717	0.00069	0.00050	0.00041	0.00040	55	nan
Thermosynechococcus sp. QS41	3074101	S	598	142884	143482	0.01144	0.01139	0.00923	0.00903	55	nan
Thermosynechococcus sp. QKsg1	3074130	S	527	196355	196882	0.01569	0.01565	0.01268	0.01241	55	nan
Thermosynechococcus sp. CL-1	2583530	S	429	205792	206221	0.01644	0.01640	0.01329	0.01301	55	nan
Thermosynechococcus sp. B0	2937284	S	279	250199	250478	0.01996	0.01994	0.01616	0.01582	55	nan
Thermosynechococcus sp. PKX82	3074086	S	269	142403	142672	0.01137	0.01135	0.00920	0.00900	55	nan
Thermosynechococcus sp. B1	2937792	S	218	304410	304628	0.02428	0.02426	0.01966	0.01924	55	nan
Thermosynechococcus sp. B3	2937793	S	181	292023	292204	0.02329	0.02327	0.01886	0.01846	55	nan
Thermosynechococcus sp. TA-1	2813673	S	172	165596	165768	0.01321	0.01320	0.01070	0.01047	55	nan
Thermosynechococcus sp. PP22	3074082	S	130	167589	167719	0.01337	0.01336	0.01082	0.01059	55	nan
Marinobacter similis	1420916	S	2929496	2953223	5882719	0.46886	0.23538	0.19753	0.19247	58	nan
Flavobacterium channae	2897181	S	2774621	2806596	5581217	0.44483	0.22369	0.20019	0.19900	32	nan
