name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Enterobacter cloacae	550	S	68366	79050	147416	0.00862	0.00462	0.00459	0.00450	57	nan
Enterobacter chuandaensis	2497875	S	36083	39684	75767	0.00443	0.00232	0.00241	0.00229	58	nan
Enterobacter hormaechei	158836	S	3159	16354	19513	0.00114	0.00096	0.00107	0.00093	57	nan
Enterobacter asburiae	61645	S	2048	3478	5526	0.00032	0.00020	0.00024	0.00020	58	nan
Enterobacter roggenkampii	1812935	S	1522	1845	3367	0.00020	0.00011	0.00000	0.00011	58	5.0
Enterobacter cloacae complex sp.	2027919	S	298	385	683	0.00004	0.00002	0.00000	0.00002	56	5.0
Enterobacter ludwigii	299767	S	515	1070	1585	0.00009	0.00006	0.00007	0.00006	57	nan
Enterobacter kobei	208224	S	487	1115	1602	0.00009	0.00007	0.00007	0.00006	57	nan
Enterobacter cancerogenus	69218	S	378	388	766	0.00004	0.00002	0.00000	0.00002	58	5.0
Enterobacter chengduensis	2494701	S	230	268	498	0.00003	0.00002	0.00000	0.00002	58	5.0
Enterobacter sichuanensis	2071710	S	171	183	354	0.00002	0.00001	0.00000	0.00001	57	5.0
Enterobacter mori	539813	S	99748	106459	206207	0.01206	0.00623	0.00704	0.00608	57	nan
Enterobacter sp. S-33	3026145	S	26203	65996	92199	0.00539	0.00386	0.00399	0.00379	58	nan
Enterobacter sp. E76	2596949	S	7631	9967	17598	0.00103	0.00058	0.00070	0.00057	57	nan
Enterobacter sp. 18A13	2565914	S	7134	15954	23088	0.00135	0.00093	0.00098	0.00092	58	nan
Enterobacter sp. Colony194	2866201	S	3399	4118	7517	0.00044	0.00024	0.00000	0.00024	57	5.0
Enterobacter sp. RHBSTW-00593	2742656	S	636	5053	5689	0.00033	0.00030	0.00032	0.00029	57	nan
Enterobacter sp. RHBSTW-00901	2742669	S	334	2980	3314	0.00019	0.00017	0.00018	0.00017	52	nan
Enterobacter sp. RHBSTW-00175	2742639	S	331	554	885	0.00005	0.00003	0.00003	0.00003	55	nan
Enterobacter sp. SGAir0187	2836161	S	156	209	365	0.00002	0.00001	0.00001	0.00001	58	nan
Enterobacter sp. RHBSTW-00994	2742676	S	141	143	284	0.00002	0.00001	0.00000	0.00001	53	5.0
Enterobacter bugandensis	881260	S	1437	1925	3362	0.00020	0.00011	0.00014	0.00011	58	nan
Enterobacter huaxiensis	2494702	S	222	230	452	0.00003	0.00001	0.00000	0.00001	59	5.0
Enterobacter oligotrophicus	2478464	S	186	191	377	0.00002	0.00001	0.00000	0.00001	56	5.0
Enterobacter pseudoroggenkampii	2996112	S	138	214	352	0.00002	0.00001	0.00001	0.00001	58	nan
Enterobacter soli	885040	S	104	109	213	0.00001	0.00001	0.00001	0.00001	55	nan
Escherichia sp. HH091_1A	2509662	S	23243	115366	138609	0.00811	0.00675	0.00683	0.00648	52	nan
Escherichia sp. E4742	2044467	S	235	257	492	0.00003	0.00002	0.00001	0.00001	53	nan
Escherichia marmotae	1499973	S	36382	39163	75545	0.00442	0.00229	0.00230	0.00219	52	nan
Escherichia coli	562	S	11615	45614	57229	0.00335	0.00267	0.00275	0.00256	53	nan
Escherichia albertii	208962	S	740	798	1538	0.00009	0.00005	0.00005	0.00004	52	nan
Escherichia fergusonii	564	S	454	910	1364	0.00008	0.00005	0.00005	0.00005	52	nan
Citrobacter arsenatis	2546350	S	31028	35482	66510	0.00389	0.00208	0.00207	0.00199	55	nan
Citrobacter rodentium	67825	S	26985	33445	60430	0.00354	0.00196	0.00223	0.00192	57	nan
Citrobacter sp. Colony322	2861801	S	2571	23064	25635	0.00150	0.00135	0.00137	0.00129	54	nan
Citrobacter sp. 21OH12SH02A-Citro	3015952	S	692	14418	15110	0.00088	0.00084	0.00086	0.00081	54	nan
Citrobacter freundii	546	S	714	2157	2871	0.00017	0.00013	0.00013	0.00012	54	nan
Citrobacter portucalensis	1639133	S	365	671	1036	0.00006	0.00004	0.00004	0.00004	54	nan
Citrobacter braakii	57706	S	243	1654	1897	0.00011	0.00010	0.00010	0.00009	54	nan
Citrobacter koseri	545	S	230	410	640	0.00004	0.00002	0.00003	0.00002	55	nan
Citrobacter amalonaticus	35703	S	160	656	816	0.00005	0.00004	0.00004	0.00004	55	nan
