name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Virgibacillus natechei	1216297	S	685187	685534	1370721	0.09203	0.04603	0.04639	0.04504	38	nan
Lysinibacillus pakistanensis	759811	S	489083	494191	983274	0.06602	0.03318	0.03487	0.03371	37	nan
Salisediminibacterium beveridgei	632773	S	285216	285758	570974	0.03834	0.01919	0.01749	0.01698	46	nan
Bacillus sp. CR71	2231056	S	131	139976	140107	0.00941	0.00940	0.01058	0.00983	35	nan
Bacillus sp. B28	1167886	S	130	17056	17186	0.00115	0.00115	0.00128	0.00119	35	nan
Bacillus cereus	1396	S	1155	5646	6801	0.00046	0.00038	0.00044	0.00040	35	nan
Bacillus thuringiensis	1428	S	988	29425	30413	0.00204	0.00198	0.00225	0.00206	35	nan
Bacillus mycoides	1405	S	438	633	1071	0.00007	0.00004	0.00005	0.00004	35	nan
Bacillus wiedmannii	1890302	S	275	321	596	0.00004	0.00002	0.00002	0.00002	35	nan
Bacillus toyonensis	155322	S	143	256	399	0.00003	0.00002	0.00002	0.00002	35	nan
Bacillus luti	2026191	S	129	134	263	0.00002	0.00001	0.00001	0.00001	35	nan
Bacillus pseudomycoides	64104	S	128	129	257	0.00002	0.00001	0.00001	0.00001	35	nan
Bacillus anthracis	1392	S	117	5437	5554	0.00037	0.00037	0.00042	0.00038	35	nan
Bacillus halotolerans	260554	S	124	232	356	0.00002	0.00002	0.00000	0.00001	43	4.0
Bacillus mojavensis	72360	S	100	123	223	0.00001	0.00001	0.00000	0.00001	44	4.0
Planococcus glaciei	459472	S	735387	743638	1479025	0.09930	0.04993	0.04562	0.04414	49	nan
Rummeliibacillus sp. G93	2939494	S	77865	81731	159596	0.01072	0.00549	0.00565	0.00545	39	nan
Paenibacillus sp. FSL H7-0357	1536774	S	105585	105945	211530	0.01420	0.00711	0.00646	0.00622	50	nan
Paenibacillus jilunlii	682956	S	42487	43231	85718	0.00576	0.00290	0.00262	0.00252	52	nan
Brevibacillus brevis	1393	S	51866	52389	104255	0.00700	0.00352	0.00000	0.00305	48	4.0
Cohnella abietis	2507935	S	24268	24298	48566	0.00326	0.00163	0.00150	0.00145	46	nan
Exiguobacterium sibiricum	332410	S	8993	9220	18213	0.00122	0.00062	0.00056	0.00054	49	nan
