name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Corynebacterium simulans	146827	S	8521919	8730357	17252276	1.01041	0.51131	0.49467	0.48342	60	nan
Corynebacterium striatum	43770	S	1544	1629	3173	0.00019	0.00010	0.00000	0.00009	60	5.0
Corynebacterium tuberculostearicum	38304	S	365	375	740	0.00004	0.00002	0.00000	0.00002	60	5.0
Corynebacterium accolens	38284	S	244	347	591	0.00003	0.00002	0.00000	0.00002	61	5.0
Corynebacterium minutissimum	38301	S	239	247	486	0.00003	0.00001	0.00000	0.00001	61	5.0
Corynebacterium aurimucosum	169292	S	208	276	484	0.00003	0.00002	0.00000	0.00002	61	5.0
Corynebacterium macginleyi	38290	S	171	171	342	0.00002	0.00001	0.00001	0.00001	58	nan
Corynebacterium diphtheriae	1717	S	163	188	351	0.00002	0.00001	0.00000	0.00001	54	4.0
Corynebacterium singulare	161899	S	131	133	264	0.00002	0.00001	0.00000	0.00001	60	4.0
[Leptolyngbya] sp. PCC 7376	111781	S	114558	120428	234986	0.01376	0.00705	0.00000	0.00760	45	5.0
[Limnothrix rosea] IAM M-220	454133	S	28203	28203	56406	0.00330	0.00165	0.00000	0.00177	46	4.0
Picosynechococcus sp. PCC 7003	374981	S	8717	9594	18311	0.00107	0.00056	0.00000	0.00057	51	5.0
Picosynechococcus sp. PCC 7117	195498	S	1962	4428	6390	0.00037	0.00026	0.00000	0.00026	50	5.0
Picosynechococcus sp. PCC 7002	32049	S	1760	3860	5620	0.00033	0.00023	0.00000	0.00023	51	5.0
Picosynechococcus sp. PCC 11901	2579791	S	1690	3792	5482	0.00032	0.00022	0.00000	0.00022	50	5.0
Picosynechococcus sp. PCC 73109	374982	S	1362	3038	4400	0.00026	0.00018	0.00000	0.00018	50	5.0
Picosynechococcus sp. PCC 8807	195248	S	1315	3504	4819	0.00028	0.00021	0.00000	0.00021	51	5.0
Geminocystis sp. NIES-3709	1617448	S	505	576	1081	0.00006	0.00003	0.00000	0.00006	36	4.0
Geminocystis sp. NIES-3708	1615909	S	318	368	686	0.00004	0.00002	0.00000	0.00004	34	4.0
Geminocystis herdmanii	669359	S	515	567	1082	0.00006	0.00003	0.00000	0.00005	38	4.0
Cyanobacterium aponinum	379064	S	517	581	1098	0.00006	0.00003	0.00000	0.00005	37	4.0
Gloeothece citriformis	2546356	S	700	740	1440	0.00008	0.00004	0.00000	0.00005	38	4.0
Gloeothece verrucosa	2546359	S	681	717	1398	0.00008	0.00004	0.00000	0.00005	40	4.0
Rippkaea orientalis	2546366	S	852	941	1793	0.00011	0.00006	0.00000	0.00007	39	5.0
Crocosphaera subtropica	2546360	S	504	567	1071	0.00006	0.00003	0.00000	0.00004	40	4.0
Microcystis aeruginosa	1126	S	585	1583	2168	0.00013	0.00009	0.00000	0.00010	43	5.0
Halothece sp. PCC 7418	65093	S	432	574	1006	0.00006	0.00003	0.00000	0.00004	45	5.0
Euhalothece natronophila	577489	S	399	444	843	0.00005	0.00003	0.00000	0.00003	42	4.0
Gloeocapsa sp. PCC 7428	1173026	S	260	285	545	0.00003	0.00002	0.00000	0.00002	45	5.0
Oscillatoria acuminata	118323	S	694	744	1438	0.00008	0.00004	0.00000	0.00004	48	5.0
Oscillatoria nigro-viridis	482564	S	513	541	1054	0.00006	0.00003	0.00004	0.00003	45	nan
Phormidium yuhuli	2974039	S	650	756	1406	0.00008	0.00004	0.00000	0.00004	53	4.0
