name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Vitreoscilla stercoraria	61	S	910684	2400134	3310818	0.21937	0.15903	0.14392	0.13020	45	nan
Vitreoscilla massiliensis	1689272	S	1099	1101	2200	0.00015	0.00007	0.00000	0.00006	51	4.0
Vitreoscilla sp. C1	96942	S	641	1859	2500	0.00017	0.00012	0.00011	0.00010	45	nan
Burkholderia sp. LA-2-3-30-S1-D2	1637862	S	462582	494939	957521	0.06344	0.03279	0.03799	0.03475	67	nan
Burkholderia cepacia	292	S	164	580	744	0.00005	0.00004	0.00000	0.00004	68	5.0
Burkholderia multivorans	87883	S	139	276	415	0.00003	0.00002	0.00000	0.00002	68	3.0
Burkholderia ambifaria	152480	S	100	114	214	0.00001	0.00001	0.00000	0.00001	68	3.0
Candidatus Vallotia tarda	1177213	S	93152	93307	186459	0.01235	0.00618	0.00583	0.00533	47	nan
Comamonas sp. B21-038	2918299	S	549405	552740	1102145	0.07303	0.03662	0.04225	0.03651	66	nan
Bordetella sp. H567	1697043	S	131369	131738	263107	0.01743	0.00873	0.01047	0.00917	67	nan
Candidatus Kinetoplastibacterium desouzaii	994692	S	177	198	375	0.00002	0.00001	0.00000	0.00001	31	3.0
Wolbachia endosymbiont (group A) of Trypoxylon clavicerum	2954064	S	262075	503606	765681	0.05073	0.03337	0.03399	0.03002	35	nan
Wolbachia endosymbiont (group B) of Pandemis corylana	2954039	S	12149	197610	209759	0.01390	0.01309	0.01344	0.01188	35	nan
Wolbachia endosymbiont of Oedothorax gibbosus	931100	S	797	894	1691	0.00011	0.00006	0.00006	0.00005	34	nan
Wolbachia endosymbiont (group A) of Volucella inflata	2954065	S	563	1102	1665	0.00011	0.00007	0.00007	0.00007	35	nan
Wolbachia endosymbiont of Trichogramma pretiosum	125593	S	469	498	967	0.00006	0.00003	0.00000	0.00003	33	5.0
Wolbachia endosymbiont of Cimex lectularius	246273	S	355	355	710	0.00005	0.00002	0.00000	0.00002	37	5.0
Wolbachia endosymbiont of Ctenocephalides felis wCfeJ	2732594	S	326	327	653	0.00004	0.00002	0.00002	0.00002	35	nan
Wolbachia endosymbiont of Folsomia candida	169402	S	319	319	638	0.00004	0.00002	0.00000	0.00002	34	4.0
Wolbachia endosymbiont of Anopheles demeilloni	2748871	S	294	373	667	0.00004	0.00002	0.00000	0.00002	33	5.0
Wolbachia endosymbiont of Diaphorina citri	116598	S	288	447	735	0.00005	0.00003	0.00003	0.00003	34	nan
Wolbachia endosymbiont (group A) of Anomoia purmunda	2953978	S	269	363	632	0.00004	0.00002	0.00002	0.00002	35	nan
Wolbachia endosymbiont of Litomosoides sigmodontis	80850	S	252	252	504	0.00003	0.00002	0.00000	0.00002	31	3.0
Wolbachia endosymbiont of Ctenocephalides felis wCfeT	2732593	S	204	204	408	0.00003	0.00001	0.00000	0.00001	36	4.0
Wolbachia endosymbiont (group A) of Sicus ferrugineus	2954056	S	197	253	450	0.00003	0.00002	0.00002	0.00002	35	nan
Wolbachia endosymbiont of Aedes albopictus	167957	S	186	233	419	0.00003	0.00002	0.00002	0.00001	35	nan
Wolbachia endosymbiont (group A) of Icerya purchasi	2954019	S	182	291	473	0.00003	0.00002	0.00002	0.00002	35	nan
Wolbachia endosymbiont (group A) of Anoplius nigerrimus	2953979	S	167	1147	1314	0.00009	0.00008	0.00008	0.00007	35	nan
Wolbachia endosymbiont of Bemisia tabaci	215173	S	149	247	396	0.00003	0.00002	0.00002	0.00002	34	nan
Wolbachia endosymbiont of Dirofilaria (Dirofilaria) immitis	1812115	S	138	138	276	0.00002	0.00001	0.00000	0.00001	33	4.0
Wolbachia endosymbiont of Psylliodes chrysocephala	2883236	S	134	229	363	0.00002	0.00002	0.00002	0.00001	34	nan
Wolbachia endosymbiont of Cruorifilaria tuberocauda	1812111	S	128	128	256	0.00002	0.00001	0.00000	0.00001	32	3.0
Wolbachia endosymbiont of Dipetalonema caudispina	1812112	S	126	126	252	0.00002	0.00001	0.00000	0.00001	29	3.0
Wolbachia endosymbiont (group A) of Bombylius major	2953988	S	126	249	375	0.00002	0.00002	0.00002	0.00001	35	nan
Wolbachia endosymbiont (group A) of Bibio marci	2953987	S	122	230	352	0.00002	0.00002	0.00002	0.00001	34	nan
Wolbachia endosymbiont (group A) of Scambus nigricans	2954055	S	119	231	350	0.00002	0.00002	0.00002	0.00001	35	nan
Wolbachia endosymbiont of Frankliniella intonsa	2902422	S	118	183	301	0.00002	0.00001	0.00000	0.00001	34	5.0
Wolbachia endosymbiont (group A) of Apoderus coryli	2953980	S	105	225	330	0.00002	0.00001	0.00001	0.00001	35	nan
Wolbachia endosymbiont (group B) of Eucosma cana	2954012	S	104	262	366	0.00002	0.00002	0.00002	0.00002	34	nan
Wolbachia pipientis	955	S	657	2470	3127	0.00021	0.00016	0.00017	0.00015	34	nan
Candidatus Wolbachia massiliensis	1845000	S	236	240	476	0.00003	0.00002	0.00000	0.00001	35	5.0
Ehrlichia ruminantium	779	S	118786	118838	237624	0.01574	0.00787	0.01124	0.00957	30	nan
Rickettsia massiliae	35791	S	493823	665701	1159524	0.07683	0.04411	0.04868	0.04326	31	nan
Rickettsia conorii	781	S	804	1890	2694	0.00018	0.00013	0.00014	0.00012	31	nan
Rickettsia amblyommatis	33989	S	594	774	1368	0.00009	0.00005	0.00006	0.00005	31	nan
Rickettsia rhipicephali	33992	S	473	693	1166	0.00008	0.00005	0.00005	0.00005	32	nan
Rickettsia akari	786	S	465	473	938	0.00006	0.00003	0.00004	0.00003	33	nan
Rickettsia montanensis	33991	S	460	549	1009	0.00007	0.00004	0.00004	0.00004	31	nan
Rickettsia australis	787	S	441	455	896	0.00006	0.00003	0.00003	0.00003	33	nan
Rickettsia asembonensis	1068590	S	416	433	849	0.00006	0.00003	0.00003	0.00003	32	nan
Rickettsia tillamookensis	2761623	S	392	412	804	0.00005	0.00003	0.00003	0.00003	32	nan
Rickettsia rickettsii	783	S	330	46060	46390	0.00307	0.00305	0.00343	0.00300	31	nan
Rickettsia japonica	35790	S	257	827	1084	0.00007	0.00005	0.00006	0.00005	31	nan
Rickettsia parkeri	35792	S	234	424	658	0.00004	0.00003	0.00003	0.00003	31	nan
Rickettsia endosymbiont of Ixodes scapularis	444612	S	226	275	501	0.00003	0.00002	0.00002	0.00002	32	nan
Rickettsia africae	35788	S	203	308	511	0.00003	0.00002	0.00002	0.00002	31	nan
Rickettsia monacensis	109232	S	176	210	386	0.00003	0.00001	0.00002	0.00001	31	nan
Rickettsia helvetica	35789	S	168	211	379	0.00003	0.00001	0.00002	0.00001	31	nan
Rickettsia peacockii	47589	S	156	236	392	0.00003	0.00002	0.00002	0.00002	31	nan
Rickettsia asiatica	238800	S	152	194	346	0.00002	0.00001	0.00001	0.00001	32	nan
Rickettsia sibirica	35793	S	148	243	391	0.00003	0.00002	0.00002	0.00002	31	nan
Bradyrhizobium oligotrophicum	44255	S	769606	771508	1541114	0.10211	0.05112	0.05995	0.05221	66	nan
Bradyrhizobium sp. CCBAU 53421	1325120	S	499841	505808	1005649	0.06663	0.03351	0.03811	0.03341	65	nan
Phenylobacterium parvum	2201350	S	179600	179729	359329	0.02381	0.01191	0.01638	0.01397	71	nan
Leisingera sp. NJS201	2508306	S	99665	118614	218279	0.01446	0.00786	0.00874	0.00751	63	nan
Commensalibacter melissae	2070537	S	2618	2843	5461	0.00036	0.00019	0.00000	0.00017	39	5.0
Commensalibacter papalotli (ex Servin-Garciduenas et al. 2014)	1208583	S	1322	1322	2644	0.00018	0.00009	0.00000	0.00010	27	4.0
Entomobacter blattae	2762277	S	148	226	374	0.00002	0.00001	0.00000	0.00001	45	4.0
Aristophania vespae	2697033	S	121	148	269	0.00002	0.00001	0.00000	0.00001	43	4.0
Stenotrophomonas sp. YAU14D1_LEIMI4_1	2072407	S	577276	679938	1257214	0.08330	0.04505	0.05725	0.04825	68	nan
Stenotrophomonas sp. ZAC14D2_NAIMI4_7	2072405	S	279	306	585	0.00004	0.00002	0.00000	0.00002	67	5.0
Stenotrophomonas sp. ZAC14D2_NAIMI4_6	2072406	S	202	244	446	0.00003	0.00002	0.00000	0.00002	68	4.0
Stenotrophomonas sp. ESTM1D_MKCIP4_1	2072414	S	151	154	305	0.00002	0.00001	0.00000	0.00001	67	4.0
Stenotrophomonas maltophilia	40324	S	182	216	398	0.00003	0.00001	0.00000	0.00002	67	3.0
Xanthomonas sp. SI	2724123	S	370056	477023	847079	0.05613	0.03161	0.04309	0.03542	70	nan
Xanthomonas sp. SS	2724122	S	180	230	410	0.00003	0.00002	0.00000	0.00002	69	5.0
Xanthomonas sp. GW	2724121	S	177	218	395	0.00003	0.00001	0.00002	0.00002	69	nan
Xanthomonas sp. CFBP 8443	2971235	S	175	182	357	0.00002	0.00001	0.00000	0.00001	70	4.0
Xanthomonas sp. AM6	2982531	S	164	170	334	0.00002	0.00001	0.00000	0.00001	71	3.0
Xanthomonas translucens	343	S	260	278	538	0.00004	0.00002	0.00000	0.00002	69	4.0
Lysobacter alkalisoli	2591633	S	63953	64197	128150	0.00849	0.00425	0.00536	0.00449	67	nan
Pseudomonas sp. B21-047	2895489	S	109425	160405	269830	0.01788	0.01063	0.01206	0.01041	63	nan
Pseudomonas sp. FP1740	2954078	S	91748	129848	221596	0.01468	0.00860	0.01007	0.00805	61	nan
Pseudomonas sp. ADPe	2774873	S	60226	109786	170012	0.01126	0.00727	0.00896	0.00758	67	nan
Pseudomonas sp. 273	75692	S	124	133	257	0.00002	0.00001	0.00000	0.00001	69	3.0
Pseudomonas citronellolis	53408	S	333	442	775	0.00005	0.00003	0.00000	0.00003	69	4.0
Pseudomonas aeruginosa	287	S	134	571	705	0.00005	0.00004	0.00004	0.00004	66	nan
Pseudomonas putida	303	S	461	812	1273	0.00008	0.00005	0.00000	0.00005	63	4.0
Entomomonas sp. E2T0	2930213	S	194	196	390	0.00003	0.00001	0.00000	0.00001	37	3.0
Buchnera aphidicola	9	S	26800	26914	53714	0.00356	0.00178	0.00000	0.00262	26	5.0
Pantoea sp. SoEX	2576763	S	5656	5656	11312	0.00075	0.00037	0.00000	0.00050	28	4.0
Candidatus Pantoea carbekii	1235990	S	1499	2204	3703	0.00025	0.00015	0.00000	0.00017	34	4.0
Candidatus Erwinia haradaeae	1922217	S	2762	2956	5718	0.00038	0.00020	0.00000	0.00021	36	4.0
Wigglesworthia glossinidia	51229	S	348	468	816	0.00005	0.00003	0.00000	0.00004	26	4.0
Tatumella ptyseos	82987	S	108	207	315	0.00002	0.00001	0.00000	0.00001	49	4.0
Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus	1505597	S	919	936	1855	0.00012	0.00006	0.00000	0.00008	31	5.0
Blochmannia endosymbiont of Colobopsis nipponica	2681987	S	861	908	1769	0.00012	0.00006	0.00000	0.00007	31	5.0
Blochmannia endosymbiont of Camponotus sp.	700220	S	671	1704	2375	0.00016	0.00011	0.00000	0.00013	32	5.0
Blochmannia endosymbiont of Camponotus nipponensis	2681986	S	650	767	1417	0.00009	0.00005	0.00000	0.00006	32	5.0
