name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Bacillus subtilis	1423	S	21451	689478	710929	0.04624	0.04484	0.04082	0.03984	44	nan
Bacillus vallismortis	72361	S	2854	2915	5769	0.00038	0.00019	0.00017	0.00017	45	nan
Bacillus inaquosorum	483913	S	2120	2244	4364	0.00028	0.00015	0.00013	0.00013	45	nan
Bacillus spizizenii	96241	S	1758	3221	4979	0.00032	0.00021	0.00019	0.00019	45	nan
Bacillus halotolerans	260554	S	730	1146	1876	0.00012	0.00007	0.00007	0.00007	45	nan
Bacillus mojavensis	72360	S	561	619	1180	0.00008	0.00004	0.00004	0.00004	44	nan
Bacillus tequilensis	227866	S	1363	1403	2766	0.00018	0.00009	0.00008	0.00008	45	nan
Bacillus velezensis	492670	S	717	4209	4926	0.00032	0.00027	0.00026	0.00024	45	nan
Bacillus amyloliquefaciens	1390	S	187	1068	1255	0.00008	0.00007	0.00007	0.00006	45	nan
Bacillus siamensis	659243	S	110	175	285	0.00002	0.00001	0.00000	0.00001	47	5.0
Bacillus atrophaeus	1452	S	831	851	1682	0.00011	0.00006	0.00005	0.00005	45	nan
Bacillus stercoris	2054641	S	611	1266	1877	0.00012	0.00008	0.00008	0.00007	44	nan
Bacillus paralicheniformis	1648923	S	156	216	372	0.00002	0.00001	0.00000	0.00001	46	5.0
Bacillus sp. ZHX3	2841656	S	2663	367640	370303	0.02408	0.02391	0.02170	0.02127	44	nan
Bacillus sp. MD-5	2009331	S	188	514	702	0.00005	0.00003	0.00003	0.00003	45	nan
Bacillus sp. LJBS06	2809036	S	139	415	554	0.00004	0.00003	0.00002	0.00002	44	nan
Bacillus sp. MBGLi79	2070759	S	134	395	529	0.00003	0.00003	0.00002	0.00002	45	nan
Bacillus sp. JS	1127744	S	110	316	426	0.00003	0.00002	0.00002	0.00002	45	nan
Bacillus cabrialesii	2487276	S	1160	1206	2366	0.00015	0.00008	0.00007	0.00007	46	nan
Bacillus rugosus	2715209	S	1075	1139	2214	0.00014	0.00007	0.00007	0.00007	44	nan
Bacillus pumilus	1408	S	182	186	368	0.00002	0.00001	0.00000	0.00001	42	4.0
