name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads	Bracken_estimate	GuaCAMOLE_estimate	GuaCAMOLE_est_eff	GC content	Taxon Removal Cycle
Pseudomonas palleroniana	191390	S	8258417	8415926	16674343	0.99685	0.50313	nan	nan	62	4.0
Pseudomonas sp. R4-34-07	658642	S	11099	19505	30604	0.00183	0.00117	nan	nan	62	5.0
Pseudomonas sp. FP597	2954096	S	4040	4164	8204	0.00049	0.00025	nan	nan	62	5.0
Pseudomonas sp. MYb193	1827300	S	3925	4596	8521	0.00051	0.00027	nan	nan	62	nan
Pseudomonas sp. FP2338	2954093	S	2501	2616	5117	0.00031	0.00016	nan	nan	62	nan
Pseudomonas sp. FP453	2954094	S	2399	2486	4885	0.00029	0.00015	nan	nan	63	nan
Pseudomonas sp. B21-048	2895490	S	2391	2482	4873	0.00029	0.00015	nan	nan	60	5.0
Pseudomonas sp. D3	517398	S	2210	2280	4490	0.00027	0.00014	nan	nan	62	nan
Pseudomonas sp. R5-89-07	658644	S	2191	2273	4464	0.00027	0.00014	nan	nan	62	nan
Pseudomonas sp. ADAK22	2730851	S	2016	2642	4658	0.00028	0.00016	nan	nan	62	nan
Pseudomonas sp. NC02	2067572	S	1728	2947	4675	0.00028	0.00018	nan	nan	63	nan
Pseudomonas sp. S09G 359	2054919	S	1612	1665	3277	0.00020	0.00010	nan	nan	62	nan
Pseudomonas sp. HN11	1344094	S	1579	1629	3208	0.00019	0.00010	nan	nan	61	nan
Pseudomonas sp. LG1E9	2219057	S	1556	1616	3172	0.00019	0.00010	nan	nan	62	nan
Pseudomonas sp. R76	1573711	S	1433	1564	2997	0.00018	0.00009	nan	nan	62	nan
Pseudomonas sp. NS1(2017)	2025658	S	1352	1445	2797	0.00017	0.00009	nan	nan	62	nan
Pseudomonas sp. CFSAN084952	2664899	S	1287	2010	3297	0.00020	0.00012	nan	nan	62	nan
Pseudomonas sp. B21-010	2895471	S	1235	1466	2701	0.00016	0.00009	nan	nan	63	nan
Pseudomonas sp. R3-18-08	1173283	S	1192	1607	2799	0.00017	0.00010	nan	nan	62	nan
Pseudomonas sp. FP2335	2954092	S	1150	1186	2336	0.00014	0.00007	nan	nan	62	nan
Pseudomonas sp. S35	1573719	S	1145	1183	2328	0.00014	0.00007	nan	nan	62	nan
Pseudomonas sp. ADAK13	2730847	S	1094	1130	2224	0.00013	0.00007	nan	nan	63	nan
Pseudomonas sp. N3-W	2975049	S	1045	1062	2107	0.00013	0.00006	nan	nan	61	nan
Pseudomonas sp. GXZC	3003351	S	1035	1162	2197	0.00013	0.00007	nan	nan	62	nan
Pseudomonas sp. CYM-20-01	2870750	S	1018	1113	2131	0.00013	0.00007	nan	nan	62	nan
Pseudomonas sp. YeP6b	2861775	S	977	1964	2941	0.00018	0.00012	nan	nan	62	nan
Pseudomonas sp. FP2309	2954091	S	937	962	1899	0.00011	0.00006	nan	nan	62	nan
Pseudomonas sp. OE 28.3	2745519	S	924	966	1890	0.00011	0.00006	nan	nan	61	nan
Pseudomonas sp. R11-23-07	658632	S	911	2001	2912	0.00017	0.00012	nan	nan	62	nan
Pseudomonas sp. LH1G9	2083055	S	904	1757	2661	0.00016	0.00011	nan	nan	63	nan
Pseudomonas sp. St316	2678257	S	881	940	1821	0.00011	0.00006	nan	nan	62	nan
Pseudomonas sp. R1-43-08	1173270	S	849	1498	2347	0.00014	0.00009	nan	nan	62	nan
Pseudomonas sp. ADAK18	2730848	S	833	844	1677	0.00010	0.00005	nan	nan	60	5.0
Pseudomonas sp. FP2294	2954089	S	828	2165	2993	0.00018	0.00013	nan	nan	62	nan
Pseudomonas sp. SWI6	2083051	S	824	2952	3776	0.00023	0.00018	nan	nan	62	nan
Pseudomonas sp. T1-3-2	2908006	S	816	828	1644	0.00010	0.00005	nan	nan	64	4.0
Pseudomonas sp. Cab53	2678258	S	696	713	1409	0.00008	0.00004	nan	nan	63	5.0
Pseudomonas sp. StFLB209	1028989	S	690	695	1385	0.00008	0.00004	nan	nan	62	4.0
Pseudomonas sp. FJ2-5-13	2976884	S	669	803	1472	0.00009	0.00005	nan	nan	62	nan
Pseudomonas sp. NIBRBAC000502773	2590776	S	611	683	1294	0.00008	0.00004	nan	nan	63	nan
Pseudomonas sp. NIBR-H-19	2901380	S	601	617	1218	0.00007	0.00004	nan	nan	60	5.0
Pseudomonas sp. MM213	2866807	S	590	653	1243	0.00007	0.00004	nan	nan	61	nan
Pseudomonas sp. LBUM920	2126069	S	588	769	1357	0.00008	0.00005	nan	nan	62	nan
Pseudomonas sp. SK3(2021)	2841064	S	572	642	1214	0.00007	0.00004	nan	nan	64	nan
Pseudomonas sp. DG56-2	2320270	S	551	555	1106	0.00007	0.00003	nan	nan	60	4.0
