#assembly_accession,abundance
GCF_009861435.1,0.04335354498903916
GCF_009810335.1,0.004655566549190049
GCF_003073375.1,0.07634103811109841
GCF_022828915.1,0.003186557103192269
GCF_001561955.1,0.004442493818586674
GCF_001548055.1,0.014419340628842352
GCF_002850555.1,0.007667962221205754
GCF_032461835.1,0.007924644695440852
GCF_003942885.1,0.013730345899105491
GCF_033688185.1,0.012288233162979596
GCF_019331605.1,0.009611672631351119
GCF_007197775.1,0.014760986917067419
GCF_002288365.1,0.07336295585578838
GCF_024347215.1,0.013412040687977687
GCF_024363255.1,0.00234310944889166
GCF_019641495.1,0.01591783925691988
GCF_029210095.1,0.00837377622207258
GCF_023716585.1,0.002420402017563672
GCF_018688315.1,0.016442372785617394
GCF_009725165.1,0.007025776977025279
GCF_025562755.1,0.014011997585916557
GCF_024347675.1,0.02704653650373177
GCF_023746555.1,0.01865942964813278
GCF_900573945.1,0.020979059508608337
GCF_018128165.1,0.01132881119980344
GCF_016593255.1,0.009216531754681664
GCF_963551245.1,0.0878750635782187
GCF_963395035.1,0.0006218463709386568
GCF_005849285.1,0.07994295669777719
GCF_009746625.1,0.017942465610370013
GCF_000165815.1,0.01171010775058719
GCF_003957745.1,0.020919617302643197
GCF_022720315.1,0.003946084702802592
GCF_007744255.1,0.009952082923822823
GCF_020906275.1,0.004161944305949259
GCF_002163715.1,0.03469197885251826
GCF_018854475.1,0.012890959179251121
GCF_006337085.1,0.03468953164662837
GCF_012986545.1,0.0033517287423791096
GCF_025143985.1,0.006392850007627152
GCF_009817885.1,0.006857407131234242
GCF_023347295.1,0.007373541646733105
GCF_001277995.1,0.06248766274105829
GCF_030762255.1,0.0390161105073656
GCF_009740165.1,0.028504324725388875
GCF_027270735.1,0.007323472706555631
GCF_002947975.1,0.004316711157854886
GCF_030413175.1,0.021855737356260493
GCF_002204185.1,0.0047298596653355595
GCF_008271365.1,0.03552292851086926
