#assembly_accession,abundance
GCF_022869825.1,0.0009354529329992549
GCF_029910535.1,0.02212589403093473
GCF_009792315.1,0.03903706009688615
GCF_960610765.1,0.0824902013375175
GCF_001936295.1,0.008424829641021397
GCF_000186005.1,0.01917334374577847
GCF_000363905.1,0.023864609543522215
GCF_009829945.1,0.050163222879623416
GCF_003606285.1,0.005872023864198198
GCF_001679765.1,0.01860836549570714
GCF_014931215.1,0.006067405907903963
GCF_019021925.1,0.03320190337693922
GCF_000021525.1,0.013790300569683991
GCF_016791605.1,0.0039711454861565245
GCF_014844775.1,0.013924932907845697
GCF_011007495.1,0.002765329396687387
GCF_017161325.1,0.04063157599875198
GCF_000183405.1,0.005384969017778289
GCF_022200785.1,0.02573584027179665
GCF_027484945.1,0.007603076049724977
GCF_000177235.2,0.00894284581105211
GCF_026069995.1,0.010632949374812555
GCF_000023825.1,0.009009235249231615
GCF_033566895.1,0.04799618768680923
GCF_016888375.1,0.020087776667932683
GCF_009768975.1,0.013355395315116933
GCF_013177315.1,0.005066899226247658
GCF_025847085.1,0.011220066935627897
GCF_001563265.1,0.024425797068229598
GCF_028621855.1,0.0017161445376889762
GCF_000020125.1,0.008910042943254547
GCF_001675075.1,0.001330762879996326
GCF_003952485.1,0.003897615914328657
GCF_001450355.1,0.013215367987829772
GCF_018736145.1,0.017948785477488904
GCF_003950405.1,0.09388968815327849
GCF_018986735.1,0.027591411224148068
GCF_030246885.1,0.044225068762533175
GCF_001625105.1,0.005608504373194769
GCF_014764145.1,0.0030455418155891675
GCF_001189295.1,0.02179425581529693
GCF_001420975.1,0.004527196582488147
GCF_022983135.1,0.08626390628396625
GCF_002119215.1,0.022689354150141516
GCF_014483895.1,0.005740843581416732
GCF_007970665.1,0.003487748782541201
GCF_900107895.1,0.007812354173515523
GCF_021491675.1,0.031968199615645516
GCF_027497195.1,0.00625508635405801
GCF_017979945.1,0.01357348470508192
