#assembly_accession,abundance
GCF_000258925.1,0.006174126496372826
GCF_024582695.1,0.008686953328162546
GCF_003606285.1,0.0013188244354814037
GCF_012934855.1,0.00413096971900729
GCF_019669085.1,0.007132347127914917
GCF_000724225.2,0.004868783570371014
GCF_000277245.1,0.0015931013371996785
GCF_014526045.1,0.0036777249779245107
GCF_004379335.1,0.011259363368456515
GCF_000400955.1,0.0026891021586585174
GCF_014931255.1,0.03815183400370443
GCF_000019085.1,0.0011405985055776054
GCF_001439985.1,0.006237860938666684
GCF_004843725.1,0.026001674029692997
GCF_017368555.1,0.0019799515365000915
GCF_003313305.1,0.01069284334110776
GCF_000160735.1,0.002966055534408153
GCF_910592825.1,0.0017257470197830707
GCF_005601135.1,0.003689454953247397
GCF_002216305.2,0.0023778268892848875
GCF_003815715.1,0.0017444123854867927
GCF_007992655.1,0.001405615327922647
GCF_029916965.1,0.003864847210963181
GCF_014218785.1,0.003867445134655529
GCF_033100115.1,0.020690985854354336
GCF_946482155.1,0.00784316579072748
GCF_902375385.1,0.024514455406455832
GCF_002272125.1,0.0051970759000518904
GCF_000805435.1,0.0050813327970572406
GCF_005145005.1,0.02289237773761697
GCF_004102045.2,0.006756703026379103
GCF_004786015.1,0.01814442221595256
GCF_013343235.1,0.004407216806611405
GCF_002970935.1,0.0008825964651097809
GCF_029257285.1,0.0010572014957748643
GCF_007971385.1,0.006019025295094371
GCF_031196175.1,0.00580533362946608
GCF_000200595.1,0.004796517661142166
GCF_013420695.1,0.0011810285345047588
GCF_014250375.1,0.00088772392542781
GCF_000233695.2,0.0032761825601171244
GCF_013265585.1,0.04353408533408398
GCF_009856185.1,0.004946176746097502
GCF_010222815.1,0.08667913170986952
GCF_019749275.1,0.002010376361252232
GCF_008727795.1,0.0068227313581638045
GCF_027692665.1,0.005996725402303015
GCF_024137865.1,0.027029277132162046
GCF_014843355.1,0.005158019165016624
GCF_000025105.1,0.002223833997207767
GCF_026240635.1,0.1360378412151704
GCF_002077835.1,0.00934159024996424
GCF_013927005.1,0.003703696124932868
GCF_013114975.1,0.0416997682530444
GCF_014490785.1,0.002608205114707354
GCF_002009255.1,0.017098064824247947
GCF_002923755.1,0.0033778930763599065
GCF_001856685.1,0.022195123452215224
GCF_000406225.1,0.012334131979351721
GCF_900478135.1,0.0031015482428423165
GCF_002952735.2,0.007742002628034547
GCF_018987265.1,0.0031478829646161216
GCF_019775695.1,0.0048152601454502265
GCF_006974105.1,0.006950302198342049
GCF_030687795.1,0.010647289943301544
GCF_022809775.1,0.008052745533172633
GCF_011326135.1,0.002305262022978268
GCF_009363595.1,0.001240103640511158
GCF_003240565.2,0.004266040937978799
GCF_024749245.1,0.011640450529753382
GCF_902459535.1,0.004486289227395876
GCF_000723165.1,0.008115749001638313
GCF_031081985.1,0.0018703080431550752
GCF_022179805.1,0.002071810683777479
GCF_014280215.1,0.004099871314924609
GCF_030644265.1,0.024682017196293086
GCF_016756615.1,0.003278426455084718
GCF_014651435.1,0.005771876634002419
GCF_000296215.2,0.0012198859742174825
GCF_032056845.1,0.031678376951228375
GCF_031981725.1,0.002534775180718103
GCF_026625785.1,0.0020511678450584867
GCF_029427115.1,0.003943700565244036
GCF_900102005.1,0.0033726719141873433
GCF_900113465.1,0.003932707658348087
GCF_025147165.1,0.00849556743683069
GCF_002554225.1,0.003859927673975559
GCF_014212025.1,0.007631821954562662
GCF_025151145.1,0.0006324226749970074
GCF_009394735.1,0.013223965524240074
GCF_001294605.1,0.0027719140592998193
GCF_006349365.1,0.019670349669749482
GCF_008365275.1,0.011098152337533961
GCF_020907265.1,0.010926035981856744
GCF_006088715.1,0.003397534289871828
GCF_001553805.1,0.0032726059894196986
GCF_004777465.1,0.001691775454407879
GCF_011383005.1,0.006301757506665727
GCF_029581195.1,0.007401232014071374
GCF_009495655.1,0.002998934071718123
