#assembly_accession,abundance
GCF_900660635.1,0.006482043013816652
GCF_009258045.1,0.0007744163539213036
GCF_030389495.1,0.0036648209813585336
GCF_001678495.1,0.003126817078746006
GCF_958434445.1,0.012843065156794651
GCF_003931795.1,0.03570962688519176
GCF_015546645.1,0.004204904152298452
GCF_022488045.1,0.008779961562624977
GCF_000828675.1,0.015565192019164495
GCF_023115445.1,0.007288020692289918
GCF_020810675.1,0.014880172684233346
GCF_004339545.1,0.012207812749237197
GCF_001278705.1,0.0025895507458215264
GCF_000209835.1,0.0013616345747732121
GCF_014295415.1,0.0017823223687955764
GCF_022919835.1,0.012828746222534819
GCF_015560245.1,0.012608988043009008
GCF_024347495.1,0.0030555836225763062
GCF_003860485.1,0.018326418949390723
GCF_009856415.1,0.02350594556174963
GCF_009913595.1,0.019528079029394945
GCF_002836135.1,0.015245096587991355
GCF_032459025.1,0.02041253559064017
GCF_003466465.1,0.07058586808361857
GCF_013393945.1,0.016685639698794757
GCF_019343475.1,0.009154369728835647
GCF_030297555.1,0.0010176630217151599
GCF_001286945.1,0.00253532597639547
GCF_002810005.1,0.002368669657271092
GCF_017797845.1,0.0019455659882375036
GCF_026799555.1,0.015083251181323839
GCF_024722355.1,0.01031259118461919
GCF_005491705.1,0.0009640661336146683
GCF_018687975.1,0.007400493816774282
GCF_023472875.1,0.0015562495358696245
GCF_902983995.1,0.013432985513860919
GCF_003945345.1,0.003567531475444732
GCF_033542595.1,0.00814492046640789
GCF_013283875.1,0.0028637137015587203
GCF_003047205.1,0.011678095811670149
GCF_021484805.1,0.007468468085637405
GCF_001027865.1,0.0012865381548299898
GCF_022024075.1,0.005566647831229103
GCF_025720855.1,0.000795395835541498
GCF_900143745.1,0.004641063199780121
GCF_009937995.1,0.0025684083978503663
GCF_014337175.1,0.002391888709268908
GCF_000829195.1,0.005421521133163778
GCF_001318295.1,0.00999803169877339
GCF_001257775.1,0.004742265935544572
GCF_001610875.1,0.0013729598996609568
GCF_900070345.1,0.028764237937417426
GCF_019399955.1,0.0008353562325773013
GCF_001870225.1,0.011556785708487654
GCF_031020985.1,0.001777920917516623
GCF_031194725.1,0.001794299995915396
GCF_023714445.1,0.005212220749959212
GCF_000620925.1,0.002703358614374025
GCF_005160065.1,0.004945053914980724
GCF_008329715.1,0.003322386220930222
GCF_023314135.1,0.0036054071522856595
GCF_000691605.1,0.022530815028992766
GCF_001412575.1,0.021561830838127245
GCF_000026185.1,0.006493745097366134
GCF_013814485.1,0.048807873486285416
GCF_005497185.1,0.008998268372828348
GCF_016583745.1,0.001333765431436336
GCF_027116475.1,0.005144394519521412
GCF_003177275.1,0.009205901623992346
GCF_015534815.1,0.0009705438041355654
GCF_019797845.1,0.004741577080163407
GCF_958433895.1,0.0028183899009048253
GCF_014335015.1,0.012460578837851656
GCF_014197585.1,0.0023382077436713664
GCF_008926505.1,0.023847966982885365
GCF_946228545.1,0.006630305042811267
GCF_900105835.1,0.004079688913709568
GCF_009866765.1,0.009136215839861838
GCF_900095155.1,0.007496550255784614
GCF_014279755.1,0.013032455066250805
GCF_000145945.2,0.05080414839558027
GCF_001313125.1,0.0017716278689979246
GCF_003627755.1,0.009901491863854386
GCF_002764115.1,0.03057112250927752
GCF_001651805.1,0.012518262289754842
GCF_003290225.1,0.003240176811674618
GCF_009363275.1,0.01461926249615878
GCF_958405385.1,0.004345900085739732
GCF_011044415.1,0.02397087655671191
GCF_002119765.1,0.007861702692778394
GCF_018906035.1,0.0034436050918369163
GCF_016405165.1,0.008126204743985859
GCF_019455265.1,0.00401813298110868
GCF_000285415.1,0.0019950346811534185
GCF_011617465.1,0.04365485481337337
GCF_900105315.1,0.00235550413886493
GCF_010731295.1,0.004607206272797785
GCF_014489475.1,0.00653331998454966
GCF_020731095.1,0.003415607545319515
GCF_030518815.1,0.0037779123818100814
