#assembly_accession,abundance
GCF_003363775.1,0.0019217468793095538
GCF_025335405.1,0.001164633637652118
GCF_014231285.1,0.0020258019276101695
GCF_001298045.1,0.00029696176302689096
GCF_007665555.1,0.00044240064204131136
GCF_904848675.1,0.0008972019314556974
GCF_002813915.1,0.0009287013329630769
GCF_024637875.1,0.0011017695174214666
GCF_002831685.1,0.001630749966743175
GCF_947250515.1,0.002098922571983326
GCF_947250775.1,0.003994579939024165
GCF_021165755.1,0.00127732669083697
GCF_002947175.1,0.0011550928201884668
GCF_008274885.1,0.0022536293636132173
GCF_023539155.1,0.0006491206086993141
GCF_000015285.1,0.0034307680328311448
GCF_000177235.2,0.0008373315342852384
GCF_000009545.1,0.00040090221788848977
GCF_003269425.1,0.0014135113758907316
GCF_031198785.1,0.0008579492541248084
GCF_002863625.1,0.0013652048738784632
GCF_016865405.1,0.009461341314142864
GCF_900187005.1,0.0013843212474381394
GCF_002240035.1,0.0033666854443589076
GCF_002003525.1,0.00040611528765836953
GCF_029339035.1,0.00042371398031778993
GCF_013607485.1,0.0017028179539956632
GCF_000020005.1,0.0017906527673925562
GCF_002780495.1,0.004527632643923711
GCF_001932675.1,0.002558589997716879
GCF_030067755.1,0.004046390167550128
GCF_029144185.1,0.002691412051798978
GCF_018219415.1,0.0023537970953220913
GCF_004365465.1,0.0029485670251406947
GCF_021650815.1,0.0029186039313454904
GCF_002216775.1,0.0010996795076349667
GCF_001077715.1,0.006147768179610586
GCF_016863695.1,0.0005220612495277487
GCF_015356815.2,0.0006402179076763292
GCF_026486025.1,0.0026140631014529097
GCF_000156675.1,0.008467845664417288
GCF_022220905.1,0.0012588361669585127
GCF_023205265.1,0.0008813812997332544
GCF_023587465.1,0.011457841101298894
GCF_017851215.1,0.0008814655980568938
GCF_001729245.1,0.002775217412072483
GCF_000305775.1,0.000494712321951005
GCF_963507565.1,0.001428322297435961
GCF_000238255.3,0.0014657721080706407
GCF_019457595.1,0.00850680859159754
GCF_013303035.1,0.0016741272859469335
