#assembly_accession,abundance
GCF_024705585.1,0.0003679693557050885
GCF_002804025.1,0.0013836946079062021
GCF_020736665.1,0.003837748867442738
GCF_001281045.1,0.006185855990207334
GCF_029854295.1,0.0001380777033814805
GCF_029963955.1,0.00041564825411827353
GCF_002240055.1,0.00020588630039397365
GCF_009755955.1,0.0016871194778434026
GCF_000331065.1,0.002070529757282716
GCF_002999375.1,0.00270052387147875
GCF_027943725.1,0.0012852545600646429
GCF_030166575.1,0.002896507109409893
GCF_000283555.1,0.0021407456250795718
GCF_022369435.1,0.0008278396712764636
GCF_001534665.1,0.000956983150828887
GCF_000376625.1,0.0007034189398366128
GCF_002237575.1,0.0020143979099993374
GCF_004116345.1,0.001992298205417195
GCF_002749675.1,0.0015772876656489755
GCF_001936255.1,0.000533932220181439
GCF_000022605.2,0.0006417700885928446
GCF_010669085.1,0.00266423761410987
GCF_000012345.1,0.0009849011825367674
GCF_013283835.1,0.000667856736410211
GCF_004116535.1,0.0006338119750003591
GCF_938023935.1,0.00037358115398776574
GCF_016865445.1,0.0012045061530971334
GCF_016924815.1,0.008387014761236418
GCF_003711085.1,0.000260308813667116
GCF_000973545.1,0.0004894789834545083
GCF_000334405.1,0.00035288322465749195
GCF_003013635.1,0.00582669126175491
GCF_000970375.1,0.0012073274769113962
GCF_001274875.1,0.002171842327437935
GCF_014701195.1,0.012866813398512476
GCF_011018805.1,0.0008639086896382912
GCF_022340115.1,0.001331496725704072
GCF_013201665.1,0.000488935037138365
GCF_023035875.1,0.0009802266119618632
GCF_000172315.2,0.000564901337594426
GCF_000012225.1,0.001785363368259144
GCF_007833635.1,0.024868875900267887
GCF_000471965.1,0.0031238857907352545
GCF_021057185.1,0.0018021482304617423
GCF_000807255.1,0.0016720026197659143
GCF_001456065.2,0.00025318554520960935
GCF_003544815.1,0.00040007405545035513
GCF_024584135.1,0.0016568113154641203
GCF_000565175.1,0.003946783068522004
GCF_030644325.1,0.004317826637327454
GCF_033546815.1,0.0005706777398874482
GCF_019396865.1,0.003347271476181369
GCF_013297465.1,0.0020043638261312093
GCF_030718845.1,0.0009702546036953061
GCF_014525745.1,0.0021772167132984425
GCF_000565195.1,0.0007331110808413405
GCF_003363775.1,0.0032090996491036306
GCF_000941095.1,0.0019259786084123275
GCF_019186765.1,0.00231887178681189
GCF_022814825.1,0.003526926568750395
GCF_000518125.1,0.0009764518317697851
GCF_901482605.1,0.0006512736022572201
GCF_018831625.1,0.0013485445645291087
GCF_012220205.1,0.0025099405163730307
GCF_027125355.1,0.00287117042624325
GCF_019669025.1,0.0010370694780794149
GCF_001029265.1,0.0004384849924250315
GCF_013393745.1,0.001966766592558532
GCF_023035835.1,0.0006264407084721271
GCF_029625335.1,0.0028359065777450684
GCF_018141165.1,0.0019875600456616726
GCF_024498255.1,0.00017980447158934558
GCF_000284195.1,0.004966042865953025
GCF_032840035.1,0.0029342740326034123
GCF_900240095.1,0.00117172479235579
GCF_004634185.1,0.0005819889094888345
GCF_907163125.1,0.0011769224431440056
GCF_009734445.1,0.002399790663984454
GCF_947251805.1,0.0007793986670706875
GCF_002217365.1,0.006941505430554274
GCF_016917335.1,0.004319679684537826
GCF_020911945.1,0.002700713425236093
GCF_019278465.1,0.0019397449506444219
GCF_030534315.2,0.0018618386927203936
GCF_004795955.1,0.007512263987936166
GCF_025617515.1,0.000408453096557128
GCF_022382255.1,0.0018552713695209693
GCF_900660755.1,0.0021372023516879712
GCF_002555615.1,0.00022883339810258623
GCF_000757845.1,0.0014600470576404873
GCF_947251435.1,0.0013390365592645464
GCF_002998295.1,0.0003831426128618905
GCF_947250595.1,0.0035889245855134405
GCF_012224275.1,0.0009246317260467042
GCF_001907975.1,0.0025354449335666133
GCF_001493895.1,0.000764288944566898
GCF_020616595.1,0.003596849464962419
GCF_006016075.1,0.001990279582391686
GCF_004014855.1,0.0007999197204806942
GCF_004365555.1,0.00025802792984608655
GCF_001679765.1,0.012949284729793807
GCF_030152015.1,0.0009183157257967609
GCF_025595025.1,0.00958530592856952
GCF_003426085.1,0.0010401064120732282
GCF_000284055.1,0.00037200429128838593
GCF_032926325.1,0.001061218909556016
GCF_019203185.1,0.0014888604348748836
GCF_018223625.1,0.0004275087246540596
GCF_018861595.1,0.002007959107663427
GCF_021189635.1,0.0010534454838642183
GCF_003076595.1,0.0013606401684736328
GCF_016791605.1,0.0009672813505195656
GCF_025558845.1,0.0012628189189515435
GCF_020566785.1,0.004009558796877098
GCF_020885975.1,0.000470214564536641
GCF_001618885.1,0.004000891934396628
GCF_001682195.2,0.0004372576781940485
GCF_949769285.1,0.0017626577306610455
GCF_018326105.1,0.0007042475373409845
GCF_003312915.1,0.002807726683485324
GCF_900343015.1,0.002255028780560608
GCF_936270145.1,0.0023625265116091186
GCF_027359355.1,0.005512924316519031
GCF_027945075.1,0.0008981284267336422
GCF_016917315.1,0.001005204056438143
GCF_000262445.1,0.00337295161309212
GCF_000203215.1,0.0002543811375744975
GCF_004684875.1,0.003011390639575929
GCF_007989425.1,0.0009830402743721482
GCF_022807975.1,0.00043524769314311803
GCF_900106075.1,0.0036031032603978455
GCF_025252405.1,0.007277204713093896
GCF_021513135.1,0.0005689858161440571
GCF_003991135.1,0.0014279616563297043
GCF_030123505.1,0.0020281430991263547
GCF_000706725.1,0.016456345895349424
GCF_004152775.1,0.018411348630669323
GCF_003667845.1,0.008206684603246058
GCF_030285945.1,0.002654615504358085
GCF_014023125.1,0.0004367267081557529
GCF_014905135.1,0.035728036313610434
GCF_019285695.1,0.004438682811894535
GCF_022539405.1,0.0008098951441893473
GCF_014692875.1,0.000977660588581549
GCF_010448835.1,0.0005592758935349004
GCF_002251565.1,0.0012090652121274793
GCF_001932675.1,0.0008137897561653781
GCF_900111825.1,0.0032783066308897098
GCF_000236165.1,0.0022285206078677183
GCF_030271835.1,0.0029494750183561716
GCF_900635815.1,0.004258950752703292
GCF_013607485.1,0.0005734530266524309
GCF_005491425.1,0.003241446979129909
GCF_000194605.1,0.002767623931371836
GCF_000785045.1,0.002731724942949496
GCF_002117145.1,0.00022219354888916421
GCF_003202825.1,0.0023936164697721234
GCF_018966865.1,0.0012925211566099137
GCF_004331915.1,0.0006547913922021207
GCF_030017055.1,0.001132608342108304
GCF_009002475.1,0.0008751012484186605
GCF_003612895.1,0.004224813895802056
GCF_004363595.1,0.006956397101605577
GCF_031929505.1,0.0014163251220703692
GCF_900291985.1,0.0034475233360233485
GCF_900103315.1,0.003896538665348117
GCF_004124255.1,0.00218228733217353
GCF_900446705.1,0.0010886232684985929
GCF_002196555.1,0.0008932946525873075
GCF_027920545.1,0.0011031887680767669
GCF_001696605.3,0.0007066591564930496
GCF_000314895.2,0.000236097940526156
GCF_000829375.1,0.0014896287263910428
GCF_025290985.1,0.0011680718201515135
GCF_008630935.1,0.0026055025315903134
GCF_015676385.1,0.0019520876336199158
GCF_963516015.1,7.930208704165034e-05
GCF_031198785.1,0.0030249460438209006
GCF_014109745.1,0.004346902880703082
GCF_947381505.1,4.2590360133392465e-05
