#assembly_accession,abundance
GCF_013365495.1,0.0017017080728307038
GCF_000941055.1,0.011415609090168952
GCF_002836825.1,0.035510058868492865
GCF_014522325.1,0.012417777990634678
GCF_001278755.1,0.010921939386456105
GCF_010993855.1,0.005521892875358149
GCF_008274625.1,0.0026676619136680826
GCF_000177235.2,0.006451968065529777
GCF_015475555.1,0.03416660749978054
GCF_002224365.1,0.003937895407836594
GCF_003943125.1,0.0016163661257876962
GCF_029953575.1,0.009733127120870065
GCF_004359525.2,0.010498226321024637
GCF_026935945.1,0.0045401913339198265
GCF_022631235.2,0.014272075224656216
GCF_023503985.1,0.029415892055313433
GCF_000305775.1,0.0022616892230582593
GCF_000213655.1,0.004374701126314031
GCF_001278805.1,0.0028892963707594587
GCF_031991865.1,0.005381881466781476
GCF_025971825.1,0.008404730108861289
GCF_002859385.1,0.01688597032956607
GCF_007748195.1,0.0052536668334573836
GCF_002007505.1,0.003979536326811915
GCF_026001925.1,0.030138357855788746
GCF_003337275.1,0.00153771158399216
GCF_005885815.1,0.018191962007445345
GCF_030848765.1,0.0016685944671503646
GCF_002872435.1,0.005965488726503901
GCF_902170545.1,0.0026583664843965586
GCF_029537375.1,0.005995308111239019
GCF_001592745.1,0.005040209875082943
GCF_030284525.1,0.018434309748978854
GCF_022867795.2,0.0006791806291893226
GCF_026338485.1,0.0058558718496953275
GCF_025562715.2,0.0052364191291952135
GCF_000496635.1,0.004581939369838958
GCF_010093065.1,0.010256051141283558
GCF_021513275.1,0.0022457923071796406
GCF_028201475.1,0.0032181780323345625
GCF_003096015.2,0.007992350665240943
GCF_001420915.1,0.000779218005903939
GCF_900157305.1,0.01265462678686811
GCF_020736845.1,0.011770846612414343
GCF_006874645.1,0.04096121161803901
GCF_026183365.1,0.008497127990835638
GCF_001447315.1,0.003580496229747845
GCF_007923045.3,0.0058143539489360655
GCF_024347215.1,0.018270673610779775
GCF_018687595.1,0.0059251547265621604
GCF_006540025.1,0.022001952018165044
GCF_019457535.1,0.003717321047256716
GCF_003496425.1,0.001092312832164661
GCF_031583415.1,0.025060592376278255
GCF_019968685.1,0.0030789462384273147
GCF_025345565.1,0.0011222068602420783
GCF_013127955.1,0.006364946607209131
GCF_018388785.1,0.0001989541004759276
GCF_030361405.1,0.009286903345608643
GCF_009363135.1,0.010149197296798982
GCF_023650435.1,0.05185171560428485
GCF_002173775.1,0.01207305577234815
GCF_028736235.1,0.0014649397095912568
GCF_014303795.1,0.0074535310785271884
GCF_007680025.1,0.002400565833494955
GCF_002863865.1,0.0019880376338119073
GCF_900130075.1,0.0009152787201419636
GCF_021616475.1,0.0030827581301586197
GCF_029866905.1,0.03534273980244734
GCF_022477975.1,0.007233470917940899
GCF_963665895.1,0.0017665590571731386
GCF_004421105.1,0.0028060910816958494
GCF_029590275.1,0.0030037603193376386
GCF_900187105.1,0.0026911342005603023
GCF_025144665.1,0.012485332334017628
GCF_023218105.1,0.009158110144447609
GCF_004124275.1,0.006804389895948003
GCF_020907215.1,0.013158778518638373
GCF_008502005.1,0.027835112069054275
GCF_013410875.1,0.01208127822392998
GCF_001673705.2,0.006473527378885648
GCF_002334685.1,0.023637396271150333
GCF_001189555.1,0.006267600086249667
GCF_009817885.1,0.0060647442689421805
GCF_021654335.1,0.0013965251400364258
GCF_900184155.1,0.006992186588881012
GCF_014268275.3,0.006634069382270597
GCF_004127225.1,0.012083906324605459
GCF_029962605.1,0.0014439415806588583
GCF_029960805.1,0.01924712509881063
GCF_019704135.1,0.023843922271408923
GCF_019139675.1,0.020658207659509473
GCF_000092885.1,0.02249786399448473
GCF_017488845.2,0.01900784600518266
GCF_024036395.1,0.0019436375907457353
GCF_002531855.1,0.0026609138044486045
GCF_030246865.1,0.009179111909659412
GCF_910591625.1,0.0018744522756487991
GCF_030845105.1,0.021328765478252736
GCF_026153095.1,0.00692401446743094
