#assembly_accession,abundance
GCF_026643535.1,0.0977962558829955
GCF_000376625.1,0.044992212780269575
GCF_000025845.1,0.006243922712683713
GCF_024582715.1,0.023886461306616678
GCF_000026005.1,0.004767047025104374
GCF_020215685.1,0.017032255278525612
GCF_001663395.1,0.04636901208576677
GCF_025947165.1,0.025467047131785322
GCF_023278045.1,0.0049333247383546
GCF_918697765.1,0.09822468818967271
GCF_019195395.1,0.008047001747978767
GCF_027658685.1,0.039919942840030205
GCF_001735745.1,0.012966741668324686
GCF_025244665.1,0.03121348700607963
GCF_001050475.1,0.0015503585144881879
GCF_004421255.1,0.0038119280953768406
GCF_006968745.1,0.004599469504959424
GCF_009372175.1,0.01214806833233175
GCF_009176705.1,0.0189360956891349
GCF_014961145.1,0.014280176901425296
GCF_020097375.1,0.003387916882203632
GCF_030146265.1,0.012031262329865308
GCF_022867795.2,0.004976955095518939
GCF_002214325.1,0.02710181955975816
GCF_011306175.1,0.027156887649768667
GCF_029866905.1,0.03276594924999262
GCF_017671885.1,0.046158933194560894
GCF_902705955.1,0.011473590202472805
GCF_028226975.1,0.007039905911538931
GCF_000023565.1,0.007218717048073557
GCF_000820045.1,0.009155987095040145
GCF_023278595.1,0.0028669871426991954
GCF_011039955.1,0.003393687852618302
GCF_000024125.1,0.02397797352496476
GCF_005937945.2,0.014085541924771742
GCF_018215265.2,0.0020819958111317136
GCF_003952465.1,0.036799356716961336
GCF_000210715.1,0.02703132771143676
GCF_000016665.1,0.06198375740974226
GCF_018682635.1,0.012493428079016437
GCF_008001035.1,0.0030592402033579676
GCF_030284585.1,0.008431482844390619
GCF_002865605.1,0.01079234411656377
GCF_012273535.1,0.015251334782895767
GCF_002968295.1,0.027066276913304637
GCF_024732245.1,0.01845582994373399
GCF_021600165.1,0.012922964777950867
GCF_007795095.1,0.0027186537141245244
GCF_029869585.1,0.009209519154689217
GCF_028464045.1,0.0017248757249479843
